module_name,FirstFrame_sim,EndFrame_sim
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.1288895457983017,0.0012049468932673335
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.23280785977840424,0.11478563398122787
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,-0.07192694395780563,-0.03915199264883995
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.0884878933429718,-0.14540521800518036
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.7939679026603699,0.9175330996513367
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.43059924244880676,0.5924299359321594
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.020522575825452805,0.1114489808678627
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.2829281687736511,0.401205450296402
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.0312640480697155,0.07288055866956711
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.26678431034088135,0.22707989811897278
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.17134824395179749,0.08729209750890732
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.06122678890824318,-0.0501602441072464
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.160055011510849,0.1128770187497139
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.25811854004859924,0.10068046301603317
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.19172881543636322,0.08046934008598328
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.08799026161432266,0.025584746152162552
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.12882383167743683,0.0012925064656883478
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.23220732808113098,0.11455950886011124
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,-0.06955354660749435,-0.03829137608408928
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.08873972296714783,-0.14431679248809814
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.8025748133659363,0.9185032248497009
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4379380941390991,0.5962117314338684
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.010909507051110268,0.11416606605052948
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.2912883758544922,0.40638262033462524
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.033570218831300735,0.07198845595121384
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.26762279868125916,0.22647807002067566
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.1711677461862564,0.08738637715578079
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.06352386623620987,-0.04823610559105873
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.15927371382713318,0.11202279478311539
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.2572020888328552,0.1005759984254837
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.19088228046894073,0.08030925691127777
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.08817952126264572,0.025480041280388832
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.12873990833759308,0.001368883065879345
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.231533020734787,0.11430208384990692
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,-0.0668887346982956,-0.03726114332675934
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.08898784220218658,-0.14312180876731873
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.8123992085456848,0.9196094274520874
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4467061161994934,0.6006422638893127
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,9.114333806792274e-05,0.11730309575796127
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.3003142476081848,0.4118887782096863
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.03645729646086693,0.07120741903781891
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.26868224143981934,0.22597800195217133
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.17092852294445038,0.08748363703489304
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.06573811173439026,-0.04629991203546524
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.15855486690998077,0.11120546609163284
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.2566658556461334,0.10073244571685791
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.18989841639995575,0.0801139548420906
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.08847878128290176,0.025443771854043007
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.12864390015602112,0.0014369123382493854
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.23078815639019012,0.11401153355836868
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,-0.06393277645111084,-0.03603801876306534
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.0892217829823494,-0.1418296843767166
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.8233698010444641,0.920665442943573
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4572139084339142,0.605857789516449
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,0.01274163369089365,0.12087071686983109
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.31009647250175476,0.41780945658683777
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.04006463661789894,0.07059690356254578
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.2697155177593231,0.22535328567028046
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.17069245874881744,0.08761417865753174
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.06784556806087494,-0.04444543644785881
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.15792585909366608,0.11044106632471085
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.2562519311904907,0.10123152285814285
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.18892095983028412,0.07995647192001343
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.08883354812860489,0.02550872229039669
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.1285289227962494,0.0014911916805431247
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.22997741401195526,0.11368439346551895
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,-0.06067174673080444,-0.034575823694467545
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.08943071216344833,-0.1404525637626648
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.8352210521697998,0.9213171005249023
