frame_idx,FirstFrame_sim,EndFrame_sim
6,0.0637,-0.0447
7,0.0740,-0.0455
8,0.0648,-0.0436
9,0.0557,-0.0682
10,0.0609,-0.0531
11,0.0650,-0.0578
12,0.0554,-0.0504
13,0.0673,-0.0446
0,0.1208,0.0960
1,0.1428,0.1004
2,0.1822,0.1291
3,0.1656,0.1160
4,0.1856,0.1307
5,0.1584,0.1049
6,0.1863,0.1296
7,0.1510,0.1001
8,0.1874,0.1250
9,0.1595,0.1062
10,0.1724,0.1233
11,0.1459,0.0998
12,0.1675,0.1220
13,0.1154,0.0974
0,0.2499,0.1025
1,0.2735,0.1172
2,0.2615,0.1000
3,0.2600,0.1011
4,0.2586,0.0972
5,0.2611,0.1015
6,0.2485,0.0869
7,0.2666,0.1035
8,0.2485,0.0879
9,0.2587,0.0989
10,0.2569,0.0976
11,0.2658,0.1056
12,0.2571,0.1062
13,0.2468,0.1036
0,0.1960,0.0753
1,0.1905,0.0832
2,0.1901,0.0816
3,0.1905,0.0818
4,0.1884,0.0805
5,0.1894,0.0809
6,0.1883,0.0799
7,0.1878,0.0808
8,0.1884,0.0801
9,0.1917,0.0811
10,0.1914,0.0802
11,0.1952,0.0828
12,0.2005,0.0844
13,0.1960,0.0741
0,0.1068,0.0328
1,0.0827,0.0304
2,0.0828,0.0283
3,0.0874,0.0273
4,0.0865,0.0259
5,0.0886,0.0260
6,0.0881,0.0244
7,0.0886,0.0240
8,0.0873,0.0221
9,0.0865,0.0222
10,0.0858,0.0221
11,0.0837,0.0232
12,0.0708,0.0223
13,0.1063,0.0270
0,0.0179,-0.0935
1,0.1516,-0.0013
2,0.1453,0.0020
3,0.1498,0.0104
4,0.1415,0.0120
5,0.1411,0.0118
6,0.1406,0.0116
7,0.1496,0.0192
8,0.1473,0.0222
9,0.1472,0.0223
10,0.1485,0.0256
11,0.1521,0.0244
12,0.1489,0.0230
13,0.0221,-0.0716
0,0.1245,0.0385
1,0.2376,0.1162
2,0.2361,0.1154
3,0.2313,0.1090
4,0.2345,0.1123
5,0.2430,0.1194
6,0.2398,0.1211
7,0.2505,0.1252
8,0.2482,0.1253
9,0.2593,0.1317
10,0.2573,0.1366
11,0.2571,0.1344
12,0.2598,0.1434
13,0.1719,0.0754
0,-0.0117,0.0084
1,-0.1541,-0.1071
2,-0.0496,-0.0310
3,-0.1013,-0.0618
4,-0.0329,-0.0153
5,-0.1553,-0.0962
6,-0.0179,-0.0022
7,-0.1522,-0.1000
8,-0.0224,-0.0088
9,-0.1076,-0.0615
10,-0.0300,-0.0121
11,-0.1466,-0.0928
12,-0.0043,0.0131
13,0.0123,0.0314
0,0.0810,-0.1384
1,0.1167,-0.1383
2,0.0884,-0.1473
3,0.0958,-0.1431
4,0.0773,-0.1462
5,0.1113,-0.1391
6,0.0725,-0.1459
7,0.0997,-0.1491
8,0.0710,-0.1463
9,0.0820,-0.1488
10,0.0673,-0.1484
11,0.1118,-0.1367
12,0.0713,-0.1510
13,0.0964,-0.1417
0,1.0181,1.1437
1,0.9514,1.0697
2,0.7087,0.8414
3,0.8577,0.9347
4,0.6250,0.7747
5,0.8845,0.9556
6,0.6614,0.8221
7,0.8893,0.9690
8,0.6185,0.7798
9,0.8446,0.9161
10,0.6079,0.7689
11,0.8384,0.9092
12,0.7145,0.8737
13,1.0161,1.1004
0,0.4037,0.5411
1,0.5877,0.6825
2,0.3886,0.6007
3,0.4599,0.6282
4,0.3685,0.5980
5,0.5441,0.6599
6,0.3815,0.5928
7,0.5212,0.6383
8,0.3854,0.5823
9,0.4430,0.5893
10,0.3382,0.5575
11,0.5084,0.6198
12,0.3529,0.5200
13,0.4480,0.5366
0,-0.0200,0.1210
1,-0.0579,0.1161
2,0.0239,0.1079
3,-0.0214,0.1182
4,0.0121,0.1083
5,-0.0370,0.1274
6,0.0259,0.1096
7,-0.0358,0.1252
8,0.0073,0.1070
9,-0.0402,0.1175
10,0.0321,0.1059
11,-0.0210,0.1284
12,0.0540,0.1081
13,-0.0748,0.0977
0,0.3100,0.4124
1,0.2895,0.4014
2,0.2549,0.3804
3,0.2544,0.3800
4,0.2693,0.3976
5,0.3160,0.4288
6,0.3042,0.4205
7,0.3188,0.4309
8,0.3020,0.4199
9,0.2974,0.4101
10,0.2405,0.3548
11,0.3162,0.4382
12,0.2955,0.3985
13,0.3092,0.4156
0,0.0677,0.0846
1,0.0473,0.0803
2,0.0144,0.0544
3,0.0402,0.0780
4,-0.0181,0.0441
5,0.0582,0.0868
6,-0.0050,0.0521
7,0.0573,0.0912
8,-0.0029,0.0527
9,0.0445,0.0843
10,0.0230,0.0789
11,0.0397,0.0868
12,0.0465,0.0612
13,0.0572,0.0725
0,0.2800,0.2414
1,0.2479,0.2125
2,0.2714,0.2243
3,0.2494,0.2137
4,0.2626,0.2179
5,0.2441,0.2064
6,0.2672,0.2182
7,0.2504,0.2114
8,0.2865,0.2356
9,0.2555,0.2185
10,0.2786,0.2375
11,0.2694,0.2251
12,0.3068,0.2616
13,0.2769,0.2465
0,0.1526,0.0823
1,0.1830,0.0905
2,0.1803,0.1030
3,0.1654,0.0777
4,0.1712,0.0955
5,0.1621,0.0669
6,0.1667,0.0913
7,0.1674,0.0707
8,0.1726,0.0948
9,0.1664,0.0734
10,0.1773,0.0952
11,0.1707,0.0740
12,0.1847,0.1083
13,0.1760,0.0998
0,0.0258,-0.0614
1,0.0603,-0.0532
2,0.0695,-0.0355
3,0.0681,-0.0454
4,0.0703,-0.0364
5,0.0686,-0.0517
6,0.0677,-0.0417
7,0.0757,-0.0439
8,0.0686,-0.0405
9,0.0576,-0.0665
10,0.0645,-0.0501
11,0.0673,-0.0562
12,0.0561,-0.0498
13,0.0692,-0.0430
0,0.1201,0.0954
1,0.1428,0.1000
2,0.1819,0.1287
3,0.1652,0.1154
4,0.1843,0.1297
5,0.1577,0.1043
6,0.1848,0.1281
7,0.1500,0.0985
8,0.1863,0.1237
9,0.1586,0.1053
10,0.1716,0.1224
11,0.1446,0.0986
12,0.1673,0.1217
13,0.1146,0.0965
0,0.2500,0.1026
1,0.2724,0.1170
2,0.2604,0.0997
3,0.2586,0.1005
4,0.2570,0.0967
5,0.2592,0.1007
6,0.2471,0.0866
7,0.2650,0.1030
8,0.2468,0.0879
9,0.2581,0.0990
10,0.2567,0.0979
11,0.2650,0.1054
12,0.2580,0.1075
13,0.2464,0.1037
0,0.1950,0.0750
1,0.1898,0.0829
2,0.1893,0.0814
3,0.1895,0.0814
4,0.1872,0.0802
5,0.1884,0.0806
6,0.1873,0.0797
7,0.1870,0.0806
8,0.1875,0.0800
9,0.1911,0.0812
10,0.1908,0.0802
11,0.1949,0.0830
12,0.1999,0.0844
13,0.1947,0.0737
0,0.1071,0.0326
1,0.0828,0.0304
2,0.0829,0.0283
3,0.0875,0.0272
4,0.0867,0.0258
5,0.0888,0.0259
6,0.0884,0.0243
7,0.0890,0.0239
8,0.0877,0.0220
9,0.0867,0.0221
10,0.0860,0.0220
11,0.0837,0.0231
12,0.0708,0.0222
13,0.1064,0.0269
0,0.0188,-0.0928
1,0.1515,-0.0012
2,0.1451,0.0020
3,0.1497,0.0104
4,0.1414,0.0121
5,0.1409,0.0119
6,0.1405,0.0116
7,0.1494,0.0192
8,0.1471,0.0222
9,0.1470,0.0223
10,0.1482,0.0256
11,0.1519,0.0243
12,0.1486,0.0230
13,0.0222,-0.0715
0,0.1254,0.0389
1,0.2367,0.1158
2,0.2353,0.1152
3,0.2305,0.1087
4,0.2337,0.1120
5,0.2421,0.1190
6,0.2389,0.1207
7,0.2496,0.1248
8,0.2474,0.1250
9,0.2584,0.1312
10,0.2565,0.1361
11,0.2561,0.1340
12,0.2589,0.1430
13,0.1720,0.0758
0,-0.0090,0.0105
1,-0.1499,-0.1049
2,-0.0462,-0.0299
3,-0.0987,-0.0611
4,-0.0303,-0.0149
5,-0.1539,-0.0960
6,-0.0161,-0.0022
7,-0.1500,-0.0992
8,-0.0206,-0.0088
9,-0.1056,-0.0608
10,-0.0276,-0.0118
11,-0.1436,-0.0912
12,-0.0018,0.0141
13,0.0169,0.0345
0,0.0814,-0.1378
1,0.1158,-0.1379
2,0.0889,-0.1458
3,0.0963,-0.1415
4,0.0776,-0.1450
5,0.1117,-0.1373
6,0.0728,-0.1448
7,0.1001,-0.1474
8,0.0714,-0.1451
9,0.0822,-0.1474
10,0.0673,-0.1475
11,0.1123,-0.1351
12,0.0714,-0.1500
13,0.0967,-0.1413
0,1.0186,1.1368
1,0.9541,1.0715
2,0.7171,0.8413
3,0.8589,0.9309
4,0.6428,0.7780
5,0.8840,0.9528
6,0.6875,0.8295
7,0.8897,0.9671
8,0.6466,0.7888
9,0.8514,0.9169
10,0.6296,0.7773
11,0.8436,0.9105
12,0.7358,0.8790
13,1.0140,1.0942
0,0.4069,0.5421
1,0.5909,0.6833
2,0.3981,0.6069
3,0.4639,0.6305
4,0.3811,0.6051
5,0.5480,0.6619
6,0.3965,0.6009
7,0.5252,0.6401
8,0.4015,0.5904
9,0.4516,0.5925
10,0.3545,0.5662
11,0.5123,0.6210
12,0.3722,0.5314
13,0.4513,0.5367
0,-0.0117,0.1230
1,-0.0482,0.1194
2,0.0351,0.1097
3,-0.0094,0.1221
4,0.0279,0.1126
5,-0.0272,0.1300
6,0.0409,0.1142
7,-0.0255,0.1282
8,0.0212,0.1108
9,-0.0301,0.1210
10,0.0450,0.1098
11,-0.0110,0.1316
12,0.0609,0.1097
13,-0.0666,0.1000
0,0.3228,0.4236
1,0.3005,0.4090
2,0.2661,0.3881
3,0.2629,0.3856
4,0.2789,0.4023
5,0.3238,0.4336
6,0.3135,0.4242
7,0.3258,0.4359
8,0.3112,0.4240
9,0.3057,0.4149
10,0.2493,0.3583
11,0.3240,0.4432
12,0.3048,0.4042
13,0.3151,0.4196
0,0.0717,0.0840
1,0.0506,0.0789
2,0.0161,0.0528
3,0.0405,0.0759
4,-0.0155,0.0433
5,0.0606,0.0863
6,-0.0006,0.0519
7,0.0607,0.0919
8,0.0011,0.0526
9,0.0467,0.0824
10,0.0262,0.0783
11,0.0431,0.0864
12,0.0500,0.0605
13,0.0592,0.0717
0,0.2807,0.2412
1,0.2486,0.2117
2,0.2731,0.2247
3,0.2495,0.2121
4,0.2628,0.2170
5,0.2445,0.2048
6,0.2678,0.2175
7,0.2510,0.2101
8,0.2864,0.2349
9,0.2554,0.2164
10,0.2800,0.2369
11,0.2707,0.2249
12,0.3118,0.2649
13,0.2792,0.2468
0,0.1524,0.0816
1,0.1831,0.0907
2,0.1798,0.1029
3,0.1648,0.0776
4,0.1706,0.0952
5,0.1611,0.0665
6,0.1659,0.0906
7,0.1667,0.0705
8,0.1721,0.0946
9,0.1659,0.0732
10,0.1776,0.0954
11,0.1710,0.0750
12,0.1855,0.1098
13,0.1765,0.1011
0,0.0268,-0.0612
1,0.0608,-0.0527
2,0.0720,-0.0326
3,0.0703,-0.0431
4,0.0737,-0.0333
5,0.0713,-0.0493
6,0.0716,-0.0388
7,0.0775,-0.0425
8,0.0726,-0.0376
9,0.0597,-0.0644
10,0.0675,-0.0472
11,0.0696,-0.0544
12,0.0560,-0.0497
13,0.0710,-0.0415
0,0.1196,0.0950
1,0.1428,0.0997
2,0.1816,0.1283
3,0.1649,0.1149
4,0.1831,0.1286
5,0.1570,0.1036
6,0.1833,0.1267
7,0.1490,0.0970
8,0.1852,0.1223
9,0.1576,0.1045
10,0.1708,0.1215
11,0.1434,0.0976
12,0.1678,0.1215
13,0.1139,0.0957
0,0.2500,0.1027
1,0.2713,0.1168
2,0.2596,0.0998
3,0.2577,0.1002
4,0.2559,0.0965
5,0.2578,0.1001
6,0.2462,0.0867
7,0.2640,0.1028
8,0.2463,0.0886
9,0.2580,0.0994
10,0.2573,0.0985
11,0.2649,0.1055
12,0.2580,0.1086
13,0.2463,0.1041
0,0.1940,0.0748
1,0.1890,0.0827
2,0.1885,0.0812
3,0.1884,0.0809
4,0.1859,0.0797
5,0.1871,0.0801
6,0.1861,0.0794
7,0.1859,0.0805
8,0.1866,0.0800
9,0.1901,0.0811
10,0.1902,0.0804
11,0.1942,0.0829
12,0.1992,0.0846
13,0.1932,0.0732
0,0.1074,0.0325
1,0.0830,0.0304
2,0.0833,0.0282
3,0.0878,0.0272
4,0.0872,0.0258
5,0.0891,0.0259
6,0.0888,0.0243
7,0.0893,0.0239
8,0.0881,0.0219
9,0.0870,0.0221
10,0.0862,0.0219
11,0.0837,0.0230
12,0.0709,0.0222
13,0.1067,0.0269
0,0.0196,-0.0922
1,0.1513,-0.0011
2,0.1449,0.0021
3,0.1495,0.0104
4,0.1413,0.0121
5,0.1408,0.0119
6,0.1403,0.0117
7,0.1493,0.0192
8,0.1469,0.0223
9,0.1467,0.0223
10,0.1480,0.0256
11,0.1516,0.0243
12,0.1484,0.0229
13,0.0223,-0.0715
0,0.1263,0.0394
1,0.2357,0.1154
2,0.2344,0.1149
3,0.2296,0.1083
4,0.2328,0.1116
5,0.2410,0.1186
6,0.2380,0.1203
7,0.2487,0.1244
8,0.2466,0.1246
9,0.2574,0.1307
10,0.2556,0.1357
11,0.2551,0.1336
12,0.2579,0.1425
13,0.1719,0.0762
0,-0.0061,0.0127
1,-0.1449,-0.1022
2,-0.0424,-0.0286
3,-0.0959,-0.0602
4,-0.0276,-0.0144
5,-0.1523,-0.0956
6,-0.0140,-0.0021
7,-0.1475,-0.0982
8,-0.0185,-0.0086
9,-0.1033,-0.0600
10,-0.0250,-0.0113
11,-0.1402,-0.0893
12,0.0011,0.0155
13,0.0216,0.0379
0,0.0817,-0.1372
1,0.1148,-0.1375
2,0.0895,-0.1440
3,0.0968,-0.1397
4,0.0779,-0.1436
5,0.1122,-0.1353
6,0.0732,-0.1436
7,0.1006,-0.1456
8,0.0717,-0.1439
9,0.0824,-0.1457
10,0.0672,-0.1465
11,0.1128,-0.1332
12,0.0716,-0.1489
13,0.0969,-0.1407
0,1.0180,1.1277
1,0.9564,1.0729
2,0.7276,0.8416
3,0.8605,0.9269
4,0.6643,0.7825
5,0.8834,0.9498
6,0.7170,0.8377
7,0.8900,0.9649
8,0.6776,0.7985
9,0.8586,0.9176
10,0.6538,0.7864
11,0.8493,0.9120
12,0.7594,0.8843
13,1.0112,1.0866
0,0.4111,0.5434
1,0.5945,0.6842
2,0.4101,0.6144
3,0.4694,0.6336
4,0.3965,0.6136
5,0.5525,0.6640
6,0.4142,0.6103
7,0.5306,0.6425
8,0.4200,0.5995
9,0.4618,0.5964
10,0.3742,0.5767
11,0.5171,0.6227
12,0.3935,0.5437
13,0.4553,0.5370
0,-0.0024,0.1253
1,-0.0369,0.1231
2,0.0483,0.1119
3,0.0047,0.1266
4,0.0457,0.1174
5,-0.0158,0.1333
6,0.0578,0.1192
7,-0.0136,0.1319
8,0.0373,0.1152
9,-0.0183,0.1250
10,0.0597,0.1139
11,0.0003,0.1352
12,0.0690,0.1116
13,-0.0573,0.1027
0,0.3367,0.4357
1,0.3124,0.4172
2,0.2782,0.3964
3,0.2721,0.3915
4,0.2894,0.4075
5,0.3324,0.4389
6,0.3233,0.4280
7,0.3330,0.4407
8,0.3212,0.4286
9,0.3144,0.4195
10,0.2586,0.3620
11,0.3320,0.4481
12,0.3156,0.4109
13,0.3221,0.4244
0,0.0762,0.0836
1,0.0544,0.0774
2,0.0186,0.0515
3,0.0411,0.0736
4,-0.0116,0.0430
5,0.0636,0.0857
6,0.0054,0.0524
7,0.0646,0.0927
8,0.0063,0.0531
9,0.0495,0.0804
10,0.0303,0.0782
11,0.0473,0.0862
12,0.0538,0.0597
13,0.0614,0.0709
0,0.2815,0.2410
1,0.2495,0.2109
2,0.2751,0.2252
3,0.2494,0.2101
4,0.2631,0.2161
5,0.2450,0.2032
6,0.2675,0.2159
7,0.2517,0.2085
8,0.2862,0.2341
9,0.2554,0.2142
10,0.2811,0.2361
11,0.2723,0.2247
12,0.3165,0.2679
13,0.2816,0.2471
0,0.1521,0.0808
1,0.1832,0.0909
2,0.1793,0.1027
3,0.1640,0.0776
4,0.1700,0.0950
5,0.1600,0.0661
6,0.1652,0.0900
7,0.1660,0.0703
8,0.1719,0.0947
9,0.1653,0.0730
10,0.1779,0.0957
11,0.1712,0.0760
12,0.1867,0.1114
13,0.1771,0.1024
0,0.0281,-0.0609
1,0.0611,-0.0522
2,0.0739,-0.0299
3,0.0723,-0.0409
4,0.0768,-0.0304
5,0.0740,-0.0470
6,0.0755,-0.0359
7,0.0795,-0.0411
8,0.0759,-0.0351
9,0.0621,-0.0623
10,0.0700,-0.0448
11,0.0714,-0.0528
12,0.0566,-0.0487
13,0.0727,-0.0403
0,0.1195,0.0948
1,0.1428,0.0994
2,0.1813,0.1279
3,0.1645,0.1143
4,0.1821,0.1276
5,0.1563,0.1029
6,0.1816,0.1251
7,0.1480,0.0954
8,0.1841,0.1210
9,0.1564,0.1037
10,0.1701,0.1207
11,0.1428,0.0972
12,0.1679,0.1211
13,0.1136,0.0950
0,0.2503,0.1034
1,0.2703,0.1168
2,0.2590,0.1004
3,0.2563,0.0998
4,0.2551,0.0968
5,0.2561,0.0993
6,0.2452,0.0872
7,0.2627,0.1028
8,0.2459,0.0894
9,0.2576,0.0999
10,0.2586,0.1001
11,0.2653,0.1066
12,0.2594,0.1103
13,0.2456,0.1044
0,0.1928,0.0745
1,0.1881,0.0824
2,0.1877,0.0811
3,0.1875,0.0806
4,0.1848,0.0793
5,0.1860,0.0798
6,0.1851,0.0793
7,0.1851,0.0804
8,0.1858,0.0801
9,0.1893,0.0811
10,0.1897,0.0806
11,0.1932,0.0828
12,0.1984,0.0845
13,0.1916,0.0727
0,0.1078,0.0325
1,0.0833,0.0304
2,0.0837,0.0283
3,0.0882,0.0272
4,0.0876,0.0259
5,0.0895,0.0260
6,0.0894,0.0244
7,0.0897,0.0239
8,0.0886,0.0220
9,0.0873,0.0221
10,0.0866,0.0220
11,0.0839,0.0231
12,0.0711,0.0222
13,0.1069,0.0269
0,0.0203,-0.0916
1,0.1511,-0.0011
2,0.1447,0.0021
3,0.1493,0.0105
4,0.1411,0.0122
5,0.1407,0.0120
6,0.1402,0.0117
7,0.1491,0.0193
8,0.1467,0.0222
9,0.1465,0.0223
10,0.1477,0.0256
11,0.1514,0.0243
12,0.1482,0.0229
13,0.0224,-0.0715
0,0.1272,0.0399
1,0.2346,0.1150
2,0.2335,0.1146
3,0.2286,0.1080
4,0.2318,0.1112
5,0.2399,0.1181
6,0.2371,0.1199
7,0.2477,0.1239
8,0.2457,0.1241
9,0.2564,0.1301
10,0.2546,0.1351
11,0.2540,0.1330
12,0.2569,0.1420
13,0.1718,0.0766
0,-0.0031,0.0150
1,-0.1393,-0.0990
2,-0.0383,-0.0271
3,-0.0927,-0.0592
4,-0.0247,-0.0138
5,-0.1504,-0.0949
6,-0.0117,-0.0018
7,-0.1447,-0.0969
8,-0.0162,-0.0083
9,-0.1009,-0.0589
10,-0.0221,-0.0106
11,-0.1362,-0.0870
12,0.0044,0.0171
13,0.0263,0.0414
0,0.0819,-0.1366
1,0.1138,-0.1371
2,0.0900,-0.1421
3,0.0974,-0.1377
4,0.0782,-0.1422
5,0.1127,-0.1331
6,0.0735,-0.1424
7,0.1010,-0.1435
8,0.0720,-0.1426
9,0.0827,-0.1440
10,0.0671,-0.1456
11,0.1132,-0.1313
12,0.0716,-0.1479
13,0.0970,-0.1402
0,1.0161,1.1156
1,0.9579,1.0734
2,0.7403,0.8422
3,0.8624,0.9224
4,0.6893,0.7879
5,0.8827,0.9462
6,0.7494,0.8464
7,0.8903,0.9622
8,0.7109,0.8084
9,0.8659,0.9177
10,0.6804,0.7959
11,0.8555,0.9136
12,0.7849,0.8893
13,1.0070,1.0772
0,0.4167,0.5451
1,0.5986,0.6854
2,0.4250,0.6235
3,0.4770,0.6378
4,0.4150,0.6237
5,0.5587,0.6666
6,0.4350,0.6209
7,0.5380,0.6460
8,0.4412,0.6095
9,0.4739,0.6013
10,0.3973,0.5885
11,0.5233,0.6248
12,0.4167,0.5568
13,0.4602,0.5375
0,0.0081,0.1279
1,-0.0236,0.1272
2,0.0639,0.1145
3,0.0208,0.1318
4,0.0653,0.1225
5,-0.0025,0.1373
6,0.0767,0.1242
7,0.0006,0.1361
8,0.0560,0.1201
9,-0.0044,0.1296
10,0.0766,0.1182
11,0.0133,0.1392
12,0.0789,0.1139
13,-0.0464,0.1060
0,0.3519,0.4488
1,0.3250,0.4261
2,0.2915,0.4056
3,0.2820,0.3976
4,0.3013,0.4135
5,0.3417,0.4447
6,0.3339,0.4319
7,0.3399,0.4452
8,0.3324,0.4343
9,0.3232,0.4240
10,0.2688,0.3661
11,0.3402,0.4530
12,0.3282,0.4186
13,0.3304,0.4302
0,0.0815,0.0835
1,0.0589,0.0757
2,0.0224,0.0506
3,0.0423,0.0712
4,-0.0062,0.0435
5,0.0670,0.0849
6,0.0132,0.0538
7,0.0687,0.0931
8,0.0129,0.0542
9,0.0528,0.0784
10,0.0354,0.0786
11,0.0522,0.0864
12,0.0580,0.0590
13,0.0640,0.0702
0,0.2824,0.2410
1,0.2506,0.2103
2,0.2774,0.2257
3,0.2493,0.2078
4,0.2639,0.2153
5,0.2459,0.2016
6,0.2663,0.2131
7,0.2519,0.2063
8,0.2861,0.2329
9,0.2556,0.2120
10,0.2820,0.2348
11,0.2725,0.2235
12,0.3210,0.2703
13,0.2841,0.2476
0,0.1518,0.0799
1,0.1830,0.0910
2,0.1786,0.1026
3,0.1630,0.0777
4,0.1693,0.0952
5,0.1587,0.0657
6,0.1646,0.0895
7,0.1654,0.0703
8,0.1717,0.0949
9,0.1646,0.0729
10,0.1782,0.0960
11,0.1717,0.0772
12,0.1886,0.1133
13,0.1778,0.1038
0,0.0295,-0.0607
1,0.0614,-0.0515
2,0.0751,-0.0274
3,0.0742,-0.0387
4,0.0796,-0.0278
5,0.0766,-0.0446
6,0.0793,-0.0332
7,0.0813,-0.0398
8,0.0784,-0.0327
9,0.0647,-0.0599
10,0.0723,-0.0427
11,0.0732,-0.0514
12,0.0570,-0.0472
13,0.0743,-0.0393
0,0.1198,0.0948
1,0.1430,0.0993
2,0.1812,0.1278
3,0.1642,0.1138
4,0.1813,0.1267
5,0.1556,0.1021
6,0.1803,0.1236
7,0.1469,0.0940
8,0.1827,0.1197
9,0.1552,0.1031
10,0.1695,0.1198
11,0.1425,0.0968
12,0.1681,0.1211
13,0.1141,0.0947
0,0.2509,0.1042
1,0.2702,0.1172
2,0.2583,0.1009
3,0.2552,0.0995
4,0.2550,0.0974
5,0.2534,0.0981
6,0.2449,0.0880
7,0.2617,0.1027
8,0.2488,0.0917
9,0.2577,0.1007
10,0.2597,0.1016
11,0.2651,0.1071
12,0.2602,0.1118
13,0.2443,0.1037
0,0.1915,0.0743
1,0.1866,0.0818
2,0.1867,0.0811
3,0.1861,0.0799
4,0.1838,0.0791
5,0.1850,0.0796
6,0.1842,0.0792
7,0.1839,0.0802
8,0.1851,0.0803
9,0.1882,0.0810
10,0.1892,0.0809
11,0.1925,0.0829
12,0.1978,0.0847
13,0.1899,0.0723
0,0.1082,0.0324
1,0.0838,0.0306
2,0.0843,0.0284
3,0.0888,0.0273
4,0.0883,0.0261
5,0.0901,0.0262
6,0.0902,0.0246
7,0.0902,0.0241
8,0.0892,0.0222
9,0.0878,0.0223
10,0.0872,0.0222
11,0.0842,0.0232
12,0.0714,0.0224
13,0.1075,0.0270
0,0.0208,-0.0912
1,0.1509,-0.0010
2,0.1446,0.0021
3,0.1491,0.0105
4,0.1410,0.0122
5,0.1406,0.0120
6,0.1400,0.0117
7,0.1489,0.0193
8,0.1465,0.0222
9,0.1463,0.0222
10,0.1475,0.0256
11,0.1511,0.0243
12,0.1480,0.0229
13,0.0224,-0.0715
0,0.1281,0.0405
1,0.2336,0.1145
