frame_idx,FirstFrame_sim,EndFrame_sim
6,0.0909,0.1578
7,0.0966,0.1764
8,0.0955,0.1644
9,0.0904,0.1632
10,0.0918,0.1569
11,0.0909,0.1689
12,0.1001,0.1740
13,0.1057,0.1659
0,0.2623,0.3677
1,0.3225,0.4365
2,0.3007,0.4086
3,0.3086,0.4196
4,0.3015,0.4130
5,0.3144,0.4273
6,0.3037,0.4138
7,0.3178,0.4320
8,0.3021,0.4126
9,0.3070,0.4204
10,0.3009,0.4109
11,0.3101,0.4221
12,0.2989,0.4092
13,0.2763,0.3799
0,0.2779,0.3889
1,0.3065,0.4157
2,0.2986,0.4057
3,0.3047,0.4148
4,0.3043,0.4134
5,0.3110,0.4232
6,0.3139,0.4239
7,0.3143,0.4261
8,0.3141,0.4238
9,0.3150,0.4273
10,0.3151,0.4273
11,0.3183,0.4305
12,0.3060,0.4160
13,0.2752,0.3896
0,0.2705,0.3295
1,0.4363,0.4810
2,0.4391,0.4847
3,0.4443,0.4905
4,0.4498,0.4960
5,0.4497,0.4960
6,0.4547,0.5014
7,0.4500,0.4968
8,0.4492,0.4959
9,0.4482,0.4957
10,0.4455,0.4939
11,0.4435,0.4927
12,0.4351,0.4845
13,0.2937,0.3526
0,0.2027,0.2818
1,0.2116,0.2807
2,0.1960,0.2676
3,0.1846,0.2531
4,0.1828,0.2451
5,0.1817,0.2440
6,0.1836,0.2473
7,0.1762,0.2375
8,0.1769,0.2347
9,0.1763,0.2352
10,0.1723,0.2287
11,0.1725,0.2265
12,0.1834,0.2388
13,0.2302,0.3004
0,0.2280,0.3665
1,0.2880,0.5154
2,0.2924,0.5400
3,0.3023,0.5560
4,0.2950,0.5468
5,0.3003,0.5576
6,0.3064,0.5662
7,0.3139,0.5755
8,0.3128,0.5723
9,0.3174,0.5822
10,0.3128,0.5745
11,0.3131,0.5719
12,0.3206,0.5821
13,0.2880,0.4538
0,0.2431,0.4381
1,0.2799,0.4716
2,0.3528,0.5919
3,0.3142,0.5323
4,0.3573,0.6117
5,0.3006,0.5135
6,0.3628,0.6214
7,0.3031,0.5220
8,0.3806,0.6397
9,0.3176,0.5393
10,0.3415,0.5957
11,0.2889,0.5049
12,0.3475,0.6018
13,0.2840,0.4924
0,0.6442,0.9069
1,0.7754,1.0988
2,0.7341,1.0355
3,0.7401,1.0462
4,0.7018,0.9910
5,0.7574,1.0744
6,0.6861,0.9676
7,0.7556,1.0735
8,0.6765,0.9563
9,0.7102,1.0035
10,0.6676,0.9447
11,0.7511,1.0651
12,0.6751,0.9499
13,0.6582,0.9384
0,0.4813,0.9029
1,0.4513,0.8355
2,0.3206,0.6551
3,0.4988,0.9092
4,0.2019,0.4822
5,0.5246,0.9579
6,0.2059,0.4916
7,0.5143,0.9457
8,0.1441,0.3898
9,0.4338,0.8340
10,0.0267,0.2417
11,0.5063,0.9672
12,0.0802,0.3153
13,0.6760,1.2174
0,0.6925,1.0499
1,0.8472,1.2540
2,0.7063,1.0501
3,0.7751,1.1327
4,0.6702,0.9668
5,0.8075,1.1992
6,0.6830,0.9890
7,0.8196,1.2131
8,0.6854,0.9960
9,0.7399,1.0818
10,0.6358,0.9125
11,0.8066,1.1808
12,0.5855,0.8341
13,0.6133,0.8984
0,-0.1211,-0.0781
1,-0.0728,-0.0318
2,-0.0774,-0.0371
3,-0.0675,-0.0292
4,-0.1264,-0.0933
5,-0.0768,-0.0372
6,-0.0958,-0.0481
7,-0.0570,-0.0057
8,-0.0789,-0.0200
9,-0.1137,-0.0836
10,-0.1001,-0.0551
11,-0.0981,-0.0756
12,-0.0964,-0.0457
13,-0.1992,-0.2394
0,0.6274,0.9581
1,0.6574,0.9612
2,0.5659,0.8786
3,0.6180,0.9180
4,0.5405,0.8519
5,0.6900,1.0202
6,0.5269,0.8384
7,0.6852,1.0096
8,0.5394,0.8613
9,0.6183,0.9304
10,0.4665,0.7579
11,0.7322,1.0806
12,0.4849,0.8045
13,0.6128,0.8900
0,0.2719,0.5329
1,0.1597,0.4596
2,0.1774,0.4238
3,0.1635,0.4393
4,0.1796,0.4086
5,0.1351,0.3995
6,0.1676,0.3846
7,0.1469,0.4123
8,0.1814,0.3784
9,0.1623,0.4073
10,0.1458,0.3553
11,0.1429,0.3933
12,0.2079,0.4026
13,0.2367,0.4894
0,0.2178,0.5113
1,0.1332,0.4092
2,0.1809,0.4739
3,0.1507,0.4273
4,0.1697,0.4614
5,0.1237,0.3952
6,0.1724,0.4618
7,0.1549,0.4267
8,0.1898,0.4843
9,0.1472,0.4093
10,0.1667,0.4499
11,0.1593,0.4304
12,0.2236,0.5359
13,0.2249,0.4846
0,0.1225,0.2447
1,0.1629,0.2987
2,0.1712,0.3016
3,0.1639,0.2954
4,0.1593,0.2907
5,0.1566,0.2935
6,0.1501,0.2839
7,0.1546,0.2890
8,0.1404,0.2749
9,0.1654,0.3045
10,0.1502,0.2827
11,0.1353,0.2790
12,0.1428,0.2733
13,0.1416,0.2828
0,0.0891,0.2000
1,0.0891,0.2281
2,0.0657,0.1875
3,0.0751,0.2082
4,0.0651,0.1844
5,0.0868,0.2226
6,0.0644,0.1882
7,0.0955,0.2247
8,0.0664,0.1857
9,0.0825,0.2212
10,0.0678,0.1823
11,0.0884,0.2291
12,0.0740,0.1803
13,0.0961,0.2310
0,0.0761,0.1316
1,0.0816,0.1565
2,0.0935,0.1701
3,0.0871,0.1642
4,0.1017,0.1688
5,0.0915,0.1708
6,0.0903,0.1563
7,0.0956,0.1757
8,0.0950,0.1630
9,0.0900,0.1630
10,0.0914,0.1557
11,0.0897,0.1678
12,0.1006,0.1733
13,0.1051,0.1649
0,0.2619,0.3670
1,0.3217,0.4352
2,0.2996,0.4066
3,0.3082,0.4186
4,0.3019,0.4131
5,0.3142,0.4267
6,0.3034,0.4133
7,0.3159,0.4299
8,0.3000,0.4091
9,0.3037,0.4172
10,0.3000,0.4095
11,0.3079,0.4202
12,0.2961,0.4058
13,0.2755,0.3788
0,0.2768,0.3871
1,0.3061,0.4148
2,0.2981,0.4047
3,0.3043,0.4140
4,0.3034,0.4121
5,0.3104,0.4222
6,0.3133,0.4228
7,0.3144,0.4256
8,0.3137,0.4232
9,0.3152,0.4272
10,0.3148,0.4264
11,0.3185,0.4302
12,0.3055,0.4150
13,0.2743,0.3880
0,0.2713,0.3303
1,0.4374,0.4820
2,0.4401,0.4856
3,0.4454,0.4914
4,0.4509,0.4969
5,0.4507,0.4967
6,0.4558,0.5022
7,0.4511,0.4976
8,0.4505,0.4969
9,0.4491,0.4962
10,0.4468,0.4949
11,0.4447,0.4936
12,0.4363,0.4854
13,0.2940,0.3528
0,0.2023,0.2813
1,0.2110,0.2800
2,0.1954,0.2670
3,0.1841,0.2526
4,0.1823,0.2446
5,0.1812,0.2435
6,0.1831,0.2468
7,0.1757,0.2370
8,0.1764,0.2342
9,0.1758,0.2347
10,0.1718,0.2282
11,0.1720,0.2260
12,0.1828,0.2383
13,0.2303,0.3005
0,0.2280,0.3662
1,0.2872,0.5142
2,0.2916,0.5390
3,0.3015,0.5552
4,0.2942,0.5458
5,0.2996,0.5569
6,0.3057,0.5652
7,0.3135,0.5752
8,0.3121,0.5714
9,0.3167,0.5814
10,0.3122,0.5736
11,0.3127,0.5715
12,0.3200,0.5812
13,0.2871,0.4526
0,0.2470,0.4428
1,0.2844,0.4762
2,0.3572,0.5953
3,0.3186,0.5360
4,0.3624,0.6160
5,0.3044,0.5165
6,0.3677,0.6253
7,0.3075,0.5262
8,0.3856,0.6436
9,0.3221,0.5432
10,0.3471,0.6006
11,0.2927,0.5086
12,0.3527,0.6059
13,0.2899,0.4988
0,0.6447,0.9071
1,0.7734,1.0958
2,0.7327,1.0335
3,0.7383,1.0441
4,0.7000,0.9886
5,0.7554,1.0724
6,0.6845,0.9657
7,0.7538,1.0719
8,0.6748,0.9542
9,0.7085,1.0016
10,0.6655,0.9420
11,0.7486,1.0623
12,0.6739,0.9484
13,0.6588,0.9396
0,0.4892,0.9155
1,0.4540,0.8401
2,0.3362,0.6805
3,0.5061,0.9220
4,0.2311,0.5281
5,0.5326,0.9708
6,0.2455,0.5533
7,0.5186,0.9527
8,0.1858,0.4551
9,0.4429,0.8488
10,0.0600,0.2939
11,0.5131,0.9785
12,0.1294,0.3898
13,0.6795,1.2225
0,0.6948,1.0551
1,0.8519,1.2632
2,0.7135,1.0637
3,0.7798,1.1416
4,0.6823,0.9888
5,0.8127,1.2096
6,0.6956,1.0128
7,0.8247,1.2224
8,0.6983,1.0203
9,0.7480,1.0965
10,0.6475,0.9346
11,0.8117,1.1904
12,0.6005,0.8628
13,0.6140,0.9004
0,-0.1098,-0.0623
1,-0.0609,-0.0157
2,-0.0627,-0.0169
3,-0.0547,-0.0116
4,-0.1088,-0.0684
5,-0.0643,-0.0198
6,-0.0790,-0.0245
7,-0.0442,0.0122
8,-0.0599,0.0071
9,-0.0983,-0.0619
10,-0.0829,-0.0303
11,-0.0850,-0.0575
12,-0.0843,-0.0280
13,-0.1896,-0.2259
0,0.6388,0.9709
1,0.6706,0.9750
2,0.5854,0.9005
3,0.6298,0.9305
4,0.5613,0.8747
5,0.7012,1.0317
6,0.5472,0.8606
7,0.6956,1.0206
8,0.5609,0.8855
9,0.6352,0.9500
10,0.4866,0.7806
11,0.7435,1.0927
12,0.5087,0.8340
13,0.6183,0.8954
0,0.2805,0.5442
1,0.1662,0.4702
2,0.1844,0.4327
3,0.1688,0.4474
4,0.1848,0.4152
5,0.1405,0.4075
6,0.1723,0.3908
7,0.1509,0.4162
8,0.1857,0.3833
9,0.1672,0.4141
10,0.1516,0.3626
11,0.1470,0.3997
12,0.2127,0.4078
13,0.2409,0.4953
0,0.2231,0.5165
1,0.1379,0.4137
2,0.1882,0.4822
3,0.1532,0.4297
4,0.1757,0.4680
5,0.1266,0.3980
6,0.1778,0.4680
7,0.1568,0.4290
8,0.1943,0.4894
9,0.1479,0.4097
10,0.1715,0.4547
11,0.1618,0.4323
12,0.2306,0.5443
13,0.2276,0.4862
0,0.1222,0.2449
1,0.1624,0.2982
2,0.1699,0.3000
3,0.1631,0.2942
4,0.1591,0.2901
5,0.1554,0.2921
6,0.1500,0.2835
7,0.1537,0.2879
8,0.1403,0.2746
9,0.1650,0.3033
10,0.1494,0.2812
11,0.1344,0.2780
12,0.1432,0.2722
13,0.1417,0.2822
0,0.0898,0.2009
1,0.0907,0.2300
2,0.0678,0.1891
3,0.0761,0.2092
4,0.0664,0.1850
5,0.0875,0.2236
6,0.0654,0.1892
7,0.0958,0.2246
8,0.0684,0.1873
9,0.0838,0.2212
10,0.0695,0.1830
11,0.0897,0.2297
12,0.0745,0.1800
13,0.0972,0.2313
0,0.0751,0.1306
1,0.0808,0.1558
2,0.0941,0.1707
3,0.0869,0.1638
4,0.1015,0.1685
5,0.0902,0.1699
6,0.0898,0.1551
7,0.0943,0.1749
8,0.0947,0.1619
9,0.0895,0.1629
10,0.0910,0.1546
11,0.0883,0.1667
12,0.1011,0.1726
13,0.1044,0.1638
0,0.2615,0.3663
1,0.3210,0.4338
2,0.2998,0.4060
3,0.3079,0.4175
4,0.3022,0.4130
5,0.3139,0.4259
6,0.3030,0.4126
7,0.3120,0.4257
8,0.3010,0.4101
9,0.3017,0.4150
10,0.2988,0.4076
11,0.3069,0.4194
12,0.2921,0.4018
13,0.2764,0.3790
0,0.2755,0.3850
1,0.3054,0.4135
2,0.2973,0.4035
3,0.3037,0.4129
4,0.3024,0.4106
5,0.3098,0.4212
6,0.3126,0.4215
7,0.3139,0.4246
8,0.3128,0.4219
9,0.3152,0.4268
10,0.3146,0.4256
11,0.3180,0.4292
12,0.3055,0.4143
13,0.2735,0.3864
0,0.2722,0.3311
1,0.4386,0.4830
2,0.4413,0.4866
3,0.4466,0.4924
4,0.4521,0.4978
5,0.4518,0.4975
6,0.4570,0.5030
7,0.4523,0.4985
8,0.4517,0.4977
9,0.4504,0.4970
10,0.4483,0.4959
11,0.4460,0.4945
12,0.4377,0.4864
13,0.2937,0.3521
0,0.2019,0.2808
1,0.2104,0.2794
2,0.1949,0.2664
3,0.1835,0.2520
4,0.1818,0.2442
5,0.1807,0.2430
6,0.1826,0.2463
7,0.1752,0.2365
8,0.1759,0.2337
9,0.1753,0.2341
10,0.1712,0.2277
11,0.1715,0.2255
12,0.1823,0.2378
13,0.2304,0.3006
0,0.2279,0.3659
1,0.2863,0.5130
2,0.2909,0.5380
3,0.3007,0.5544
4,0.2934,0.5448
5,0.2989,0.5561
6,0.3049,0.5641
7,0.3129,0.5749
8,0.3114,0.5704
9,0.3160,0.5805
10,0.3115,0.5727
11,0.3122,0.5711
12,0.3194,0.5803
13,0.2862,0.4513
0,0.2512,0.4479
1,0.2892,0.4812
2,0.3617,0.5985
3,0.3234,0.5398
4,0.3677,0.6202
5,0.3085,0.5197
6,0.3728,0.6293
7,0.3123,0.5307
8,0.3909,0.6476
9,0.3269,0.5474
10,0.3530,0.6056
11,0.2968,0.5125
12,0.3582,0.6102
13,0.2960,0.5054
0,0.6450,0.9072
1,0.7709,1.0924
2,0.7309,1.0312
3,0.7362,1.0415
4,0.6979,0.9858
5,0.7528,1.0698
6,0.6826,0.9635
7,0.7515,1.0697
8,0.6727,0.9517
9,0.7064,0.9992
10,0.6631,0.9390
11,0.7456,1.0589
12,0.6724,0.9466
13,0.6593,0.9407
0,0.4988,0.9306
1,0.4580,0.8462
2,0.3559,0.7118
3,0.5151,0.9372
4,0.2667,0.5832
5,0.5421,0.9857
6,0.2921,0.6256
7,0.5242,0.9614
8,0.2347,0.5311
9,0.4543,0.8666
10,0.1011,0.3576
11,0.5212,0.9912
12,0.1856,0.4744
13,0.6837,1.2281
0,0.6974,1.0613
1,0.8568,1.2731
2,0.7215,1.0790
3,0.7852,1.1521
4,0.6955,1.0132
5,0.8185,1.2213
6,0.7094,1.0388
7,0.8299,1.2325
8,0.7118,1.0463
9,0.7569,1.1131
10,0.6602,0.9591
11,0.8174,1.2013
12,0.6173,0.8948
13,0.6150,0.9033
0,-0.0964,-0.0435
1,-0.0468,0.0033
2,-0.0455,0.0069
3,-0.0395,0.0094
4,-0.0878,-0.0388
5,-0.0494,0.0010
6,-0.0589,0.0036
7,-0.0290,0.0335
8,-0.0377,0.0387
9,-0.0801,-0.0362
10,-0.0627,-0.0012
11,-0.0696,-0.0363
12,-0.0703,-0.0073
13,-0.1782,-0.2099
0,0.6512,0.9848
1,0.6847,0.9898
2,0.6068,0.9247
3,0.6428,0.9444
4,0.5846,0.9007
5,0.7135,1.0444
6,0.5703,0.8862
7,0.7069,1.0328
8,0.5849,0.9126
9,0.6536,0.9712
10,0.5085,0.8055
11,0.7552,1.1053
12,0.5347,0.8663
13,0.6244,0.9016
0,0.2902,0.5568
1,0.1733,0.4819
2,0.1921,0.4425
3,0.1742,0.4558
4,0.1902,0.4221
5,0.1466,0.4168
6,0.1772,0.3972
7,0.1557,0.4212
8,0.1902,0.3885
9,0.1726,0.4215
10,0.1575,0.3701
11,0.1517,0.4070
12,0.2179,0.4135
13,0.2454,0.5016
0,0.2285,0.5223
1,0.1430,0.4188
2,0.1956,0.4909
3,0.1564,0.4332
4,0.1824,0.4756
5,0.1305,0.4023
6,0.1842,0.4755
7,0.1594,0.4325
8,0.1995,0.4953
9,0.1488,0.4105
10,0.1773,0.4602
11,0.1650,0.4349
12,0.2412,0.5581
13,0.2310,0.4881
0,0.1219,0.2456
1,0.1617,0.2975
2,0.1684,0.2981
3,0.1622,0.2926
4,0.1589,0.2893
5,0.1538,0.2903
6,0.1495,0.2825
7,0.1525,0.2865
8,0.1402,0.2740
9,0.1638,0.3014
10,0.1483,0.2793
11,0.1336,0.2770
12,0.1448,0.2722
13,0.1414,0.2808
0,0.0912,0.2019
1,0.0930,0.2323
2,0.0705,0.1915
3,0.0780,0.2103
4,0.0679,0.1861
5,0.0887,0.2250
6,0.0668,0.1909
7,0.0962,0.2248
8,0.0708,0.1894
9,0.0863,0.2216
10,0.0718,0.1845
11,0.0912,0.2304
12,0.0741,0.1765
13,0.0987,0.2317
0,0.0740,0.1297
1,0.0797,0.1549
2,0.0943,0.1711
3,0.0874,0.1639
4,0.1009,0.1681
5,0.0883,0.1687
6,0.0893,0.1540
7,0.0926,0.1738
8,0.0943,0.1609
9,0.0888,0.1625
10,0.0902,0.1532
11,0.0862,0.1652
12,0.1026,0.1724
13,0.1031,0.1621
0,0.2617,0.3661
1,0.3209,0.4332
2,0.2998,0.4055
3,0.3078,0.4168
4,0.3026,0.4130
5,0.3138,0.4254
6,0.3031,0.4125
7,0.3096,0.4225
8,0.2991,0.4078
9,0.3001,0.4137
10,0.2972,0.4056
11,0.3068,0.4195
12,0.2895,0.3990
13,0.2761,0.3785
0,0.2741,0.3828
1,0.3046,0.4120
2,0.2968,0.4025
3,0.3034,0.4120
4,0.3017,0.4093
5,0.3093,0.4202
6,0.3121,0.4203
7,0.3137,0.4239
8,0.3119,0.4205
9,0.3150,0.4263
10,0.3143,0.4246
11,0.3175,0.4279
12,0.3058,0.4141
13,0.2724,0.3842
0,0.2733,0.3321
1,0.4400,0.4843
2,0.4428,0.4878
3,0.4481,0.4936
4,0.4534,0.4987
5,0.4531,0.4984
6,0.4583,0.5038
7,0.4535,0.4992
8,0.4535,0.4991
9,0.4518,0.4979
10,0.4498,0.4970
11,0.4472,0.4952
12,0.4393,0.4877
13,0.2938,0.3520
0,0.2016,0.2805
1,0.2099,0.2788
2,0.1943,0.2658
3,0.1830,0.2515
4,0.1814,0.2437
5,0.1802,0.2425
6,0.1821,0.2458
7,0.1748,0.2361
8,0.1754,0.2333
9,0.1748,0.2337
10,0.1708,0.2273
11,0.1710,0.2251
12,0.1819,0.2374
13,0.2305,0.3008
0,0.2279,0.3656
1,0.2854,0.5118
2,0.2901,0.5370
3,0.2999,0.5535
4,0.2925,0.5436
5,0.2980,0.5553
6,0.3041,0.5630
7,0.3124,0.5745
8,0.3107,0.5694
9,0.3152,0.5795
10,0.3108,0.5718
11,0.3116,0.5707
12,0.3188,0.5792
13,0.2852,0.4499
0,0.2554,0.4530
1,0.2942,0.4863
2,0.3662,0.6014
3,0.3284,0.5437
4,0.3731,0.6242
5,0.3127,0.5229
6,0.3780,0.6331
7,0.3173,0.5354
8,0.3962,0.6515
9,0.3318,0.5515
10,0.3591,0.6106
11,0.3011,0.5165
12,0.3640,0.6144
13,0.3020,0.5120
0,0.6450,0.9071
1,0.7679,1.0883
2,0.7288,1.0284
3,0.7335,1.0383
4,0.6954,0.9826
5,0.7497,1.0665
6,0.6803,0.9607
7,0.7486,1.0667
8,0.6703,0.9488
9,0.7038,0.9963
10,0.6604,0.9357
11,0.7421,1.0548
12,0.6708,0.9446
13,0.6597,0.9418
0,0.5110,0.9490
1,0.4636,0.8547
2,0.3810,0.7508
3,0.5265,0.9559
4,0.3094,0.6489
5,0.5538,1.0034
6,0.3459,0.7085
7,0.5319,0.9728
8,0.2910,0.6182
9,0.4688,0.8885
10,0.1509,0.4342
11,0.5309,1.0061
12,0.2489,0.5695
13,0.6887,1.2344
0,0.7004,1.0685
1,0.8619,1.2839
2,0.7301,1.0963
3,0.7916,1.1649
4,0.7098,1.0399
5,0.8248,1.2345
6,0.7239,1.0666
7,0.8354,1.2435
8,0.7258,1.0735
9,0.7668,1.1320
10,0.6738,0.9856
11,0.8238,1.2137
12,0.6355,0.9300
13,0.6164,0.9073
0,-0.0804,-0.0210
1,-0.0303,0.0256
2,-0.0253,0.0345
3,-0.0216,0.0342
4,-0.0630,-0.0040
5,-0.0316,0.0258
6,-0.0350,0.0370
7,-0.0110,0.0584
8,-0.0120,0.0752
9,-0.0586,-0.0059
10,-0.0390,0.0328
11,-0.0516,-0.0113
12,-0.0538,0.0170
13,-0.1646,-0.1906
0,0.6647,1.0001
1,0.6996,1.0055
2,0.6303,0.9514
3,0.6571,0.9602
4,0.6106,0.9300
5,0.7269,1.0584
6,0.5965,0.9157
7,0.7192,1.0463
8,0.6114,0.9431
9,0.6731,0.9939
10,0.5322,0.8326
11,0.7672,1.1182
12,0.5633,0.9017
13,0.6312,0.9088
0,0.3010,0.5710
1,0.1808,0.4945
2,0.2004,0.4532
3,0.1796,0.4639
4,0.1959,0.4296
5,0.1537,0.4275
6,0.1824,0.4040
7,0.1613,0.4273
8,0.1951,0.3949
9,0.1783,0.4295
10,0.1638,0.3780
11,0.1568,0.4149
12,0.2238,0.4203
13,0.2502,0.5084
0,0.2338,0.5282
1,0.1481,0.4247
2,0.2029,0.4998
3,0.1601,0.4378
4,0.1897,0.4839
5,0.1348,0.4074
6,0.1914,0.4838
7,0.1626,0.4371
8,0.2054,0.5019
9,0.1504,0.4129
10,0.1838,0.4662
11,0.1687,0.4381
12,0.2538,0.5738
13,0.2339,0.4902
0,0.1217,0.2463
1,0.1612,0.2971
2,0.1671,0.2964
3,0.1618,0.2919
4,0.1587,0.2885
5,0.1518,0.2880
6,0.1497,0.2824
7,0.1511,0.2848
8,0.1405,0.2738
9,0.1627,0.3004
10,0.1474,0.2776
11,0.1330,0.2762
12,0.1459,0.2722
13,0.1408,0.2791
0,0.0927,0.2035
1,0.0954,0.2350
2,0.0740,0.1951
3,0.0805,0.2121
4,0.0702,0.1881
5,0.0901,0.2267
6,0.0689,0.1921
7,0.0965,0.2251
8,0.0740,0.1922
9,0.0885,0.2219
10,0.0750,0.1873
11,0.0929,0.2315
12,0.0736,0.1729
13,0.1005,0.2323
0,0.0736,0.1297
1,0.0789,0.1545
2,0.0945,0.1715
3,0.0879,0.1643
4,0.1003,0.1680
5,0.0863,0.1673
6,0.0888,0.1532
7,0.0907,0.1726
8,0.0942,0.1602
9,0.0882,0.1628
10,0.0893,0.1518
11,0.0841,0.1635
12,0.1045,0.1728
13,0.1020,0.1608
0,0.2614,0.3654
1,0.3201,0.4318
2,0.2991,0.4044
3,0.3068,0.4153
4,0.3026,0.4123
5,0.3136,0.4245
6,0.3007,0.4098
7,0.3103,0.4226
8,0.2954,0.4034
9,0.2989,0.4123
10,0.2971,0.4051
11,0.3065,0.4192
12,0.2871,0.3969
13,0.2761,0.3780
0,0.2728,0.3804
1,0.3039,0.4106
2,0.2963,0.4013
3,0.3027,0.4106
4,0.3010,0.4081
5,0.3088,0.4191
6,0.3115,0.4191
7,0.3131,0.4226
8,0.3121,0.4202
9,0.3143,0.4249
10,0.3141,0.4235
11,0.3172,0.4269
12,0.3068,0.4146
13,0.2712,0.3819
0,0.2740,0.3326
1,0.4414,0.4851
2,0.4443,0.4888
3,0.4496,0.4945
4,0.4547,0.4995
5,0.4545,0.4992
6,0.4598,0.5048
7,0.4549,0.4999
8,0.4549,0.4998
9,0.4535,0.4989
10,0.4514,0.4980
11,0.4486,0.4960
12,0.4411,0.4890
13,0.2940,0.3518
0,0.2014,0.2804
1,0.2094,0.2782
2,0.1939,0.2653
3,0.1826,0.2511
4,0.1810,0.2434
5,0.1798,0.2422
6,0.1817,0.2454
7,0.1743,0.2357
8,0.1750,0.2329
9,0.1744,0.2333
10,0.1703,0.2269
11,0.1706,0.2247
12,0.1814,0.2370
13,0.2307,0.3010
0,0.2281,0.3654
1,0.2846,0.5107
2,0.2892,0.5359
3,0.2990,0.5525
4,0.2916,0.5424
5,0.2972,0.5545
6,0.3032,0.5618
7,0.3118,0.5741
8,0.3099,0.5683
9,0.3144,0.5784
10,0.3101,0.5708
11,0.3111,0.5702
12,0.3181,0.5781
13,0.2842,0.4483
0,0.2595,0.4581
1,0.2993,0.4913
2,0.3705,0.6037
3,0.3335,0.5475
4,0.3783,0.6279
