frame_idx,FirstFrame_sim,EndFrame_sim
1,0.1104
2,0.1102
3,0.0881
4,0.0869
5,0.0787
6,0.0909
7,0.0691
8,0.0790
9,0.0830
10,0.0751
11,0.0553
12,0.0908
13,0.3582
0,0.3724
1,0.6217
2,0.6442
3,0.6601
4,0.6525
5,0.6620
6,0.6628
7,0.6738
8,0.6762
9,0.6819
10,0.6715
11,0.6599
12,0.6657
13,0.4492
0,0.3836
1,0.3667
2,0.5144
3,0.4362
4,0.5482
5,0.4115
6,0.5551
7,0.4190
8,0.5699
9,0.4603
10,0.5459
11,0.4140
12,0.5711
13,0.4448
0,0.5504
1,0.6287
2,0.5911
3,0.6077
4,0.5644
5,0.6203
6,0.5523
7,0.6126
8,0.5557
9,0.5933
10,0.5533
11,0.6220
12,0.5459
13,0.5842
0,0.7003
1,0.7044
2,0.4243
3,0.6801
4,0.3103
5,0.6548
6,0.2992
7,0.6632
8,0.2959
9,0.6078
10,0.2888
11,0.6360
12,0.2828
13,0.8144
0,0.4493
1,0.5522
2,0.4230
3,0.5077
4,0.4187
5,0.5448
6,0.4168
7,0.5275
8,0.4068
9,0.4768
10,0.3658
11,0.5310
12,0.3635
13,0.4398
0,-0.0964
1,-0.0914
2,-0.0320
3,-0.0666
4,-0.0260
5,-0.0677
6,-0.0151
7,-0.0576
8,-0.0170
9,-0.0519
10,-0.0214
11,-0.0757
12,-0.0167
13,-0.0757
0,0.4056
1,0.3640
2,0.3074
3,0.3792
4,0.3260
5,0.4263
6,0.3479
7,0.4316
8,0.3660
9,0.3915
10,0.2991
11,0.4410
12,0.3377
13,0.4199
0,0.3887
1,0.2629
2,0.2418
3,0.2558
4,0.1867
5,0.2718
6,0.1676
7,0.2798
8,0.1682
9,0.2284
10,0.1497
11,0.2238
12,0.2328
13,0.2783
0,0.2743
1,0.2391
2,0.2270
3,0.2000
4,0.2059
5,0.2073
6,0.1975
7,0.2040
8,0.2190
9,0.1933
10,0.2004
11,0.2118
12,0.2558
13,0.2287
0,0.3010
1,0.3584
2,0.3769
3,0.3589
4,0.3827
5,0.3728
6,0.4005
7,0.3702
8,0.3994
9,0.3821
10,0.4040
11,0.3650
12,0.4117
13,0.3608
0,0.4059
1,0.4501
2,0.4406
3,0.4487
4,0.4368
5,0.4594
6,0.4454
7,0.4561
8,0.4452
9,0.4742
10,0.4525
11,0.4750
12,0.4547
13,0.4683
0,0.2803
1,0.3261
2,0.3870
3,0.3556
4,0.3915
5,0.3855
6,0.4008
7,0.3690
8,0.4083
9,0.3784
10,0.3837
11,0.3657
12,0.3882
13,0.3019
0,0.3200
1,0.3648
2,0.3464
3,0.3516
4,0.3540
5,0.3720
6,0.3641
7,0.3816
8,0.3631
9,0.3704
10,0.3660
11,0.3783
12,0.3614
13,0.3512
0,0.3952
1,0.4311
2,0.4170
3,0.4223
4,0.4140
5,0.4282
6,0.4242
7,0.4283
8,0.4231
9,0.4305
10,0.4263
11,0.4281
12,0.4223
13,0.3753
0,0.3028
1,0.4114
2,0.4129
3,0.4164
4,0.4187
5,0.4191
6,0.4267
7,0.4232
8,0.4278
9,0.4234
10,0.4248
11,0.4230
12,0.4289
13,0.3343
0,0.4209
1,0.1100
2,0.1098
3,0.0878
4,0.0866
5,0.0785
6,0.0906
7,0.0689
8,0.0788
9,0.0827
10,0.0748
11,0.0551
12,0.0906
13,0.3558
0,0.3727
1,0.6214
2,0.6443
3,0.6604
4,0.6526
5,0.6621
6,0.6628
7,0.6741
8,0.6762
9,0.6819
10,0.6713
11,0.6597
12,0.6657
13,0.4481
0,0.3880
1,0.3713
2,0.5182
3,0.4401
4,0.5531
5,0.4146
6,0.5594
7,0.4229
8,0.5747
9,0.4657
10,0.5520
11,0.4185
12,0.5766
13,0.4530
0,0.5498
1,0.6256
2,0.5879
3,0.6045
4,0.5612
5,0.6166
6,0.5492
7,0.6095
8,0.5527
9,0.5903
10,0.5503
11,0.6188
12,0.5433
13,0.5830
0,0.7026
1,0.7078
2,0.4289
3,0.6819
4,0.3225
5,0.6546
6,0.3171
7,0.6647
8,0.3154
9,0.6095
10,0.3040
11,0.6359
12,0.3077
13,0.8140
0,0.4541
1,0.5565
2,0.4330
3,0.5128
4,0.4334
5,0.5501
6,0.4325
7,0.5323
8,0.4210
9,0.4845
10,0.3786
11,0.5354
12,0.3806
13,0.4422
0,-0.0930
1,-0.0874
