frame_idx,FirstFrame_sim,EndFrame_sim
12,0.1772,0.4911
13,0.1783,0.4401
0,0.1388,0.2532
1,0.1543,0.2847
2,0.1539,0.2787
3,0.1584,0.2864
4,0.1527,0.2812
5,0.1386,0.2775
6,0.1468,0.2766
7,0.1432,0.2796
8,0.1291,0.2646
9,0.1466,0.2874
10,0.1478,0.2846
11,0.1246,0.2695
12,0.1306,0.2583
13,0.1318,0.2782
0,0.0705,0.1912
1,0.0628,0.2035
2,0.0514,0.1878
3,0.0550,0.2052
4,0.0496,0.1884
5,0.0610,0.2185
6,0.0464,0.1817
7,0.0706,0.2236
8,0.0550,0.1902
9,0.0593,0.2133
10,0.0473,0.1894
11,0.0652,0.2244
12,0.0601,0.1925
13,0.0865,0.2242
0,0.0589,0.1240
1,0.0676,0.1442
2,0.0858,0.1564
3,0.0827,0.1545
4,0.1042,0.1740
5,0.0976,0.1731
6,0.1105,0.1781
7,0.0959,0.1698
8,0.1224,0.1937
9,0.1033,0.1722
10,0.1091,0.1790
11,0.1015,0.1752
12,0.1177,0.1905
13,0.0982,0.1515
0,0.2872,0.3934
1,0.3157,0.4209
2,0.3189,0.4202
3,0.3244,0.4300
4,0.3232,0.4251
5,0.3293,0.4380
6,0.3220,0.4234
7,0.3298,0.4406
8,0.3256,0.4267
9,0.3221,0.4307
10,0.3180,0.4236
11,0.3173,0.4273
12,0.3132,0.4177
13,0.2798,0.3876
0,0.2630,0.3697
1,0.2998,0.4057
2,0.2964,0.4025
3,0.3006,0.4090
4,0.2978,0.4057
5,0.3014,0.4112
6,0.3028,0.4124
7,0.3069,0.4182
8,0.3049,0.4142
9,0.3067,0.4190
10,0.3058,0.4166
11,0.3120,0.4232
12,0.3045,0.4124
13,0.2752,0.3874
0,0.3102,0.3747
1,0.4548,0.5033
2,0.4597,0.5087
3,0.4584,0.5093
4,0.4613,0.5122
5,0.4615,0.5122
6,0.4582,0.5082
7,0.4592,0.5096
8,0.4541,0.5047
9,0.4526,0.5026
10,0.4481,0.4995
11,0.4456,0.4973
12,0.4332,0.4841
13,0.2887,0.3484
0,0.2527,0.2657
1,0.1913,0.2599
2,0.1795,0.2505
3,0.1692,0.2373
4,0.1679,0.2299
5,0.1690,0.2311
6,0.1741,0.2378
7,0.1685,0.2300
8,0.1691,0.2277
9,0.1716,0.2320
10,0.1692,0.2267
11,0.1717,0.2268
12,0.1817,0.2386
13,0.2266,0.2859
0,0.1832,0.3520
1,0.3002,0.5457
2,0.3007,0.5568
3,0.3048,0.5657
4,0.2982,0.5534
5,0.3026,0.5666
6,0.3052,0.5631
7,0.3141,0.5774
8,0.3165,0.5763
9,0.3204,0.5862
10,0.3200,0.5821
11,0.3179,0.5804
12,0.3199,0.5802
13,0.2913,0.4505
0,0.2505,0.4410
1,0.2723,0.4765
2,0.3322,0.5870
3,0.2921,0.5150
4,0.3401,0.6033
5,0.2692,0.4873
6,0.3396,0.6046
7,0.2776,0.5032
8,0.3579,0.6285
9,0.2967,0.5222
10,0.3295,0.5937
11,0.2763,0.4982
12,0.3371,0.6000
13,0.2573,0.4742
0,0.6412,0.8992
1,0.7861,1.1183
2,0.7250,1.0278
3,0.7331,1.0386
4,0.6866,0.9741
5,0.7655,1.0922
6,0.6826,0.9663
7,0.7667,1.0925
8,0.6955,0.9837
9,0.7265,1.0261
10,0.6882,0.9751
11,0.7818,1.1102
12,0.6977,0.9817
13,0.7139,1.0114
0,0.1911,0.4839
1,0.4200,0.8435
2,0.0175,0.1918
3,0.3175,0.6517
4,-0.0115,0.1494
5,0.4888,0.9434
6,-0.0143,0.1531
7,0.4418,0.8636
8,0.0127,0.2115
9,0.3428,0.7160
10,-0.0755,0.0843
11,0.4467,0.9028
12,-0.0279,0.1606
13,0.5971,1.1219
0,0.6034,0.8742
1,0.8348,1.2245
2,0.6637,0.9376
3,0.7294,1.0313
4,0.6390,0.8876
5,0.7727,1.1176
6,0.6584,0.9225
7,0.7498,1.0818
8,0.6375,0.8896
9,0.6970,0.9903
10,0.6125,0.8449
11,0.7779,1.1171
12,0.5462,0.7487
13,0.6586,0.9624
0,-0.1725,-0.1382
1,-0.1136,-0.0977
2,-0.0988,-0.0720
3,-0.1156,-0.0932
4,-0.0977,-0.0631
5,-0.0749,-0.0403
6,-0.0921,-0.0486
7,-0.0819,-0.0531
8,-0.0759,-0.0333
9,-0.1158,-0.0952
10,-0.0669,-0.0260
11,-0.1051,-0.1036
12,-0.0691,-0.0179
13,-0.1624,-0.1878
0,0.4562,0.7541
1,0.5688,0.8461
2,0.4387,0.7090
3,0.5244,0.7960
4,0.4729,0.7513
5,0.6500,0.9642
6,0.4526,0.7326
7,0.6598,0.9793
8,0.4929,0.7975
9,0.5424,0.8224
10,0.4213,0.6868
11,0.7149,1.0540
12,0.4085,0.6965
13,0.6315,0.9361
0,0.1762,0.3916
1,0.1299,0.4011
2,0.0991,0.3227
3,0.1115,0.3791
4,0.0951,0.3162
5,0.1483,0.4334
6,0.0812,0.2913
7,0.1210,0.3849
8,0.1016,0.2983
9,0.1063,0.3520
10,0.0720,0.2933
11,0.1000,0.3661
12,0.1378,0.3407
13,0.1511,0.3952
0,0.1566,0.4374
1,0.1013,0.3890
2,0.1213,0.4257
3,0.0859,0.3672
4,0.1080,0.3956
5,0.0991,0.3818
6,0.1159,0.3969
7,0.1137,0.3884
8,0.1421,0.4360
9,0.1247,0.3999
10,0.1250,0.4087
11,0.1271,0.4021
12,0.1883,0.5051
13,0.1813,0.4425
0,0.1391,0.2539
1,0.1539,0.2835
2,0.1532,0.2778
3,0.1586,0.2865
4,0.1528,0.2809
5,0.1387,0.2771
6,0.1476,0.2774
7,0.1430,0.2788
8,0.1298,0.2651
9,0.1467,0.2876
10,0.1479,0.2845
11,0.1247,0.2690
12,0.1315,0.2586
13,0.1319,0.2781
0,0.0707,0.1923
1,0.0637,0.2038
2,0.0535,0.1894
3,0.0564,0.2062
4,0.0507,0.1888
5,0.0626,0.2198
6,0.0475,0.1820
7,0.0718,0.2245
8,0.0566,0.1910
9,0.0605,0.2146
10,0.0490,0.1900
11,0.0666,0.2256
12,0.0622,0.1928
13,0.0876,0.2248
0,0.0578,0.1229
1,0.0667,0.1434
2,0.0856,0.1554
3,0.0820,0.1540
4,0.1035,0.1725
5,0.0970,0.1728
6,0.1101,0.1770
7,0.0951,0.1693
8,0.1225,0.1930
9,0.1021,0.1714
10,0.1081,0.1777
11,0.0999,0.1738
12,0.1189,0.1899
13,0.0968,0.1499
0,0.2868,0.3925
1,0.3150,0.4197
2,0.3178,0.4184
3,0.3240,0.4293
4,0.3221,0.4235
5,0.3289,0.4372
6,0.3233,0.4245
7,0.3294,0.4400
8,0.3247,0.4254
9,0.3222,0.4306
10,0.3176,0.4229
11,0.3171,0.4271
12,0.3121,0.4168
13,0.2789,0.3863
0,0.2610,0.3667
1,0.2994,0.4046
2,0.2956,0.4010
3,0.3002,0.4079
4,0.2973,0.4046
5,0.3009,0.4102
6,0.3017,0.4109
7,0.3065,0.4173
8,0.3042,0.4130
9,0.3065,0.4183
10,0.3053,0.4156
11,0.3122,0.4229
12,0.3041,0.4115
13,0.2744,0.3859
0,0.3112,0.3757
1,0.4561,0.5045
2,0.4612,0.5101
3,0.4597,0.5105
4,0.4628,0.5135
5,0.4628,0.5134
6,0.4599,0.5098
7,0.4606,0.5109
8,0.4557,0.5061
9,0.4540,0.5038
10,0.4497,0.5009
11,0.4468,0.4983
12,0.4347,0.4854
13,0.2892,0.3487
0,0.2529,0.2657
1,0.1908,0.2593
2,0.1790,0.2500
3,0.1688,0.2368
4,0.1674,0.2295
5,0.1686,0.2307
6,0.1736,0.2374
7,0.1680,0.2296
8,0.1686,0.2273
9,0.1712,0.2316
10,0.1687,0.2263
11,0.1713,0.2264
12,0.1813,0.2381
13,0.2267,0.2861
0,0.1802,0.3495
1,0.2995,0.5445
2,0.3004,0.5559
3,0.3045,0.5649
4,0.2978,0.5525
5,0.3022,0.5658
6,0.3048,0.5620
7,0.3138,0.5768
8,0.3163,0.5755
9,0.3200,0.5853
10,0.3197,0.5813
11,0.3176,0.5797
12,0.3196,0.5793
13,0.2905,0.4492
0,0.2498,0.4418
1,0.2777,0.4821
2,0.3378,0.5912
3,0.2972,0.5196
4,0.3452,0.6074
5,0.2728,0.4901
6,0.3445,0.6082
7,0.2821,0.5070
8,0.3629,0.6324
9,0.3020,0.5269
10,0.3359,0.5996
11,0.2808,0.5028
12,0.3427,0.6045
13,0.2636,0.4806
0,0.6414,0.8989
1,0.7838,1.1146
2,0.7229,1.0245
3,0.7308,1.0354
4,0.6847,0.9712
5,0.7637,1.0902
6,0.6812,0.9640
7,0.7651,1.0908
8,0.6945,0.9822
9,0.7250,1.0239
10,0.6869,0.9730
11,0.7798,1.1079
12,0.6972,0.9810
13,0.7137,1.0110
0,0.1833,0.4700
1,0.4237,0.8489
2,0.0404,0.2267
3,0.3249,0.6645
4,0.0234,0.2038
5,0.4950,0.9542
6,0.0256,0.2159
7,0.4450,0.8691
8,0.0548,0.2785
9,0.3531,0.7339
10,-0.0416,0.1377
11,0.4538,0.9138
12,0.0291,0.2480
13,0.5951,1.1193
0,0.6034,0.8750
1,0.8376,1.2303
2,0.6706,0.9512
3,0.7349,1.0416
4,0.6482,0.9054
5,0.7769,1.1261
6,0.6696,0.9434
7,0.7521,1.0872
8,0.6477,0.9093
9,0.7050,1.0054
10,0.6198,0.8593
11,0.7800,1.1212
12,0.5585,0.7731
13,0.6586,0.9638
0,-0.1645,-0.1277
1,-0.1023,-0.0821
2,-0.0836,-0.0508
3,-0.1009,-0.0724
4,-0.0788,-0.0364
5,-0.0613,-0.0210
6,-0.0719,-0.0200
7,-0.0688,-0.0344
8,-0.0555,-0.0048
9,-0.1006,-0.0735
10,-0.0465,0.0024
11,-0.0932,-0.0866
12,-0.0554,0.0016
13,-0.1525,-0.1738
0,0.4685,0.7682
1,0.5817,0.8600
2,0.4582,0.7313
3,0.5388,0.8118
4,0.4895,0.7694
5,0.6618,0.9764
6,0.4699,0.7512
7,0.6710,0.9907
8,0.5100,0.8165
9,0.5595,0.8421
10,0.4416,0.7103
11,0.7268,1.0668
12,0.4305,0.7236
13,0.6360,0.9397
0,0.1834,0.4014
1,0.1380,0.4121
2,0.1069,0.3323
3,0.1162,0.3865
4,0.1009,0.3218
5,0.1526,0.4405
6,0.0875,0.2983
7,0.1268,0.3936
8,0.1085,0.3060
9,0.1139,0.3636
10,0.0791,0.3015
11,0.1038,0.3734
12,0.1449,0.3484
13,0.1549,0.4002
0,0.1616,0.4407
1,0.1072,0.3944
2,0.1270,0.4315
3,0.0887,0.3694
4,0.1127,0.3997
5,0.1026,0.3851
6,0.1202,0.4008
7,0.1160,0.3898
8,0.1474,0.4413
9,0.1272,0.4010
10,0.1291,0.4118
11,0.1311,0.4052
12,0.1993,0.5181
13,0.1846,0.4454
0,0.1394,0.2546
1,0.1534,0.2821
2,0.1526,0.2770
3,0.1586,0.2861
4,0.1531,0.2803
5,0.1390,0.2770
6,0.1487,0.2784
7,0.1431,0.2782
8,0.1306,0.2654
9,0.1469,0.2881
10,0.1479,0.2844
11,0.1245,0.2682
12,0.1327,0.2596
13,0.1322,0.2781
0,0.0709,0.1936
1,0.0647,0.2041
2,0.0564,0.1917
3,0.0581,0.2076
4,0.0521,0.1894
5,0.0647,0.2216
6,0.0491,0.1829
7,0.0734,0.2256
8,0.0588,0.1916
9,0.0626,0.2164
10,0.0511,0.1910
11,0.0682,0.2272
12,0.0653,0.1942
13,0.0889,0.2256
0,0.0569,0.1220
1,0.0655,0.1425
2,0.0855,0.1545
3,0.0811,0.1533
4,0.1026,0.1709
5,0.0962,0.1723
6,0.1094,0.1758
7,0.0939,0.1686
8,0.1222,0.1920
9,0.1009,0.1707
10,0.1070,0.1762
11,0.0980,0.1722
12,0.1199,0.1894
13,0.0954,0.1483
0,0.2857,0.3905
1,0.3138,0.4179
2,0.3164,0.4163
3,0.3231,0.4281
4,0.3209,0.4218
5,0.3284,0.4363
6,0.3239,0.4248
7,0.3292,0.4395
8,0.3236,0.4238
9,0.3225,0.4306
10,0.3176,0.4226
11,0.3166,0.4267
12,0.3119,0.4171
13,0.2781,0.3852
0,0.2592,0.3636
1,0.2988,0.4034
2,0.2947,0.3994
3,0.2996,0.4066
4,0.2966,0.4033
5,0.3004,0.4091
6,0.3007,0.4092
7,0.3060,0.4162
8,0.3033,0.4117
9,0.3063,0.4176
10,0.3048,0.4145
11,0.3118,0.4219
12,0.3031,0.4097
13,0.2735,0.3842
0,0.3124,0.3768
1,0.4580,0.5061
2,0.4632,0.5119
3,0.4614,0.5119
4,0.4649,0.5153
5,0.4645,0.5147
6,0.4620,0.5116
7,0.4625,0.5125
8,0.4579,0.5080
9,0.4559,0.5054
10,0.4519,0.5029
11,0.4487,0.4998
12,0.4365,0.4869
13,0.2907,0.3499
0,0.2531,0.2657
1,0.1903,0.2587
2,0.1786,0.2495
3,0.1683,0.2364
4,0.1670,0.2291
5,0.1681,0.2303
6,0.1732,0.2369
7,0.1676,0.2292
8,0.1682,0.2269
9,0.1707,0.2311
10,0.1683,0.2259
11,0.1708,0.2260
12,0.1808,0.2377
13,0.2268,0.2863
0,0.1775,0.3472
1,0.2987,0.5433
2,0.3000,0.5549
3,0.3041,0.5641
4,0.2974,0.5515
5,0.3017,0.5649
6,0.3043,0.5609
7,0.3134,0.5761
8,0.3160,0.5747
9,0.3196,0.5845
10,0.3193,0.5804
11,0.3173,0.5791
12,0.3193,0.5784
13,0.2896,0.4477
0,0.2490,0.4425
1,0.2833,0.4882
2,0.3435,0.5955
3,0.3024,0.5243
4,0.3502,0.6112
5,0.2764,0.4930
6,0.3495,0.6118
7,0.2866,0.5111
8,0.3680,0.6362
9,0.3076,0.5319
10,0.3424,0.6057
11,0.2854,0.5077
12,0.3487,0.6092
13,0.2700,0.4872
0,0.6415,0.8985
1,0.7809,1.1102
2,0.7204,1.0206
3,0.7282,1.0316
4,0.6824,0.9679
5,0.7614,1.0876
6,0.6794,0.9614
7,0.7629,1.0884
8,0.6933,0.9804
9,0.7230,1.0212
10,0.6854,0.9707
11,0.7773,1.1051
12,0.6965,0.9799
13,0.7132,1.0103
0,0.1805,0.4632
1,0.4276,0.8540
2,0.0696,0.2708
3,0.3339,0.6794
4,0.0672,0.2717
5,0.5019,0.9656
6,0.0751,0.2931
7,0.4486,0.8749
8,0.1066,0.3604
9,0.3654,0.7547
10,0.0015,0.2049
11,0.4614,0.9251
12,0.0955,0.3496
13,0.5929,1.1159
0,0.6048,0.8782
1,0.8408,1.2366
2,0.6788,0.9674
3,0.7414,1.0536
4,0.6584,0.9254
5,0.7818,1.1358
6,0.6816,0.9662
7,0.7551,1.0938
8,0.6590,0.9311
9,0.7144,1.0231
10,0.6284,0.8762
11,0.7827,1.1264
12,0.5728,0.8013
13,0.6591,0.9664
0,-0.1544,-0.1141
1,-0.0891,-0.0639
2,-0.0659,-0.0257
3,-0.0837,-0.0481
4,-0.0568,-0.0054
5,-0.0455,0.0015
6,-0.0489,0.0128
7,-0.0533,-0.0124
8,-0.0319,0.0281
9,-0.0824,-0.0476
10,-0.0234,0.0347
11,-0.0792,-0.0667
12,-0.0401,0.0234
13,-0.1411,-0.1576
0,0.4835,0.7859
1,0.5955,0.8748
2,0.4792,0.7552
3,0.5545,0.8291
4,0.5074,0.7890
5,0.6749,0.9900
6,0.4897,0.7730
7,0.6830,1.0028
8,0.5295,0.8385
9,0.5775,0.8629
10,0.4641,0.7366
11,0.7392,1.0802
12,0.4554,0.7543
13,0.6416,0.9446
0,0.1913,0.4119
1,0.1472,0.4248
2,0.1153,0.3428
3,0.1209,0.3943
4,0.1076,0.3285
5,0.1572,0.4482
6,0.0942,0.3057
7,0.1329,0.4028
8,0.1160,0.3145
9,0.1226,0.3769
10,0.0870,0.3107
11,0.1082,0.3820
12,0.1526,0.3566
13,0.1594,0.4063
0,0.1664,0.4438
1,0.1141,0.4008
2,0.1331,0.4374
3,0.0919,0.3718
4,0.1184,0.4049
5,0.1070,0.3893
6,0.1254,0.4056
7,0.1187,0.3915
8,0.1541,0.4480
9,0.1304,0.4028
10,0.1338,0.4154
11,0.1356,0.4087
12,0.2098,0.5300
13,0.1882,0.4489
0,0.1396,0.2554
1,0.1525,0.2805
2,0.1523,0.2766
3,0.1583,0.2854
4,0.1534,0.2797
5,0.1396,0.2771
6,0.1501,0.2799
7,0.1435,0.2780
8,0.1325,0.2674
9,0.1468,0.2885
10,0.1484,0.2850
11,0.1244,0.2676
12,0.1342,0.2610
13,0.1325,0.2784
0,0.0711,0.1951
1,0.0659,0.2046
2,0.0598,0.1944
3,0.0602,0.2090
4,0.0542,0.1906
5,0.0671,0.2239
6,0.0511,0.1844
7,0.0752,0.2271
8,0.0611,0.1932
9,0.0650,0.2186
10,0.0538,0.1923
11,0.0702,0.2292
12,0.0685,0.1958
13,0.0904,0.2268
0,0.0564,0.1215
1,0.0637,0.1412
2,0.0853,0.1536
3,0.0806,0.1528
4,0.1023,0.1697
5,0.0951,0.1717
6,0.1088,0.1748
7,0.0925,0.1678
8,0.1221,0.1916
9,0.0995,0.1700
10,0.1061,0.1750
11,0.0959,0.1705
12,0.1208,0.1891
13,0.0939,0.1466
0,0.2849,0.3890
1,0.3121,0.4157
2,0.3147,0.4140
3,0.3181,0.4227
4,0.3193,0.4194
5,0.3276,0.4352
6,0.3233,0.4236
7,0.3289,0.4389
8,0.3243,0.4240
9,0.3227,0.4306
10,0.3172,0.4217
11,0.3162,0.4262
12,0.3125,0.4178
13,0.2773,0.3840
0,0.2570,0.3601
1,0.2982,0.4019
2,0.2938,0.3976
3,0.2994,0.4055
4,0.2960,0.4020
5,0.3000,0.4081
6,0.2999,0.4077
7,0.3057,0.4152
8,0.3021,0.4099
9,0.3062,0.4169
10,0.3044,0.4135
11,0.3114,0.4209
12,0.3025,0.4084
13,0.2727,0.3825
0,0.3134,0.3780
1,0.4597,0.5076
2,0.4651,0.5135
3,0.4629,0.5132
4,0.4667,0.5169
5,0.4659,0.5158
6,0.4639,0.5132
7,0.4642,0.5139
8,0.4599,0.5098
9,0.4575,0.5067
10,0.4539,0.5046
11,0.4503,0.5012
12,0.4383,0.4885
13,0.2914,0.3505
0,0.2532,0.2658
1,0.1898,0.2582
2,0.1782,0.2491
3,0.1679,0.2360
4,0.1666,0.2287
5,0.1677,0.2299
6,0.1728,0.2366
7,0.1672,0.2288
8,0.1678,0.2265
9,0.1703,0.2308
10,0.1679,0.2255
11,0.1704,0.2256
12,0.1804,0.2373
13,0.2270,0.2866
0,0.1750,0.3452
1,0.2980,0.5421
2,0.2996,0.5539
3,0.3037,0.5632
4,0.2970,0.5505
5,0.3013,0.5640
6,0.3037,0.5598
7,0.3130,0.5753
8,0.3157,0.5738
9,0.3193,0.5836
10,0.3190,0.5795
11,0.3169,0.5785
12,0.3189,0.5775
13,0.2886,0.4460
0,0.2483,0.4432
1,0.2891,0.4945
2,0.3492,0.5995
3,0.3078,0.5292
4,0.3551,0.6146
5,0.2799,0.4958
6,0.3544,0.6150
7,0.2911,0.5151
8,0.3730,0.6398
9,0.3131,0.5369
10,0.3491,0.6117
11,0.2902,0.5127
12,0.3547,0.6138
13,0.2762,0.4939
0,0.6417,0.8982
1,0.7775,1.1049
2,0.7175,1.0161
3,0.7249,1.0270
4,0.6797,0.9640
5,0.7584,1.0843
6,0.6772,0.9582
7,0.7602,1.0853
8,0.6917,0.9780
9,0.7206,1.0179
10,0.6837,0.9681
11,0.7743,1.1016
12,0.6956,0.9786
13,0.7125,1.0094
0,0.1841,0.4655
1,0.4323,0.8594
2,0.1068,0.3269
3,0.3457,0.6980
4,0.1209,0.3547
5,0.5101,0.9783
6,0.1348,0.3858
7,0.4534,0.8821
8,0.1688,0.4584
9,0.3808,0.7797
10,0.0550,0.2880
11,0.4699,0.9374
12,0.1716,0.4658
13,0.5909,1.1123
0,0.6077,0.8842
1,0.8442,1.2435
2,0.6886,0.9866
3,0.7490,1.0678
4,0.6695,0.9475
5,0.7876,1.1470
6,0.6941,0.9905
7,0.7588,1.1018
8,0.6710,0.9548
9,0.7254,1.0434
10,0.6384,0.8957
11,0.7863,1.1332
12,0.5890,0.8333
13,0.6604,0.9704
0,-0.1417,-0.0968
1,-0.0736,-0.0426
2,-0.0449,0.0040
3,-0.0635,-0.0194
4,-0.0314,0.0304
5,-0.0269,0.0278
6,-0.0230,0.0496
7,-0.0351,0.0135
8,-0.0052,0.0652
9,-0.0607,-0.0167
10,0.0027,0.0712
11,-0.0627,-0.0432
12,-0.0231,0.0477
13,-0.1277,-0.1384
0,0.5020,0.8081
1,0.6103,0.8910
2,0.5020,0.7811
3,0.5719,0.8484
4,0.5272,0.8111
5,0.6896,1.0056
6,0.5131,0.7991
7,0.6963,1.0166
8,0.5521,0.8644
9,0.5968,0.8849
10,0.4889,0.7661
11,0.7525,1.0945
12,0.4837,0.7892
13,0.6483,0.9509
0,0.2002,0.4238
1,0.1583,0.4403
2,0.1248,0.3545
3,0.1261,0.4028
4,0.1160,0.3371
5,0.1620,0.4565
6,0.1014,0.3137
7,0.1396,0.4129
8,0.1244,0.3237
9,0.1323,0.3917
10,0.0963,0.3214
11,0.1136,0.3924
12,0.1610,0.3658
13,0.1646,0.4139
0,0.1716,0.4475
1,0.1221,0.4081
2,0.1399,0.4439
3,0.0953,0.3745
4,0.1251,0.4117
5,0.1123,0.3945
6,0.1315,0.4112
7,0.1220,0.3940
8,0.1622,0.4559
9,0.1350,0.4060
10,0.1391,0.4197
11,0.1406,0.4130
12,0.2212,0.5434
13,0.1927,0.4534
0,0.1398,0.2562
1,0.1514,0.2786
2,0.1525,0.2767
3,0.1588,0.2855
4,0.1551,0.2814
5,0.1404,0.2774
6,0.1518,0.2816
7,0.1442,0.2778
8,0.1347,0.2699
9,0.1471,0.2891
10,0.1493,0.2861
11,0.1244,0.2672
12,0.1359,0.2623
13,0.1328,0.2787
0,0.0714,0.1971
1,0.0677,0.2054
2,0.0637,0.1979
3,0.0623,0.2116
4,0.0573,0.1929
5,0.0701,0.2269
6,0.0538,0.1867
7,0.0776,0.2290
8,0.0647,0.1958
9,0.0680,0.2215
10,0.0570,0.1947
11,0.0727,0.2320
12,0.0711,0.1966
13,0.0922,0.2283
0,0.0563,0.1215
1,0.0620,0.1401
2,0.0852,0.1530
3,0.0799,0.1528
4,0.1027,0.1697
5,0.0939,0.1712
6,0.1086,0.1743
7,0.0912,0.1673
8,0.1223,0.1915
9,0.0983,0.1696
10,0.1054,0.1742
11,0.0937,0.1688
12,0.1220,0.1891
13,0.0924,0.1450
0,0.2836,0.3870
1,0.3104,0.4132
2,0.3127,0.4116
3,0.3168,0.4207
4,0.3181,0.4171
5,0.3269,0.4338
6,0.3225,0.4221
7,0.3286,0.4380
8,0.3231,0.4222
9,0.3230,0.4303
10,0.3169,0.4205
11,0.3160,0.4254
12,0.3121,0.4169
13,0.2756,0.3821
0,0.2549,0.3565
1,0.2976,0.4004
2,0.2928,0.3954
3,0.3003,0.4060
4,0.2957,0.4008
5,0.3000,0.4073
6,0.2997,0.4067
7,0.3056,0.4144
8,0.3016,0.4087
9,0.3063,0.4162
10,0.3042,0.4126
11,0.3112,0.4200
12,0.3025,0.4078
13,0.2721,0.3809
0,0.3143,0.3788
1,0.4616,0.5091
2,0.4673,0.5153
3,0.4647,0.5147
4,0.4688,0.5186
5,0.4675,0.5170
6,0.4658,0.5147
7,0.4660,0.5153
8,0.4618,0.5114
9,0.4593,0.5082
10,0.4558,0.5062
11,0.4520,0.5026
12,0.4404,0.4902
13,0.2921,0.3510
0,0.2534,0.2658
1,0.1894,0.2578
2,0.1778,0.2488
3,0.1676,0.2356
4,0.1663,0.2285
5,0.1674,0.2296
6,0.1725,0.2363
7,0.1669,0.2285
8,0.1675,0.2262
9,0.1700,0.2305
10,0.1675,0.2252
11,0.1700,0.2252
12,0.1800,0.2370
13,0.2270,0.2870
0,0.1731,0.3437
1,0.2974,0.5411
2,0.2991,0.5528
3,0.3033,0.5623
4,0.2965,0.5494
5,0.3008,0.5630
6,0.3031,0.5586
7,0.3126,0.5746
8,0.3153,0.5729
9,0.3188,0.5826
10,0.3186,0.5787
11,0.3166,0.5779
12,0.3186,0.5765
13,0.2875,0.4442
0,0.2478,0.4439
1,0.2948,0.5008
2,0.3545,0.6030
3,0.3129,0.5339
