frame_idx,FirstFrame_sim,EndFrame_sim
12,0.3134,0.4374
13,0.4414,0.5360
0,-0.0834,-0.1656
1,-0.0716,-0.1755
2,-0.0337,-0.1034
3,-0.0435,-0.1283
4,-0.0177,-0.0747
5,-0.0429,-0.1346
6,-0.0262,-0.0918
7,-0.0351,-0.1281
8,-0.0197,-0.0853
9,-0.0425,-0.1273
10,-0.0258,-0.0887
11,-0.0611,-0.1537
12,-0.0149,-0.0605
13,-0.0701,-0.1560
0,0.3274,0.1681
1,0.3277,0.1562
2,0.2689,0.1086
3,0.3067,0.1558
4,0.2775,0.1260
5,0.3486,0.1921
6,0.2653,0.1129
7,0.3556,0.1954
8,0.3030,0.1560
9,0.3034,0.1628
10,0.2510,0.1070
11,0.3936,0.2324
12,0.2992,0.1534
13,0.3912,0.2276
0,0.2617,0.2887
1,0.3044,0.3077
2,0.1472,0.1707
3,0.2321,0.2381
4,0.1246,0.1564
5,0.2771,0.2807
6,0.0997,0.1379
7,0.2440,0.2450
8,0.1176,0.1599
9,0.1745,0.1934
10,0.0924,0.1284
11,0.2312,0.2315
12,0.1977,0.2300
13,0.2499,0.2526
0,0.2717,0.2274
1,0.2319,0.1771
2,0.2116,0.1623
3,0.1983,0.1445
4,0.1896,0.1446
5,0.2092,0.1550
6,0.1884,0.1470
7,0.2156,0.1636
8,0.2260,0.1820
9,0.1930,0.1474
10,0.1931,0.1505
11,0.2380,0.1822
12,0.2557,0.2107
13,0.2395,0.1862
0,0.3262,0.2477
1,0.3415,0.2615
2,0.3776,0.2942
3,0.3569,0.2754
4,0.3913,0.3063
5,0.3520,0.2725
6,0.4042,0.3184
7,0.3610,0.2735
8,0.4090,0.3260
9,0.3747,0.2858
10,0.4094,0.3237
11,0.3797,0.2973
12,0.4273,0.3470
13,0.3758,0.2892
0,0.4472,0.3558
1,0.5013,0.3941
2,0.4941,0.3755
3,0.4982,0.3788
4,0.4971,0.3777
5,0.5115,0.3895
6,0.5043,0.3833
7,0.5065,0.3911
8,0.5056,0.3819
9,0.5122,0.3939
10,0.5113,0.3914
11,0.5209,0.4054
12,0.5236,0.4001
13,0.4780,0.3759
0,0.3703,0.3311
1,0.3450,0.3036
2,0.3766,0.3313
3,0.3697,0.3253
4,0.4014,0.3464
5,0.3832,0.3410
6,0.4024,0.3468
7,0.3908,0.3493
8,0.4185,0.3637
9,0.3821,0.3359
10,0.3914,0.3408
11,0.3753,0.3309
12,0.4026,0.3518
13,0.2950,0.2500
0,0.3648,0.2112
1,0.3753,0.2216
2,0.3748,0.2221
3,0.3712,0.2190
4,0.3761,0.2247
5,0.3848,0.2290
6,0.3796,0.2279
7,0.3942,0.2343
8,0.3748,0.2257
9,0.3755,0.2212
10,0.3688,0.2194
11,0.3772,0.2222
12,0.3732,0.2247
13,0.3457,0.2118
0,0.3948,0.3185
1,0.4283,0.3419
2,0.4235,0.3373
3,0.4329,0.3431
4,0.4338,0.3449
5,0.4356,0.3426
6,0.4380,0.3480
7,0.4375,0.3442
8,0.4384,0.3485
9,0.4430,0.3493
10,0.4400,0.3487
11,0.4393,0.3466
12,0.4374,0.3505
13,0.3786,0.2993
0,0.3243,0.2966
1,0.4222,0.4508
2,0.4205,0.4496
3,0.4224,0.4519
4,0.4247,0.4554
5,0.4234,0.4543
6,0.4271,0.4579
7,0.4256,0.4567
8,0.4292,0.4594
9,0.4273,0.4572
10,0.4274,0.4565
11,0.4243,0.4533
12,0.4282,0.4561
13,0.3314,0.3085
0,0.4431,0.3586
1,0.1139,0.0413
2,0.1157,0.0388
3,0.0862,0.0157
4,0.0846,0.0167
5,0.0782,0.0118
6,0.0929,0.0223
7,0.0675,-0.0003
8,0.0802,0.0106
9,0.0893,0.0192
10,0.0839,0.0131
11,0.0632,-0.0078
12,0.0996,0.0264
13,0.3827,0.3095
0,0.4208,0.3364
1,0.6267,0.4750
2,0.6489,0.4996
3,0.6620,0.5067
4,0.6579,0.5059
5,0.6613,0.5078
6,0.6600,0.5108
7,0.6761,0.5180
8,0.6753,0.5213
9,0.6773,0.5201
10,0.6597,0.5107
11,0.6555,0.5071
12,0.6621,0.5225
13,0.4617,0.3623
0,0.4092,0.3259
1,0.3992,0.3260
2,0.5281,0.4375
3,0.4252,0.3427
4,0.5428,0.4400
5,0.4005,0.3204
6,0.5610,0.4541
7,0.4158,0.3406
8,0.5805,0.4694
9,0.4611,0.3654
10,0.5530,0.4430
11,0.4022,0.3253
12,0.5712,0.4481
13,0.3916,0.2961
0,0.5208,0.1488
1,0.6081,0.1766
2,0.5726,0.1657
3,0.5979,0.1788
4,0.5595,0.1663
5,0.6161,0.1878
6,0.5478,0.1618
7,0.6044,0.1802
8,0.5535,0.1648
9,0.5839,0.1773
10,0.5501,0.1586
11,0.6206,0.1921
12,0.5473,0.1645
13,0.6114,0.2024
0,0.6859,0.5075
1,0.7059,0.5588
2,0.3905,0.2567
3,0.6543,0.5182
4,0.3152,0.1786
5,0.6495,0.5173
6,0.2686,0.1389
7,0.6701,0.5428
8,0.2635,0.1317
9,0.6505,0.5069
10,0.2843,0.1465
11,0.6121,0.4875
12,0.2651,0.1052
13,0.8254,0.6668
0,0.4324,0.5476
1,0.5680,0.6943
2,0.4128,0.5554
3,0.5023,0.6335
4,0.3947,0.5338
5,0.5423,0.6631
6,0.3998,0.5352
7,0.5237,0.6400
8,0.4077,0.5373
9,0.4592,0.5731
10,0.3497,0.4856
11,0.5290,0.6376
12,0.3256,0.4499
13,0.4440,0.5366
0,-0.0798,-0.1612
1,-0.0675,-0.1704
2,-0.0296,-0.0990
3,-0.0397,-0.1238
4,-0.0127,-0.0684
5,-0.0389,-0.1293
6,-0.0211,-0.0855
7,-0.0310,-0.1227
8,-0.0149,-0.0792
9,-0.0381,-0.1219
10,-0.0210,-0.0824
11,-0.0577,-0.1488
12,-0.0107,-0.0552
13,-0.0673,-0.1527
0,0.3374,0.1759
1,0.3373,0.1637
2,0.2786,0.1166
3,0.3166,0.1635
4,0.2858,0.1329
5,0.3574,0.1990
6,0.2731,0.1188
7,0.3667,0.2043
8,0.3123,0.1633
9,0.3132,0.1705
10,0.2617,0.1158
11,0.4036,0.2402
12,0.3121,0.1628
13,0.3976,0.2327
0,0.2739,0.3001
1,0.3184,0.3209
2,0.1572,0.1784
3,0.2433,0.2475
4,0.1326,0.1619
5,0.2856,0.2872
6,0.1067,0.1419
7,0.2541,0.2530
8,0.1244,0.1641
9,0.1847,0.2018
10,0.1046,0.1376
11,0.2372,0.2362
12,0.2047,0.2358
13,0.2559,0.2579
0,0.2705,0.2267
1,0.2317,0.1770
2,0.2139,0.1642
3,0.1996,0.1454
4,0.1931,0.1472
5,0.2108,0.1562
6,0.1897,0.1475
7,0.2186,0.1661
8,0.2287,0.1842
9,0.1955,0.1496
10,0.1967,0.1535
11,0.2392,0.1832
12,0.2626,0.2175
13,0.2404,0.1873
0,0.3267,0.2483
1,0.3412,0.2612
2,0.3770,0.2938
3,0.3570,0.2757
4,0.3908,0.3057
5,0.3505,0.2712
6,0.4035,0.3174
7,0.3602,0.2729
8,0.4068,0.3235
9,0.3746,0.2859
10,0.4091,0.3233
11,0.3788,0.2965
12,0.4266,0.3459
13,0.3760,0.2893
0,0.4496,0.3575
1,0.5041,0.3967
2,0.4946,0.3759
3,0.4983,0.3790
4,0.4973,0.3776
5,0.5106,0.3893
6,0.5040,0.3828
7,0.5062,0.3910
8,0.5037,0.3808
9,0.5115,0.3937
10,0.5103,0.3904
11,0.5217,0.4062
12,0.5212,0.3989
13,0.4775,0.3752
0,0.3674,0.3285
1,0.3485,0.3061
2,0.3772,0.3321
3,0.3714,0.3269
4,0.4007,0.3461
5,0.3842,0.3419
6,0.4017,0.3465
7,0.3911,0.3496
8,0.4175,0.3631
9,0.3829,0.3366
10,0.3908,0.3409
11,0.3754,0.3313
12,0.4037,0.3529
13,0.2941,0.2492
0,0.3632,0.2098
1,0.3750,0.2212
2,0.3757,0.2222
3,0.3699,0.2176
4,0.3769,0.2252
5,0.3840,0.2280
6,0.3777,0.2260
7,0.3964,0.2359
8,0.3739,0.2246
9,0.3739,0.2194
10,0.3677,0.2180
11,0.3769,0.2218
12,0.3715,0.2225
13,0.3452,0.2111
0,0.3920,0.3163
1,0.4277,0.3415
2,0.4221,0.3360
3,0.4323,0.3428
4,0.4325,0.3439
5,0.4351,0.3423
6,0.4369,0.3473
7,0.4349,0.3416
8,0.4371,0.3472
9,0.4423,0.3488
10,0.4396,0.3484
11,0.4384,0.3462
12,0.4367,0.3498
13,0.3767,0.2978
0,0.3246,0.2969
1,0.4214,0.4503
2,0.4196,0.4490
3,0.4217,0.4514
4,0.4239,0.4547
5,0.4226,0.4537
6,0.4264,0.4573
7,0.4248,0.4561
8,0.4283,0.4589
9,0.4266,0.4567
10,0.4265,0.4560
11,0.4237,0.4530
12,0.4278,0.4560
13,0.3304,0.3076
0,0.4417,0.3576
1,0.1131,0.0406
2,0.1151,0.0382
3,0.0857,0.0152
4,0.0842,0.0163
5,0.0778,0.0113
6,0.0924,0.0219
7,0.0671,-0.0007
8,0.0798,0.0101
9,0.0888,0.0187
10,0.0834,0.0126
11,0.0626,-0.0083
12,0.0991,0.0258
13,0.3820,0.3089
0,0.4213,0.3369
1,0.6251,0.4742
2,0.6477,0.4990
3,0.6608,0.5061
4,0.6570,0.5054
5,0.6601,0.5072
6,0.6592,0.5103
7,0.6752,0.5176
8,0.6745,0.5209
9,0.6764,0.5197
10,0.6589,0.5102
11,0.6543,0.5066
12,0.6615,0.5222
13,0.4597,0.3604
0,0.4099,0.3257
1,0.4067,0.3327
2,0.5325,0.4421
3,0.4290,0.3469
4,0.5469,0.4447
5,0.4025,0.3233
6,0.5652,0.4589
7,0.4191,0.3448
8,0.5860,0.4753
9,0.4667,0.3712
10,0.5594,0.4496
11,0.4060,0.3295
12,0.5770,0.4540
13,0.3997,0.3029
0,0.5177,0.1467
1,0.6042,0.1753
2,0.5683,0.1640
3,0.5935,0.1766
4,0.5553,0.1646
5,0.6117,0.1852
6,0.5438,0.1603
7,0.6009,0.1779
8,0.5499,0.1634
9,0.5801,0.1755
10,0.5464,0.1572
11,0.6170,0.1899
12,0.5442,0.1631
13,0.6089,0.2014
0,0.6865,0.5105
1,0.7109,0.5650
2,0.4050,0.2730
3,0.6564,0.5224
4,0.3379,0.2027
5,0.6508,0.5205
6,0.2921,0.1648
7,0.6733,0.5480
8,0.2876,0.1584
9,0.6548,0.5141
10,0.3070,0.1715
11,0.6137,0.4914
12,0.3000,0.1419
13,0.8279,0.6707
0,0.4349,0.5493
1,0.5733,0.6986
2,0.4243,0.5668
3,0.5109,0.6416
4,0.4081,0.5473
5,0.5487,0.6688
6,0.4146,0.5501
7,0.5304,0.6464
8,0.4232,0.5528
9,0.4669,0.5801
10,0.3612,0.4969
11,0.5341,0.6422
12,0.3398,0.4645
13,0.4470,0.5374
0,-0.0756,-0.1561
1,-0.0626,-0.1644
2,-0.0246,-0.0936
3,-0.0352,-0.1185
4,-0.0068,-0.0609
5,-0.0340,-0.1229
6,-0.0148,-0.0778
7,-0.0262,-0.1164
8,-0.0088,-0.0717
9,-0.0328,-0.1155
10,-0.0150,-0.0748
11,-0.0536,-0.1429
12,-0.0056,-0.0487
13,-0.0640,-0.1487
0,0.3490,0.1848
1,0.3477,0.1718
2,0.2896,0.1257
3,0.3274,0.1719
4,0.2954,0.1408
5,0.3671,0.2067
6,0.2819,0.1255
7,0.3791,0.2143
8,0.3227,0.1716
9,0.3240,0.1791
10,0.2737,0.1257
11,0.4147,0.2487
12,0.3264,0.1733
13,0.4048,0.2383
0,0.2874,0.3128
1,0.3335,0.3353
2,0.1685,0.1871
3,0.2557,0.2578
4,0.1419,0.1686
5,0.2947,0.2943
6,0.1143,0.1464
7,0.2649,0.2618
8,0.1330,0.1695
9,0.1958,0.2110
10,0.1178,0.1476
11,0.2438,0.2416
12,0.2128,0.2425
13,0.2626,0.2637
0,0.2694,0.2262
1,0.2322,0.1777
2,0.2160,0.1659
3,0.2016,0.1471
4,0.1972,0.1503
5,0.2135,0.1585
6,0.1913,0.1482
7,0.2220,0.1688
8,0.2317,0.1865
9,0.1986,0.1521
10,0.2013,0.1574
11,0.2410,0.1846
12,0.2746,0.2293
13,0.2417,0.1888
0,0.3271,0.2488
1,0.3406,0.2607
2,0.3766,0.2935
3,0.3573,0.2761
4,0.3895,0.3042
5,0.3491,0.2698
6,0.4017,0.3152
7,0.3595,0.2723
8,0.4063,0.3224
9,0.3744,0.2860
10,0.4080,0.3221
11,0.3778,0.2955
12,0.4257,0.3446
13,0.3758,0.2890
0,0.4520,0.3594
1,0.5050,0.3973
2,0.4965,0.3776
3,0.4986,0.3795
4,0.4976,0.3778
5,0.5095,0.3891
6,0.5040,0.3831
7,0.5067,0.3918
8,0.5051,0.3821
9,0.5107,0.3934
10,0.5073,0.3877
11,0.5217,0.4064
12,0.5178,0.3979
13,0.4769,0.3745
0,0.3648,0.3261
1,0.3506,0.3078
2,0.3783,0.3332
3,0.3734,0.3288
4,0.4008,0.3466
5,0.3851,0.3427
6,0.4014,0.3468
7,0.3920,0.3504
8,0.4178,0.3638
9,0.3836,0.3373
10,0.3894,0.3402
11,0.3741,0.3306
12,0.4063,0.3548
13,0.2919,0.2475
0,0.3623,0.2090
1,0.3741,0.2205
2,0.3748,0.2214
3,0.3679,0.2156
4,0.3758,0.2241
5,0.3837,0.2276
6,0.3765,0.2247
7,0.3979,0.2374
8,0.3733,0.2242
9,0.3735,0.2190
10,0.3659,0.2163
11,0.3790,0.2237
12,0.3694,0.2203
13,0.3453,0.2110
0,0.3883,0.3133
1,0.4263,0.3405
2,0.4210,0.3351
3,0.4311,0.3418
4,0.4314,0.3430
5,0.4344,0.3418
6,0.4360,0.3466
7,0.4337,0.3408
8,0.4366,0.3468
9,0.4414,0.3483
10,0.4388,0.3477
11,0.4377,0.3458
12,0.4364,0.3496
13,0.3745,0.2960
0,0.3239,0.2960
1,0.4210,0.4499
2,0.4190,0.4485
3,0.4211,0.4509
4,0.4232,0.4542
5,0.4218,0.4531
6,0.4258,0.4568
7,0.4239,0.4554
8,0.4275,0.4583
9,0.4258,0.4561
10,0.4259,0.4558
11,0.4230,0.4527
12,0.4272,0.4556
13,0.3292,0.3063
0,0.4401,0.3564
1,0.1123,0.0399
2,0.1145,0.0376
3,0.0852,0.0147
4,0.0839,0.0159
5,0.0774,0.0109
6,0.0920,0.0214
7,0.0667,-0.0012
8,0.0793,0.0097
9,0.0883,0.0182
10,0.0829,0.0120
11,0.0620,-0.0090
12,0.0985,0.0252
13,0.3812,0.3083
0,0.4220,0.3376
1,0.6236,0.4736
2,0.6465,0.4985
3,0.6597,0.5057
4,0.6560,0.5049
5,0.6589,0.5066
6,0.6583,0.5099
7,0.6743,0.5173
8,0.6738,0.5204
9,0.6756,0.5193
10,0.6580,0.5097
11,0.6532,0.5062
12,0.6608,0.5218
13,0.4576,0.3584
0,0.4104,0.3252
1,0.4150,0.3401
2,0.5368,0.4467
3,0.4327,0.3513
4,0.5507,0.4491
5,0.4044,0.3262
6,0.5692,0.4637
7,0.4225,0.3491
8,0.5914,0.4813
9,0.4725,0.3772
10,0.5658,0.4563
11,0.4101,0.3340
12,0.5829,0.4601
13,0.4084,0.3101
0,0.5145,0.1444
1,0.5998,0.1740
2,0.5637,0.1622
3,0.5886,0.1742
4,0.5507,0.1628
5,0.6069,0.1825
6,0.5395,0.1587
7,0.5969,0.1754
8,0.5461,0.1619
9,0.5759,0.1735
10,0.5426,0.1558
11,0.6131,0.1875
12,0.5408,0.1616
13,0.6060,0.2002
0,0.6881,0.5153
1,0.7175,0.5727
2,0.4236,0.2934
3,0.6602,0.5284
4,0.3673,0.2332
5,0.6533,0.5250
6,0.3219,0.1969
7,0.6777,0.5545
8,0.3184,0.1916
9,0.6609,0.5231
10,0.3355,0.2022
11,0.6161,0.4963
12,0.3406,0.1844
13,0.8306,0.6753
0,0.4383,0.5517
1,0.5790,0.7033
2,0.4373,0.5795
3,0.5205,0.6507
4,0.4233,0.5627
5,0.5558,0.6750
6,0.4310,0.5665
7,0.5379,0.6536
8,0.4406,0.5703
9,0.4757,0.5880
10,0.3744,0.5099
11,0.5398,0.6473
12,0.3561,0.4812
13,0.4507,0.5388
0,-0.0707,-0.1501
1,-0.0568,-0.1572
2,-0.0184,-0.0867
3,-0.0299,-0.1121
4,0.0001,-0.0522
5,-0.0283,-0.1154
6,-0.0071,-0.0683
7,-0.0206,-0.1091
8,-0.0012,-0.0624
9,-0.0265,-0.1078
10,-0.0075,-0.0653
11,-0.0486,-0.1360
12,0.0006,-0.0410
13,-0.0600,-0.1439
0,0.3622,0.1949
1,0.3588,0.1805
2,0.3024,0.1361
3,0.3393,0.1813
4,0.3071,0.1502
5,0.3779,0.2151
6,0.2922,0.1332
7,0.3926,0.2252
8,0.3349,0.1812
9,0.3360,0.1886
10,0.2873,0.1369
11,0.4269,0.2580
12,0.3425,0.1852
13,0.4127,0.2445
0,0.3025,0.3269
1,0.3499,0.3511
2,0.1812,0.1971
3,0.2691,0.2692
4,0.1531,0.1769
5,0.3043,0.3020
6,0.1231,0.1517
7,0.2764,0.2713
8,0.1437,0.1769
9,0.2081,0.2212
10,0.1315,0.1579
11,0.2512,0.2476
12,0.2225,0.2505
13,0.2704,0.2706
0,0.2687,0.2262
1,0.2343,0.1799
2,0.2181,0.1674
3,0.2048,0.1499
4,0.2022,0.1542
5,0.2172,0.1618
6,0.1939,0.1496
7,0.2257,0.1718
8,0.2352,0.1890
9,0.2022,0.1551
10,0.2065,0.1616
11,0.2429,0.1860
12,0.2880,0.2421
13,0.2443,0.1914
0,0.3277,0.2495
1,0.3399,0.2601
2,0.3761,0.2930
3,0.3579,0.2768
4,0.3891,0.3035
5,0.3479,0.2686
6,0.3993,0.3125
7,0.3592,0.2721
8,0.4070,0.3221
9,0.3741,0.2859
10,0.4070,0.3208
11,0.3769,0.2944
12,0.4262,0.3446
13,0.3753,0.2884
0,0.4546,0.3616
1,0.5047,0.3970
2,0.4970,0.3781
3,0.4990,0.3802
4,0.4976,0.3783
5,0.5084,0.3889
6,0.5045,0.3841
7,0.5081,0.3934
8,0.5075,0.3845
9,0.5099,0.3933
10,0.5048,0.3857
11,0.5209,0.4059
12,0.5138,0.3968
13,0.4763,0.3736
0,0.3623,0.3238
1,0.3526,0.3096
2,0.3796,0.3344
3,0.3759,0.3311
4,0.4017,0.3478
5,0.3861,0.3436
6,0.4013,0.3472
7,0.3936,0.3518
8,0.4188,0.3650
9,0.3848,0.3383
10,0.3887,0.3400
11,0.3722,0.3294
12,0.4102,0.3576
13,0.2897,0.2458
0,0.3586,0.2052
1,0.3726,0.2191
2,0.3739,0.2202
3,0.3676,0.2150
4,0.3749,0.2229
5,0.3835,0.2270
6,0.3755,0.2233
7,0.3980,0.2374
8,0.3718,0.2226
9,0.3740,0.2192
10,0.3653,0.2156
11,0.3815,0.2251
12,0.3631,0.2149
13,0.3457,0.2110
0,0.3854,0.3109
1,0.4250,0.3396
2,0.4199,0.3342
3,0.4303,0.3411
4,0.4303,0.3421
5,0.4338,0.3413
6,0.4351,0.3459
7,0.4328,0.3401
8,0.4363,0.3466
9,0.4406,0.3474
10,0.4377,0.3467
11,0.4363,0.3449
12,0.4362,0.3500
13,0.3719,0.2939
0,0.3229,0.2948
1,0.4205,0.4494
2,0.4183,0.4478
3,0.4203,0.4503
4,0.4223,0.4535
5,0.4209,0.4523
6,0.4248,0.4561
7,0.4229,0.4545
8,0.4265,0.4576
9,0.4249,0.4554
10,0.4248,0.4551
11,0.4219,0.4521
12,0.4265,0.4552
13,0.3274,0.3046
0,0.4384,0.3552
1,0.1115,0.0392
2,0.1138,0.0370
3,0.0847,0.0142
4,0.0835,0.0155
5,0.0769,0.0104
6,0.0915,0.0209
7,0.0662,-0.0017
8,0.0789,0.0092
9,0.0877,0.0176
10,0.0822,0.0114
11,0.0613,-0.0096
12,0.0978,0.0246
13,0.3805,0.3077
0,0.4229,0.3384
1,0.6224,0.4731
2,0.6454,0.4980
3,0.6586,0.5053
4,0.6550,0.5045
5,0.6577,0.5062
6,0.6574,0.5094
7,0.6735,0.5172
8,0.6730,0.5200
9,0.6747,0.5189
10,0.6571,0.5093
11,0.6521,0.5058
12,0.6601,0.5214
13,0.4553,0.3562
0,0.4106,0.3242
1,0.4238,0.3477
2,0.5408,0.4510
3,0.4364,0.3557
4,0.5539,0.4533
5,0.4062,0.3291
6,0.5728,0.4682
7,0.4258,0.3535
8,0.5965,0.4872
9,0.4784,0.3835
10,0.5719,0.4630
11,0.4142,0.3387
12,0.5886,0.4662
13,0.4175,0.3176
0,0.5112,0.1423
1,0.5949,0.1725
2,0.5587,0.1603
3,0.5832,0.1717
4,0.5457,0.1609
5,0.6015,0.1795
6,0.5348,0.1570
7,0.5925,0.1726
8,0.5419,0.1604
9,0.5712,0.1713
10,0.5384,0.1543
11,0.6088,0.1851
12,0.5372,0.1601
13,0.6026,0.1989
0,0.6917,0.5227
1,0.7258,0.5822
2,0.4468,0.3183
3,0.6666,0.5371
4,0.4038,0.2706
5,0.6574,0.5313
6,0.3587,0.2357
7,0.6837,0.5627
8,0.3565,0.2320
9,0.6690,0.5346
10,0.3706,0.2392
11,0.6195,0.5023
12,0.3871,0.2329
13,0.8335,0.6808
0,0.4428,0.5553
1,0.5851,0.7082
2,0.4518,0.5938
3,0.5312,0.6610
4,0.4406,0.5800
5,0.5636,0.6819
6,0.4490,0.5846
7,0.5466,0.6617
8,0.4596,0.5896
9,0.4856,0.5968
10,0.3892,0.5246
11,0.5462,0.6530
12,0.3746,0.5001
13,0.4553,0.5409
0,-0.0651,-0.1434
1,-0.0501,-0.1489
2,-0.0109,-0.0782
3,-0.0236,-0.1045
4,0.0083,-0.0422
5,-0.0215,-0.1066
6,0.0022,-0.0569
7,-0.0141,-0.1007
8,0.0082,-0.0508
9,-0.0189,-0.0988
10,0.0015,-0.0535
11,-0.0427,-0.1277
12,0.0080,-0.0319
13,-0.0552,-0.1382
0,0.3772,0.2063
1,0.3710,0.1899
2,0.3174,0.1483
3,0.3526,0.1917
4,0.3212,0.1614
5,0.3899,0.2244
6,0.3048,0.1427
7,0.4076,0.2373
8,0.3494,0.1927
9,0.3493,0.1993
10,0.3029,0.1497
11,0.4404,0.2683
12,0.3608,0.1989
13,0.4220,0.2517
0,0.3192,0.3424
1,0.3676,0.3681
2,0.1960,0.2091
3,0.2839,0.2817
4,0.1666,0.1873
5,0.3151,0.3107
6,0.1338,0.1585
7,0.2887,0.2817
8,0.1570,0.1866
9,0.2221,0.2331
10,0.1458,0.1687
11,0.2596,0.2547
12,0.2340,0.2599
13,0.2792,0.2785
0,0.2685,0.2265
1,0.2376,0.1833
2,0.2211,0.1694
3,0.2087,0.1533
4,0.2080,0.1587
5,0.2215,0.1654
6,0.1981,0.1524
7,0.2293,0.1745
8,0.2397,0.1922
9,0.2065,0.1586
10,0.2120,0.1657
11,0.2449,0.1873
12,0.2987,0.2518
13,0.2474,0.1944
0,0.3285,0.2503
1,0.3389,0.2593
2,0.3757,0.2927
3,0.3592,0.2782
4,0.3902,0.3042
5,0.3469,0.2676
6,0.3973,0.3102
7,0.3598,0.2727
8,0.4067,0.3211
9,0.3738,0.2858
10,0.4055,0.3191
11,0.3756,0.2932
12,0.4274,0.3454
13,0.3746,0.2877
0,0.4575,0.3643
1,0.5039,0.3962
2,0.4973,0.3788
3,0.5000,0.3817
4,0.4987,0.3799
5,0.5077,0.3892
6,0.5054,0.3859
7,0.5100,0.3955
8,0.5093,0.3870
9,0.5095,0.3935
10,0.5042,0.3858
11,0.5212,0.4063
12,0.5106,0.3962
13,0.4735,0.3705
0,0.3602,0.3219
1,0.3544,0.3112
2,0.3815,0.3362
3,0.3794,0.3342
4,0.4030,0.3495
5,0.3873,0.3447
6,0.4014,0.3478
7,0.3958,0.3536
8,0.4207,0.3671
9,0.3865,0.3399
10,0.3894,0.3411
11,0.3717,0.3293
12,0.4139,0.3605
13,0.2879,0.2448
0,0.3552,0.2017
1,0.3704,0.2171
2,0.3711,0.2172
3,0.3688,0.2162
4,0.3735,0.2212
5,0.3810,0.2244
6,0.3737,0.2211
7,0.3958,0.2358
8,0.3701,0.2206
9,0.3723,0.2174
10,0.3645,0.2145
11,0.3846,0.2288
12,0.3615,0.2131
13,0.3418,0.2074
0,0.3821,0.3083
1,0.4233,0.3386
2,0.4188,0.3336
3,0.4296,0.3408
4,0.4292,0.3413
5,0.4332,0.3412
6,0.4342,0.3452
7,0.4315,0.3391
8,0.4358,0.3464
9,0.4394,0.3463
10,0.4364,0.3459
11,0.4350,0.3438
12,0.4354,0.3498
13,0.3686,0.2915
0,0.3215,0.2930
1,0.4199,0.4488
2,0.4177,0.4472
3,0.4197,0.4498
4,0.4214,0.4528
5,0.4199,0.4515
6,0.4238,0.4553
7,0.4216,0.4535
8,0.4253,0.4568
9,0.4237,0.4546
10,0.4237,0.4543
11,0.4207,0.4513
12,0.4256,0.4546
13,0.3258,0.3030
0,0.4366,0.3538
1,0.1107,0.0384
2,0.1132,0.0364
3,0.0841,0.0137
4,0.0830,0.0150
5,0.0764,0.0099
6,0.0909,0.0203
7,0.0656,-0.0022
8,0.0784,0.0087
9,0.0871,0.0170
10,0.0816,0.0107
11,0.0606,-0.0103
12,0.0971,0.0239
13,0.3797,0.3071
0,0.4240,0.3395
1,0.6213,0.4729
2,0.6443,0.4977
3,0.6575,0.5050
4,0.6541,0.5041
5,0.6566,0.5058
6,0.6565,0.5090
7,0.6729,0.5170
8,0.6722,0.5196
9,0.6738,0.5185
10,0.6561,0.5088
11,0.6511,0.5055
12,0.6592,0.5210
13,0.4528,0.3540
0,0.4105,0.3226
1,0.4329,0.3555
2,0.5442,0.4549
