frame_idx,FirstFrame_sim,EndFrame_sim
11,0.2930,0.1311
12,0.2737,0.1223
13,0.2680,0.1199
0,0.1949,0.0789
1,0.1957,0.0892
2,0.1980,0.0906
3,0.2030,0.0927
4,0.2026,0.0942
5,0.2060,0.0952
6,0.2042,0.0946
7,0.2060,0.0940
8,0.2052,0.0946
9,0.2076,0.0949
10,0.2056,0.0939
11,0.2040,0.0930
12,0.1997,0.0908
13,0.1925,0.0760
0,0.1219,0.0342
1,0.0841,0.0303
2,0.0819,0.0299
3,0.0842,0.0294
4,0.0831,0.0272
5,0.0808,0.0271
6,0.0813,0.0260
7,0.0809,0.0255
8,0.0798,0.0236
9,0.0794,0.0247
10,0.0800,0.0243
11,0.0794,0.0250
12,0.0729,0.0227
13,0.1096,0.0283
0,0.0503,-0.0712
1,0.1471,-0.0037
2,0.1423,0.0012
3,0.1462,0.0095
4,0.1365,0.0104
5,0.1370,0.0104
6,0.1358,0.0097
7,0.1456,0.0172
8,0.1428,0.0200
9,0.1434,0.0199
10,0.1460,0.0236
11,0.1502,0.0230
12,0.1465,0.0231
13,0.0394,-0.0597
0,0.1391,0.0443
1,0.2438,0.1174
2,0.2400,0.1164
3,0.2352,0.1117
4,0.2353,0.1117
5,0.2472,0.1206
6,0.2431,0.1232
7,0.2532,0.1278
8,0.2499,0.1257
9,0.2597,0.1314
10,0.2574,0.1352
11,0.2608,0.1346
12,0.2583,0.1392
13,0.1760,0.0772
0,-0.0545,-0.0177
1,-0.1466,-0.1001
2,-0.0471,-0.0242
3,-0.1039,-0.0565
4,-0.0343,-0.0126
5,-0.1463,-0.0832
6,-0.0196,-0.0007
7,-0.1547,-0.0969
8,-0.0136,0.0033
9,-0.1045,-0.0516
10,-0.0186,0.0006
11,-0.1568,-0.0923
12,-0.0159,0.0078
13,-0.0077,0.0343
0,0.0863,-0.1232
1,0.1049,-0.1432
2,0.0759,-0.1465
3,0.0861,-0.1481
4,0.0684,-0.1442
5,0.0987,-0.1472
6,0.0663,-0.1416
7,0.0878,-0.1559
8,0.0691,-0.1403
9,0.0790,-0.1528
10,0.0619,-0.1443
11,0.1055,-0.1482
12,0.0650,-0.1451
13,0.0947,-0.1515
0,0.8634,0.9608
