frame_idx,FirstFrame_sim,EndFrame_sim
1,-0.0039
2,0.0009
3,0.0090
4,0.0109
5,0.0107
6,0.0098
7,0.0175
8,0.0212
9,0.0208
10,0.0233
11,0.0223
12,0.0229
13,-0.0653
0,-0.0671
1,-0.0038
2,0.0005
3,0.0089
4,0.0105
5,0.0106
6,0.0098
7,0.0177
8,0.0213
9,0.0204
10,0.0226
11,0.0216
12,0.0219
13,-0.0285
0,0.0383
1,0.1175
2,0.1151
3,0.1112
4,0.1107
5,0.1172
6,0.1210
7,0.1262
8,0.1259
9,0.1315
10,0.1359
11,0.1343
12,0.1385
13,0.0694
0,0.0068
1,-0.1079
2,-0.0300
3,-0.0663
4,-0.0132
5,-0.0889
6,-0.0003
7,-0.1051
8,-0.0046
9,-0.0641
10,-0.0082
11,-0.0878
12,-0.0041
13,0.0445
0,-0.1282
1,-0.1370
2,-0.1488
3,-0.1386
4,-0.1469
5,-0.1390
6,-0.1430
7,-0.1453
8,-0.1463
9,-0.1456
10,-0.1442
11,-0.1378
12,-0.1435
13,-0.1349
0,1.1112
1,1.1067
2,0.8968
3,1.0080
4,0.8365
5,0.9989
6,0.8567
7,1.0170
8,0.8105
9,0.9450
10,0.7876
11,0.9554
12,0.8269
13,1.1321
0,0.5138
1,0.6645
2,0.5472
3,0.6082
4,0.5389
5,0.6070
6,0.5356
7,0.6124
8,0.5064
9,0.5762
10,0.4947
11,0.6035
12,0.4398
13,0.5054
0,0.0944
1,0.1116
2,0.1044
3,0.1018
4,0.1044
5,0.1201
6,0.1099
7,0.1221
8,0.1057
9,0.1135
10,0.1045
11,0.1211
12,0.1011
13,0.0884
0,0.3811
1,0.3930
2,0.3848
3,0.3673
4,0.4088
5,0.3909
6,0.4227
7,0.4207
8,0.4355
9,0.3887
10,0.3816
11,0.4372
12,0.4115
13,0.4092
0,0.0758
1,0.0761
2,0.0493
3,0.0823
4,0.0526
5,0.0743
6,0.0450
7,0.0836
8,0.0417
9,0.0805
10,0.0673
11,0.0897
12,0.0409
13,0.0653
0,0.2380
1,0.2108
2,0.2301
3,0.2164
4,0.2223
5,0.2112
6,0.2197
7,0.2116
8,0.2280
9,0.2119
10,0.2304
11,0.2176
12,0.2642
13,0.2473
0,0.0840
1,0.0897
2,0.0995
3,0.0778
4,0.0936
5,0.0752
6,0.0925
7,0.0802
8,0.0964
9,0.0784
10,0.0961
11,0.0737
12,0.1168
13,0.0937
0,-0.0592
1,-0.0492
2,-0.0357
3,-0.0527
4,-0.0407
5,-0.0444
6,-0.0471
7,-0.0510
8,-0.0461
9,-0.0603
10,-0.0579
11,-0.0548
12,-0.0548
13,-0.0298
0,0.0950
1,0.1033
2,0.1304
3,0.1182
4,0.1310
5,0.1106
6,0.1301
7,0.1053
8,0.1253
9,0.1074
10,0.1243
11,0.0991
12,0.1237
13,0.0927
0,0.1050
1,0.1150
2,0.1084
3,0.1113
4,0.1115
5,0.1173
6,0.1029
7,0.1140
8,0.0956
9,0.1049
10,0.0977
11,0.1081
12,0.1074
13,0.1046
0,0.0735
1,0.0831
2,0.0845
3,0.0844
4,0.0839
5,0.0850
6,0.0822
7,0.0835
8,0.0806
9,0.0818
10,0.0817
11,0.0833
12,0.0837
13,0.0752
0,0.0341
1,0.0300
2,0.0278
3,0.0273
4,0.0263
5,0.0269
6,0.0251
7,0.0249
8,0.0248
9,0.0234
10,0.0230
11,0.0243
12,0.0215
13,0.0273
0,-0.0665
1,-0.0036
2,0.0006
3,0.0090
4,0.0106
5,0.0107
6,0.0100
7,0.0178
8,0.0213
9,0.0205
10,0.0227
11,0.0217
12,0.0220
13,-0.0282
0,0.0389
1,0.1172
2,0.1149
3,0.1109
4,0.1105
5,0.1168
6,0.1207
7,0.1259
8,0.1256
9,0.1311
10,0.1355
11,0.1340
12,0.1381
13,0.0701
0,0.0083
1,-0.1069
2,-0.0294
3,-0.0657
4,-0.0127
5,-0.0888
6,-0.0006
7,-0.1048
8,-0.0050
9,-0.0638
10,-0.0080
11,-0.0866
12,-0.0039
13,0.0477
0,-0.1281
1,-0.1369
2,-0.1477
3,-0.1373
4,-0.1459
5,-0.1375
6,-0.1419
7,-0.1439
8,-0.1453
9,-0.1445
10,-0.1432
11,-0.1365
12,-0.1423
13,-0.1344
0,1.1047
1,1.1055
2,0.8956
3,1.0039
4,0.8385
5,0.9950
6,0.8600
7,1.0142
8,0.8157
9,0.9414
10,0.7913
11,0.9524
12,0.8303
13,1.1283
0,0.5145
1,0.6664
2,0.5521
3,0.6114
4,0.5459
5,0.6107
6,0.5424
7,0.6157
8,0.5129
9,0.5802
10,0.5007
11,0.6052
12,0.4489
13,0.5065
0,0.0974
1,0.1155
2,0.1075
3,0.1055
4,0.1082
5,0.1240
6,0.1144
7,0.1264
8,0.1098
9,0.1181
10,0.1095
11,0.1253
12,0.1043
13,0.0912
0,0.3888
1,0.4000
2,0.3901
3,0.3721
4,0.4122
5,0.3948
6,0.4257
7,0.4268
8,0.4387
9,0.3932
10,0.3857
11,0.4404
12,0.4170
13,0.4135
0,0.0736
1,0.0744
2,0.0466
3,0.0803
4,0.0510
5,0.0716
6,0.0425
7,0.0835
8,0.0396
9,0.0780
10,0.0649
11,0.0869
12,0.0388
13,0.0630
0,0.2373
1,0.2100
2,0.2308
3,0.2148
4,0.2229
5,0.2109
6,0.2207
7,0.2100
8,0.2276
9,0.2101
10,0.2287
11,0.2158
12,0.2674
13,0.2463
0,0.0842
1,0.0901
2,0.0995
3,0.0781
4,0.0931
5,0.0758
6,0.0924
7,0.0805
8,0.0962
9,0.0783
10,0.0961
11,0.0747
12,0.1191
13,0.0937
0,-0.0586
1,-0.0477
2,-0.0331
3,-0.0502
4,-0.0382
5,-0.0424
6,-0.0446
7,-0.0501
8,-0.0437
9,-0.0575
10,-0.0555
11,-0.0526
12,-0.0526
13,-0.0279
0,0.0939
1,0.1030
2,0.1299
3,0.1177
4,0.1300
5,0.1105
6,0.1285
7,0.1044
8,0.1239
9,0.1068
10,0.1231
11,0.0985
12,0.1231
13,0.0922
0,0.1053
1,0.1151
2,0.1090
3,0.1120
4,0.1111
5,0.1172
6,0.1026
7,0.1136
8,0.0946
9,0.1050
10,0.0971
11,0.1084
12,0.1074
13,0.1049
