frame_idx,FirstFrame_sim,EndFrame_sim
13,0.6202,0.8859
0,-0.1219,-0.0874
1,-0.0606,-0.0241
2,-0.0738,-0.0411
3,-0.0732,-0.0487
4,-0.1017,-0.0801
5,-0.0578,-0.0320
6,-0.1078,-0.0880
7,-0.0471,-0.0149
8,-0.1044,-0.0837
9,-0.1225,-0.1069
10,-0.1382,-0.1349
11,-0.0668,-0.0542
12,-0.1106,-0.0871
13,-0.2079,-0.2419
0,0.5422,0.8490
1,0.6059,0.8982
2,0.4429,0.7188
3,0.5598,0.8453
4,0.4712,0.7662
5,0.6523,0.9745
6,0.4774,0.7770
7,0.6597,0.9767
8,0.4958,0.8072
9,0.5506,0.8434
10,0.4286,0.7044
11,0.6579,0.9916
12,0.4047,0.6945
13,0.3872,0.6172
0,0.1832,0.4218
1,0.0875,0.3686
2,0.0799,0.3037
3,0.0967,0.3702
4,0.0943,0.3193
5,0.1193,0.3916
6,0.0720,0.2848
7,0.0958,0.3622
8,0.0746,0.2624
9,0.0922,0.3346
10,0.0348,0.2434
11,0.0477,0.2972
12,0.1075,0.2973
13,0.0739,0.3157
0,0.1930,0.4769
1,0.1137,0.3980
2,0.1326,0.4289
3,0.1128,0.3933
4,0.1331,0.4204
5,0.1195,0.3943
6,0.1407,0.4268
7,0.1291,0.3991
8,0.1673,0.4722
9,0.1307,0.4034
10,0.1410,0.4353
11,0.1341,0.4164
12,0.1801,0.4989
13,0.1214,0.3955
0,0.1148,0.2400
1,0.1762,0.3149
2,0.1708,0.2974
3,0.1621,0.2945
4,0.1573,0.2847
5,0.1433,0.2772
6,0.1423,0.2697
7,0.1557,0.2900
8,0.1284,0.2576
9,0.1548,0.2881
10,0.1407,0.2727
11,0.1369,0.2790
12,0.1299,0.2571
13,0.1628,0.2980
0,0.1132,0.2300
1,0.1052,0.2419
2,0.0784,0.2102
3,0.0861,0.2303
4,0.0722,0.2038
5,0.0922,0.2431
6,0.0717,0.2120
7,0.0955,0.2458
8,0.0739,0.2116
9,0.0800,0.2306
10,0.0618,0.2030
11,0.0827,0.2363
12,0.0680,0.2006
13,0.0726,0.2270
0,0.0842,0.1324
1,0.0946,0.1672
2,0.1050,0.1749
3,0.1066,0.1736
4,0.1162,0.1796
5,0.1027,0.1756
6,0.1113,0.1726
7,0.1085,0.1803
8,0.1190,0.1824
9,0.1007,0.1633
10,0.0977,0.1545
11,0.1009,0.1719
12,0.1065,0.1699
13,0.0754,0.1324
0,0.2695,0.3767
1,0.3269,0.4373
2,0.3215,0.4335
3,0.3181,0.4305
4,0.3136,0.4222
5,0.3227,0.4370
6,0.3140,0.4211
7,0.3177,0.4341
8,0.3172,0.4240
9,0.3153,0.4291
10,0.3094,0.4201
11,0.3208,0.4356
12,0.3075,0.4166
13,0.2759,0.3901
0,0.2812,0.3942
1,0.3091,0.4158
2,0.3059,0.4132
3,0.3084,0.4186
4,0.3073,0.4160
5,0.3130,0.4239
6,0.3093,0.4186
7,0.3173,0.4291
8,0.3112,0.4184
9,0.3155,0.4263
10,0.3136,0.4222
11,0.3215,0.4313
12,0.3099,0.4146
13,0.2609,0.3632
0,0.2682,0.3261
1,0.4307,0.4771
2,0.4392,0.4856
3,0.4437,0.4908
4,0.4479,0.4941
5,0.4491,0.4950
6,0.4488,0.4953
7,0.4483,0.4947
8,0.4492,0.4970
9,0.4436,0.4908
10,0.4433,0.4919
11,0.4370,0.4848
12,0.4314,0.4796
13,0.3045,0.3687
0,0.2353,0.3234
1,0.2132,0.2852
2,0.1972,0.2716
3,0.1849,0.2553
4,0.1827,0.2469
5,0.1814,0.2457
6,0.1835,0.2486
7,0.1752,0.2381
8,0.1755,0.2351
9,0.1754,0.2376
10,0.1716,0.2314
11,0.1725,0.2304
12,0.1823,0.2416
13,0.2208,0.2786
0,0.2303,0.3627
1,0.2947,0.5228
2,0.2936,0.5403
3,0.3005,0.5540
4,0.3007,0.5514
5,0.3029,0.5588
6,0.3025,0.5568
7,0.3090,0.5666
8,0.3140,0.5718
9,0.3228,0.5889
10,0.3189,0.5814
11,0.3171,0.5800
12,0.3130,0.5731
13,0.3189,0.5644
0,0.2596,0.4740
1,0.3117,0.5061
2,0.3496,0.5962
3,0.3222,0.5465
4,0.3674,0.6300
5,0.3123,0.5321
6,0.3668,0.6319
7,0.3136,0.5378
8,0.3816,0.6447
9,0.3312,0.5579
10,0.3483,0.6114
11,0.3063,0.5362
12,0.3575,0.6240
13,0.2837,0.5206
0,0.6407,0.8945
1,0.7788,1.0953
2,0.7366,1.0340
3,0.7294,1.0251
4,0.6938,0.9738
5,0.7483,1.0557
6,0.6798,0.9566
7,0.7436,1.0494
8,0.6763,0.9499
9,0.7050,0.9865
10,0.6671,0.9401
11,0.7566,1.0655
12,0.6660,0.9335
13,0.7113,0.9971
0,0.4938,0.8898
1,0.5507,0.9904
2,0.2906,0.5758
3,0.5157,0.9070
4,0.1286,0.3306
5,0.5392,0.9576
6,0.1312,0.3401
7,0.5473,0.9916
8,0.1050,0.2962
9,0.4564,0.8421
10,0.0041,0.1506
11,0.5140,0.9530
12,0.0617,0.2290
13,0.4386,0.7730
0,0.6588,0.9858
1,0.8174,1.1988
2,0.6703,0.9774
3,0.7286,1.0467
4,0.6256,0.8844
5,0.7470,1.0875
6,0.6386,0.9063
7,0.7412,1.0762
8,0.6306,0.8967
9,0.6814,0.9776
10,0.6103,0.8639
11,0.7439,1.0594
12,0.5505,0.7708
13,0.6245,0.8941
0,-0.1133,-0.0758
1,-0.0504,-0.0105
2,-0.0615,-0.0249
3,-0.0639,-0.0364
4,-0.0873,-0.0607
5,-0.0486,-0.0197
6,-0.0941,-0.0694
7,-0.0366,-0.0006
8,-0.0913,-0.0657
9,-0.1109,-0.0912
10,-0.1254,-0.1175
11,-0.0575,-0.0419
12,-0.1018,-0.0748
13,-0.1978,-0.2284
0,0.5510,0.8588
1,0.6165,0.9093
2,0.4577,0.7357
3,0.5687,0.8547
4,0.4857,0.7834
5,0.6609,0.9836
6,0.4933,0.7960
7,0.6684,0.9856
8,0.5148,0.8303
9,0.5627,0.8579
10,0.4468,0.7267
11,0.6680,1.0033
12,0.4229,0.7173
13,0.3963,0.6288
0,0.1899,0.4309
1,0.0918,0.3747
2,0.0829,0.3075
3,0.0998,0.3746
4,0.0979,0.3240
5,0.1233,0.3969
6,0.0753,0.2890
7,0.0995,0.3675
8,0.0782,0.2656
9,0.0973,0.3413
10,0.0383,0.2473
11,0.0522,0.3035
12,0.1099,0.3003
13,0.0784,0.3206
0,0.1964,0.4793
1,0.1169,0.4004
2,0.1352,0.4307
3,0.1147,0.3940
4,0.1354,0.4226
5,0.1206,0.3943
6,0.1432,0.4288
7,0.1311,0.4003
8,0.1718,0.4777
9,0.1322,0.4041
10,0.1447,0.4389
11,0.1365,0.4177
12,0.1860,0.5071
13,0.1255,0.3989
0,0.1149,0.2404
1,0.1764,0.3147
2,0.1700,0.2962
3,0.1618,0.2937
4,0.1576,0.2848
5,0.1430,0.2764
6,0.1432,0.2706
7,0.1561,0.2900
8,0.1283,0.2570
9,0.1543,0.2874
10,0.1401,0.2722
11,0.1363,0.2780
12,0.1297,0.2568
13,0.1626,0.2978
0,0.1138,0.2307
1,0.1057,0.2423
2,0.0794,0.2105
3,0.0870,0.2307
4,0.0729,0.2034
5,0.0929,0.2435
6,0.0721,0.2107
7,0.0963,0.2461
8,0.0742,0.2107
9,0.0805,0.2296
10,0.0622,0.2019
11,0.0833,0.2364
12,0.0677,0.1976
13,0.0721,0.2250
0,0.0829,0.1310
1,0.0941,0.1667
2,0.1048,0.1744
3,0.1060,0.1729
4,0.1164,0.1792
5,0.1011,0.1743
6,0.1114,0.1716
7,0.1072,0.1791
8,0.1193,0.1815
9,0.1002,0.1627
10,0.0971,0.1528
11,0.0993,0.1706
12,0.1070,0.1690
13,0.0746,0.1308
0,0.2686,0.3754
1,0.3261,0.4360
2,0.3211,0.4321
3,0.3175,0.4293
4,0.3125,0.4208
5,0.3224,0.4363
6,0.3122,0.4189
7,0.3168,0.4331
8,0.3153,0.4216
9,0.3146,0.4281
10,0.3065,0.4164
11,0.3202,0.4348
12,0.3083,0.4170
13,0.2742,0.3878
0,0.2805,0.3928
1,0.3089,0.4152
2,0.3056,0.4126
3,0.3083,0.4183
4,0.3070,0.4153
5,0.3132,0.4237
6,0.3088,0.4178
7,0.3173,0.4288
8,0.3114,0.4184
9,0.3156,0.4261
10,0.3138,0.4221
11,0.3215,0.4309
12,0.3104,0.4149
13,0.2603,0.3616
0,0.2693,0.3273
1,0.4316,0.4780
2,0.4403,0.4866
3,0.4448,0.4916
4,0.4491,0.4951
5,0.4501,0.4957
6,0.4501,0.4962
7,0.4492,0.4952
8,0.4505,0.4979
9,0.4445,0.4913
10,0.4444,0.4927
11,0.4380,0.4855
12,0.4328,0.4808
13,0.3049,0.3689
0,0.2355,0.3233
1,0.2126,0.2845
2,0.1966,0.2710
3,0.1844,0.2548
4,0.1822,0.2464
5,0.1809,0.2452
6,0.1829,0.2480
7,0.1747,0.2376
8,0.1750,0.2346
9,0.1748,0.2370
10,0.1709,0.2308
11,0.1718,0.2298
12,0.1816,0.2410
13,0.2202,0.2779
0,0.2303,0.3624
1,0.2942,0.5220
2,0.2931,0.5396
3,0.2999,0.5533
4,0.3002,0.5506
5,0.3025,0.5583
6,0.3020,0.5560
7,0.3086,0.5663
8,0.3136,0.5712
9,0.3224,0.5883
10,0.3184,0.5806
11,0.3167,0.5796
12,0.3126,0.5724
13,0.3166,0.5621
0,0.2634,0.4789
1,0.3174,0.5120
2,0.3539,0.5997
3,0.3264,0.5503
4,0.3725,0.6345
5,0.3164,0.5358
6,0.3718,0.6360
7,0.3181,0.5421
8,0.3869,0.6491
9,0.3365,0.5631
10,0.3545,0.6174
11,0.3101,0.5404
12,0.3631,0.6288
13,0.2914,0.5284
0,0.6404,0.8936
1,0.7763,1.0915
2,0.7346,1.0313
3,0.7272,1.0225
4,0.6916,0.9708
5,0.7463,1.0536
6,0.6780,0.9542
7,0.7414,1.0470
8,0.6746,0.9477
9,0.7029,0.9839
10,0.6649,0.9372
11,0.7543,1.0629
12,0.6647,0.9319
13,0.7111,0.9975
0,0.4998,0.8997
1,0.5544,0.9967
2,0.2988,0.5904
3,0.5178,0.9129
4,0.1527,0.3705
5,0.5401,0.9606
6,0.1650,0.3946
7,0.5503,0.9976
8,0.1429,0.3567
9,0.4620,0.8520
10,0.0361,0.2014
11,0.5182,0.9607
12,0.1163,0.3126
13,0.4420,0.7809
0,0.6621,0.9928
1,0.8225,1.2074
2,0.6785,0.9917
3,0.7359,1.0586
4,0.6393,0.9080
5,0.7534,1.0979
6,0.6532,0.9316
7,0.7474,1.0863
8,0.6461,0.9239
9,0.6880,0.9889
10,0.6231,0.8864
11,0.7484,1.0667
12,0.5671,0.8014
13,0.6295,0.9035
0,-0.1030,-0.0620
1,-0.0387,0.0051
2,-0.0475,-0.0062
3,-0.0530,-0.0216
4,-0.0705,-0.0378
5,-0.0376,-0.0050
6,-0.0779,-0.0474
7,-0.0243,0.0163
8,-0.0757,-0.0442
9,-0.0972,-0.0728
10,-0.1102,-0.0965
11,-0.0466,-0.0275
12,-0.0912,-0.0600
13,-0.1861,-0.2126
0,0.5612,0.8703
1,0.6283,0.9216
2,0.4743,0.7543
3,0.5789,0.8654
4,0.5024,0.8033
5,0.6708,0.9943
6,0.5113,0.8176
7,0.6776,0.9950
8,0.5365,0.8568
9,0.5764,0.8744
10,0.4668,0.7512
11,0.6795,1.0167
12,0.4440,0.7439
13,0.4075,0.6431
0,0.1972,0.4408
1,0.0967,0.3815
2,0.0861,0.3115
3,0.1032,0.3794
4,0.1019,0.3291
5,0.1276,0.4025
6,0.0791,0.2938
7,0.1035,0.3731
8,0.0824,0.2695
9,0.1031,0.3486
10,0.0423,0.2519
11,0.0570,0.3106
12,0.1121,0.3032
13,0.0829,0.3254
0,0.2000,0.4820
1,0.1204,0.4031
2,0.1387,0.4335
3,0.1173,0.3955
4,0.1382,0.4253
5,0.1222,0.3949
6,0.1463,0.4313
7,0.1333,0.4017
8,0.1776,0.4855
9,0.1339,0.4051
10,0.1488,0.4429
11,0.1390,0.4190
12,0.1921,0.5152
13,0.1304,0.4031
0,0.1152,0.2410
1,0.1764,0.3143
2,0.1691,0.2947
3,0.1616,0.2930
4,0.1581,0.2852
5,0.1428,0.2758
6,0.1442,0.2717
7,0.1567,0.2901
8,0.1290,0.2572
9,0.1537,0.2866
10,0.1397,0.2718
11,0.1357,0.2770
12,0.1295,0.2566
13,0.1626,0.2979
0,0.1145,0.2313
1,0.1062,0.2426
2,0.0804,0.2108
3,0.0881,0.2310
4,0.0740,0.2034
5,0.0937,0.2439
6,0.0729,0.2103
7,0.0969,0.2462
8,0.0747,0.2102
9,0.0811,0.2287
10,0.0630,0.2011
11,0.0839,0.2365
12,0.0678,0.1955
13,0.0718,0.2233
0,0.0817,0.1297
1,0.0935,0.1662
2,0.1046,0.1740
3,0.1053,0.1723
4,0.1168,0.1790
5,0.0995,0.1732
6,0.1118,0.1709
7,0.1060,0.1782
8,0.1198,0.1808
9,0.0998,0.1622
10,0.0963,0.1508
11,0.0976,0.1694
12,0.1076,0.1682
13,0.0740,0.1296
0,0.2670,0.3740
1,0.3250,0.4344
2,0.3205,0.4306
3,0.3169,0.4283
4,0.3117,0.4197
5,0.3221,0.4352
6,0.3118,0.4180
7,0.3147,0.4309
8,0.3138,0.4198
9,0.3139,0.4273
10,0.3043,0.4139
11,0.3193,0.4336
12,0.3079,0.4164
13,0.2725,0.3858
0,0.2794,0.3912
1,0.3088,0.4146
2,0.3052,0.4119
3,0.3081,0.4177
4,0.3065,0.4143
5,0.3131,0.4233
6,0.3084,0.4168
7,0.3170,0.4280
8,0.3113,0.4180
9,0.3156,0.4256
10,0.3139,0.4217
11,0.3215,0.4305
12,0.3107,0.4150
13,0.2595,0.3598
0,0.2706,0.3285
1,0.4328,0.4789
2,0.4415,0.4876
3,0.4459,0.4925
4,0.4504,0.4960
5,0.4514,0.4966
6,0.4517,0.4974
7,0.4502,0.4958
8,0.4518,0.4989
9,0.4456,0.4920
10,0.4456,0.4935
11,0.4391,0.4863
12,0.4342,0.4819
13,0.3053,0.3691
0,0.2359,0.3232
1,0.2120,0.2838
2,0.1960,0.2703
3,0.1838,0.2542
4,0.1817,0.2459
5,0.1804,0.2447
6,0.1824,0.2475
7,0.1742,0.2371
8,0.1744,0.2341
9,0.1742,0.2364
10,0.1703,0.2302
11,0.1712,0.2292
12,0.1809,0.2403
13,0.2196,0.2771
0,0.2304,0.3621
1,0.2936,0.5212
2,0.2926,0.5389
3,0.2993,0.5526
4,0.2997,0.5497
5,0.3020,0.5577
6,0.3014,0.5550
7,0.3082,0.5659
8,0.3131,0.5704
9,0.3219,0.5876
10,0.3179,0.5798
11,0.3163,0.5792
12,0.3122,0.5718
13,0.3143,0.5596
0,0.2674,0.4840
1,0.3232,0.5180
2,0.3583,0.6031
3,0.3309,0.5542
4,0.3777,0.6391
5,0.3209,0.5397
6,0.3769,0.6401
7,0.3230,0.5466
8,0.3924,0.6536
9,0.3420,0.5685
10,0.3611,0.6235
11,0.3142,0.5449
12,0.3691,0.6338
13,0.2993,0.5366
0,0.6399,0.8924
1,0.7735,1.0873
2,0.7322,1.0283
3,0.7245,1.0192
4,0.6891,0.9675
5,0.7439,1.0511
6,0.6759,0.9514
7,0.7388,1.0440
8,0.6725,0.9450
9,0.7003,0.9808
10,0.6625,0.9340
11,0.7515,1.0599
12,0.6633,0.9303
13,0.7108,0.9977
0,0.5071,0.9113
1,0.5586,1.0038
2,0.3101,0.6097
3,0.5210,0.9205
4,0.1835,0.4210
5,0.5417,0.9643
6,0.2061,0.4603
7,0.5542,1.0048
8,0.1889,0.4294
9,0.4692,0.8639
10,0.0761,0.2641
11,0.5229,0.9691
12,0.1784,0.4075
13,0.4474,0.7921
0,0.6656,1.0005
1,0.8279,1.2167
2,0.6876,1.0075
3,0.7440,1.0721
4,0.6541,0.9339
5,0.7605,1.1095
6,0.6690,0.9593
7,0.7542,1.0977
8,0.6630,0.9540
9,0.6955,1.0019
10,0.6370,0.9111
11,0.7537,1.0750
12,0.5854,0.8354
13,0.6354,0.9144
0,-0.0906,-0.0451
1,-0.0251,0.0235
2,-0.0313,0.0156
3,-0.0398,-0.0037
4,-0.0509,-0.0108
5,-0.0245,0.0126
6,-0.0589,-0.0213
7,-0.0098,0.0362
8,-0.0572,-0.0185
9,-0.0810,-0.0509
10,-0.0919,-0.0711
11,-0.0338,-0.0102
12,-0.0784,-0.0419
13,-0.1723,-0.1938
0,0.5729,0.8836
1,0.6414,0.9355
2,0.4926,0.7751
3,0.5906,0.8780
4,0.5215,0.8259
5,0.6823,1.0068
6,0.5316,0.8420
7,0.6878,1.0054
8,0.5614,0.8873
9,0.5917,0.8929
10,0.4886,0.7779
11,0.6926,1.0317
12,0.4685,0.7748
13,0.4216,0.6611
0,0.2051,0.4515
1,0.1022,0.3893
2,0.0895,0.3158
3,0.1071,0.3846
4,0.1063,0.3346
5,0.1320,0.4084
6,0.0837,0.2996
7,0.1083,0.3795
8,0.0874,0.2747
9,0.1095,0.3569
10,0.0472,0.2576
11,0.0623,0.3184
12,0.1144,0.3065
13,0.0874,0.3304
0,0.2039,0.4849
1,0.1240,0.4060
2,0.1430,0.4370
3,0.1205,0.3975
4,0.1420,0.4293
5,0.1241,0.3958
6,0.1503,0.4346
7,0.1358,0.4036
8,0.1851,0.4950
9,0.1366,0.4073
10,0.1536,0.4474
11,0.1423,0.4210
12,0.1991,0.5246
13,0.1361,0.4082
0,0.1154,0.2416
1,0.1763,0.3136
2,0.1683,0.2931
3,0.1616,0.2924
4,0.1587,0.2855
5,0.1426,0.2751
6,0.1455,0.2731
7,0.1575,0.2905
8,0.1306,0.2584
9,0.1531,0.2860
10,0.1398,0.2719
11,0.1351,0.2760
12,0.1298,0.2567
13,0.1628,0.2982
0,0.1151,0.2319
1,0.1066,0.2429
2,0.0815,0.2112
3,0.0893,0.2315
4,0.0755,0.2039
5,0.0945,0.2446
6,0.0741,0.2106
7,0.0976,0.2461
8,0.0757,0.2115
9,0.0820,0.2282
10,0.0641,0.2009
11,0.0845,0.2365
12,0.0682,0.1950
13,0.0721,0.2221
0,0.0803,0.1285
1,0.0927,0.1657
2,0.1046,0.1738
3,0.1043,0.1716
4,0.1171,0.1790
5,0.0979,0.1721
6,0.1123,0.1706
7,0.1050,0.1775
8,0.1205,0.1805
9,0.0993,0.1618
10,0.0953,0.1485
11,0.0961,0.1685
12,0.1084,0.1675
13,0.0737,0.1285
0,0.2662,0.3729
1,0.3242,0.4331
2,0.3199,0.4294
3,0.3167,0.4277
4,0.3114,0.4191
5,0.3215,0.4340
6,0.3105,0.4164
7,0.3133,0.4298
8,0.3129,0.4185
9,0.3133,0.4262
10,0.3033,0.4126
11,0.3179,0.4319
12,0.3068,0.4152
13,0.2713,0.3839
0,0.2785,0.3894
1,0.3088,0.4141
2,0.3048,0.4111
3,0.3080,0.4171
4,0.3061,0.4133
5,0.3131,0.4228
6,0.3080,0.4158
7,0.3168,0.4274
8,0.3111,0.4173
9,0.3152,0.4248
10,0.3141,0.4213
11,0.3218,0.4303
12,0.3113,0.4153
13,0.2586,0.3574
0,0.2718,0.3296
1,0.4342,0.4799
2,0.4430,0.4886
3,0.4473,0.4935
4,0.4519,0.4970
5,0.4527,0.4975
6,0.4531,0.4983
7,0.4515,0.4965
8,0.4533,0.4998
9,0.4471,0.4929
10,0.4470,0.4943
11,0.4404,0.4870
12,0.4358,0.4830
13,0.3057,0.3691
0,0.2363,0.3231
1,0.2114,0.2831
2,0.1955,0.2697
3,0.1833,0.2537
4,0.1812,0.2455
5,0.1799,0.2442
6,0.1819,0.2470
7,0.1736,0.2366
8,0.1739,0.2336
9,0.1736,0.2358
10,0.1697,0.2296
11,0.1706,0.2285
12,0.1803,0.2397
13,0.2191,0.2763
0,0.2305,0.3618
1,0.2930,0.5204
2,0.2921,0.5381
3,0.2986,0.5518
4,0.2991,0.5488
5,0.3014,0.5571
6,0.3007,0.5540
7,0.3077,0.5655
8,0.3126,0.5696
9,0.3214,0.5868
10,0.3173,0.5790
11,0.3159,0.5787
12,0.3117,0.5710
13,0.3118,0.5567
0,0.2715,0.4894
1,0.3291,0.5240
2,0.3627,0.6061
3,0.3354,0.5582
4,0.3829,0.6434
5,0.3254,0.5436
6,0.3821,0.6440
7,0.3279,0.5512
8,0.3979,0.6579
9,0.3477,0.5740
10,0.3678,0.6295
11,0.3184,0.5495
12,0.3752,0.6386
13,0.3072,0.5449
0,0.6391,0.8908
1,0.7701,1.0824
2,0.7294,1.0247
3,0.7212,1.0153
4,0.6861,0.9636
5,0.7410,1.0479
6,0.6734,0.9483
7,0.7355,1.0404
8,0.6701,0.9419
9,0.6973,0.9771
10,0.6597,0.9306
11,0.7483,1.0562
12,0.6616,0.9283
13,0.7102,0.9978
0,0.5160,0.9252
1,0.5638,1.0119
2,0.3252,0.6350
3,0.5258,0.9307
4,0.2223,0.4834
5,0.5444,0.9697
6,0.2553,0.5381
7,0.5596,1.0140
8,0.2435,0.5153
9,0.4787,0.8790
10,0.1254,0.3405
11,0.5286,0.9788
12,0.2471,0.5127
13,0.4557,0.8081
0,0.6694,1.0087
1,0.8338,1.2269
2,0.6974,1.0248
3,0.7529,1.0871
4,0.6697,0.9614
5,0.7685,1.1226
6,0.6857,0.9890
7,0.7619,1.1104
8,0.6812,0.9866
9,0.7040,1.0168
10,0.6518,0.9377
11,0.7596,1.0847
12,0.6051,0.8722
13,0.6421,0.9265
0,-0.0757,-0.0247
1,-0.0094,0.0449
2,-0.0127,0.0408
3,-0.0242,0.0176
4,-0.0284,0.0203
5,-0.0089,0.0337
6,-0.0368,0.0090
7,0.0072,0.0596
8,-0.0355,0.0117
9,-0.0616,-0.0249
10,-0.0698,-0.0404
11,-0.0186,0.0102
12,-0.0631,-0.0202
13,-0.1561,-0.1714
0,0.5866,0.8992
1,0.6561,0.9512
2,0.5130,0.7980
3,0.6042,0.8927
4,0.5428,0.8511
5,0.6956,1.0212
6,0.5542,0.8690
7,0.6990,1.0168
8,0.5899,0.9224
9,0.6092,0.9139
10,0.5124,0.8069
11,0.7074,1.0485
12,0.4967,0.8102
13,0.4392,0.6836
0,0.2135,0.4629
1,0.1084,0.3981
2,0.0936,0.3207
3,0.1114,0.3904
4,0.1111,0.3405
5,0.1364,0.4142
6,0.0894,0.3068
7,0.1139,0.3865
8,0.0938,0.2823
9,0.1165,0.3659
10,0.0529,0.2644
11,0.0680,0.3269
12,0.1168,0.3104
13,0.0919,0.3354
0,0.2085,0.4883
1,0.1285,0.4099
2,0.1488,0.4424
3,0.1245,0.4003
4,0.1474,0.4352
5,0.1266,0.3974
6,0.1555,0.4391
7,0.1393,0.4066
8,0.1928,0.5038
9,0.1403,0.4108
10,0.1594,0.4527
11,0.1465,0.4238
12,0.2088,0.5377
13,0.1430,0.4145
0,0.1158,0.2423
1,0.1758,0.3126
2,0.1678,0.2917
3,0.1617,0.2918
4,0.1596,0.2862
5,0.1424,0.2745
6,0.1469,0.2746
7,0.1578,0.2903
8,0.1322,0.2597
9,0.1527,0.2857
10,0.1408,0.2729
11,0.1346,0.2748
12,0.1317,0.2590
13,0.1629,0.2983
0,0.1156,0.2325
1,0.1072,0.2434
2,0.0832,0.2121
3,0.0910,0.2326
4,0.0773,0.2047
5,0.0955,0.2459
6,0.0763,0.2116
7,0.0987,0.2467
8,0.0781,0.2119
9,0.0832,0.2281
10,0.0661,0.2015
11,0.0854,0.2370
12,0.0703,0.1948
13,0.0731,0.2219
0,0.0791,0.1275
1,0.0918,0.1652
2,0.1046,0.1739
3,0.1031,0.1709
4,0.1179,0.1797
5,0.0960,0.1711
6,0.1131,0.1708
7,0.1038,0.1767
8,0.1219,0.1807
9,0.0991,0.1619
10,0.0946,0.1469
11,0.0944,0.1675
12,0.1089,0.1667
13,0.0738,0.1279
0,0.2660,0.3721
1,0.3240,0.4321
2,0.3197,0.4285
3,0.3174,0.4278
4,0.3116,0.4189
5,0.3214,0.4333
6,0.3054,0.4111
7,0.3134,0.4296
8,0.3117,0.4166
9,0.3133,0.4257
10,0.3027,0.4117
11,0.3174,0.4309
12,0.3051,0.4130
13,0.2703,0.3828
0,0.2774,0.3874
1,0.3087,0.4134
2,0.3045,0.4103
3,0.3080,0.4167
4,0.3059,0.4125
5,0.3132,0.4225
6,0.3086,0.4157
7,0.3166,0.4263
8,0.3111,0.4166
9,0.3153,0.4245
10,0.3145,0.4210
11,0.3220,0.4299
12,0.3119,0.4155
13,0.2582,0.3559
0,0.2731,0.3306
1,0.4358,0.4812
2,0.4449,0.4900
3,0.4490,0.4946
4,0.4537,0.4983
5,0.4542,0.4983
6,0.4545,0.4991
7,0.4524,0.4968
8,0.4551,0.5010
9,0.4486,0.4938
10,0.4486,0.4952
11,0.4418,0.4878
12,0.4375,0.4842
13,0.3060,0.3690
0,0.2369,0.3230
1,0.2108,0.2825
2,0.1950,0.2692
3,0.1829,0.2533
4,0.1808,0.2451
5,0.1794,0.2438
6,0.1814,0.2465
7,0.1732,0.2362
8,0.1733,0.2331
9,0.1730,0.2353
10,0.1691,0.2290
11,0.1700,0.2279
12,0.1797,0.2391
13,0.2185,0.2754
0,0.2309,0.3617
1,0.2924,0.5197
2,0.2915,0.5372
3,0.2979,0.5509
4,0.2985,0.5478
5,0.3008,0.5564
6,0.3001,0.5529
7,0.3072,0.5650
8,0.3121,0.5688
9,0.3208,0.5859
10,0.3166,0.5780
11,0.3155,0.5783
12,0.3112,0.5702
13,0.3091,0.5536
0,0.2755,0.4948
1,0.3346,0.5295
2,0.3668,0.6086
3,0.3400,0.5620
4,0.3878,0.6472
