module_name,FirstFrame_sim,EndFrame_sim
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.1344933807849884,0.06019304320216179
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.6248894333839417,0.48327165842056274
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4756832420825958,0.38332679867744446
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5830175876617432,0.1835603564977646
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.5409945845603943,0.39615198969841003
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.45308130979537964,0.5759822130203247
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.04116234928369522,-0.11807472258806229
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.3731415271759033,0.213973730802536
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.23345611989498138,0.2509725093841553
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.2245585322380066,0.1827464997768402
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.3705269992351532,0.288930207490921
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4460332691669464,0.3351179361343384
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.3623094856739044,0.317226767539978
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.3560086786746979,0.207290381193161
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.4175291955471039,0.33024266362190247
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.4094720780849457,0.4330284595489502
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.1340487152338028,0.05975702032446861
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.6248393058776855,0.4832846522331238
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.480388343334198,0.3882189393043518
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5803625583648682,0.18212634325027466
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.5481785535812378,0.40471723675727844
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.46169763803482056,0.5843892693519592
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.03646517172455788,-0.1119629517197609
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.3830203711986542,0.22187630832195282
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.24317164719104767,0.25901517271995544
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.22667109966278076,0.18472620844841003
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.3701419532299042,0.2887175679206848
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4462730884552002,0.335764080286026
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.3610600233078003,0.3159926235675812
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.35520297288894653,0.2067168802022934
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.4169711172580719,0.3299631178379059
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.40888479351997375,0.43262821435928345
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.13355255126953125,0.05927388370037079
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.6247897148132324,0.483306884765625
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4852849543094635,0.3933680057525635
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5774528384208679,0.18059393763542175
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.5572564005851746,0.4153665602207184
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.471603661775589,0.594089686870575
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.03061753883957863,-0.10438945144414902
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.39397749304771423,0.23070678114891052
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.2538934648036957,0.2678571045398712
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.2287624031305313,0.18656475841999054
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.36980658769607544,0.2885981798171997
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.44647538661956787,0.336460143327713
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.35962945222854614,0.31456616520881653
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.3544720411300659,0.20587502419948578
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.4166063070297241,0.32994553446769714
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.40835386514663696,0.432239294052124
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.13299427926540375,0.05873551592230797
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.6247529983520508,0.48334869742393494
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4902493357658386,0.3986707925796509
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5742772221565247,0.17897237837314606
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.5684980154037476,0.4283404052257538
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.48288747668266296,0.6051831841468811
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.023380722850561142,-0.09501424431800842
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4059215486049652,0.24033157527446747
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.2655290961265564,0.2774020731449127
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.23091650009155273,0.18839006125926971
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.3695746660232544,0.2885299324989319
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.44737374782562256,0.33791667222976685
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.3584586977958679,0.31329432129859924
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.3537098169326782,0.2049880474805832
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.41632315516471863,0.3300955295562744
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.4076947867870331,0.43173375725746155
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.1323615163564682,0.058130230754613876
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.624718427658081,0.48340144753456116
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4951382875442505,0.4040021002292633
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5708371996879578,0.17727848887443542
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.5821689367294312,0.4438760280609131
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4955781400203705,0.6177183389663696
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.014484129846096039,-0.08341741561889648
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4191587567329407,0.2510203421115875
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.2782362997531891,0.28779444098472595
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.23334187269210815,0.1904282420873642
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.3692972660064697,0.2883937954902649
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.44885244965553284,0.34002113342285156
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.3577324151992798,0.3122856020927429
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.3529423773288727,0.20421375334262848
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.4159587621688843,0.3302091360092163
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.4068382978439331,0.43100953102111816
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.13163933157920837,0.05744832009077072
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.6246846914291382,0.4834664463996887
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.49976077675819397,0.4091901481151581
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5671315789222717,0.1755312979221344
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.59831702709198,0.46198779344558716
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.5096377730369568,0.6316826343536377
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,-0.0037176336627453566,-0.06919562071561813
up_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.4338510036468506,0.26291197538375854
up_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.2924109995365143,0.2993372678756714
up_blocks.1.attentions.2.temporal_transformer_blocks.0.attn2,0.2360047847032547,0.19261258840560913
up_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.36864933371543884,0.28790992498397827
up_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.4510433077812195,0.3428409695625305
up_blocks.2.attentions.2.temporal_transformer_blocks.0.attn2,0.3574868440628052,0.3116278350353241
up_blocks.3.attentions.0.temporal_transformer_blocks.0.attn2,0.3529510498046875,0.2041662186384201
up_blocks.3.attentions.1.temporal_transformer_blocks.0.attn2,0.4157373011112213,0.33055758476257324
up_blocks.3.attentions.2.temporal_transformer_blocks.0.attn2,0.4057586193084717,0.4301103949546814
down_blocks.0.attentions.0.temporal_transformer_blocks.0.attn2,0.13080811500549316,0.05667572468519211
down_blocks.0.attentions.1.temporal_transformer_blocks.0.attn2,0.624642550945282,0.4835371673107147
down_blocks.1.attentions.0.temporal_transformer_blocks.0.attn2,0.503879189491272,0.4140142798423767
down_blocks.1.attentions.1.temporal_transformer_blocks.0.attn2,0.5631577968597412,0.17375144362449646
down_blocks.2.attentions.0.temporal_transformer_blocks.0.attn2,0.6169893741607666,0.48267602920532227
down_blocks.2.attentions.1.temporal_transformer_blocks.0.attn2,0.5249468684196472,0.6469943523406982
mid_block.attentions.0.temporal_transformer_blocks.0.attn2,0.009125355631113052,-0.05186527594923973
