frame_idx,FirstFrame_sim,EndFrame_sim
12,0.3855,0.3344
13,0.2985,0.2591
0,0.3165,0.1921
1,0.3678,0.2213
2,0.3472,0.2038
3,0.3497,0.2014
4,0.3439,0.1973
5,0.3609,0.2061
6,0.3593,0.2088
7,0.3762,0.2163
8,0.3614,0.2095
9,0.3586,0.2026
10,0.3670,0.2101
11,0.3740,0.2151
12,0.3526,0.2014
13,0.3490,0.2162
0,0.3960,0.3196
1,0.4390,0.3517
2,0.4157,0.3311
3,0.4216,0.3330
4,0.4119,0.3241
5,0.4267,0.3345
6,0.4180,0.3305
7,0.4279,0.3358
8,0.4186,0.3301
9,0.4241,0.3350
10,0.4244,0.3335
11,0.4259,0.3352
12,0.4186,0.3334
13,0.3769,0.2960
0,0.3068,0.2842
1,0.4211,0.4537
2,0.4163,0.4490
3,0.4187,0.4503
4,0.4227,0.4547
5,0.4238,0.4554
6,0.4272,0.4598
7,0.4234,0.4552
8,0.4287,0.4597
9,0.4266,0.4569
10,0.4267,0.4567
11,0.4265,0.4570
12,0.4275,0.4566
13,0.3366,0.3132
0,0.3904,0.2963
1,0.1207,0.0465
2,0.1139,0.0366
3,0.0930,0.0207
4,0.0933,0.0229
5,0.0847,0.0163
6,0.0966,0.0245
7,0.0758,0.0054
8,0.0851,0.0133
9,0.0885,0.0175
10,0.0807,0.0095
11,0.0606,-0.0105
12,0.0952,0.0218
13,0.3983,0.3159
0,0.3971,0.3148
1,0.6008,0.4547
2,0.6437,0.4956
3,0.6544,0.5008
4,0.6520,0.5028
5,0.6624,0.5108
6,0.6674,0.5192
7,0.6738,0.5171
8,0.6740,0.5221
9,0.6806,0.5234
10,0.6690,0.5202
11,0.6637,0.5134
12,0.6640,0.5239
13,0.4451,0.3472
0,0.4033,0.3018
1,0.3830,0.3108
2,0.5238,0.4404
3,0.4351,0.3568
4,0.5551,0.4548
5,0.4195,0.3418
6,0.5656,0.4610
7,0.4229,0.3493
8,0.5835,0.4737
9,0.4614,0.3697
10,0.5511,0.4466
11,0.4131,0.3369
12,0.5734,0.4560
13,0.4347,0.3356
0,0.5484,0.1825
1,0.6170,0.1924
2,0.5917,0.1863
3,0.6063,0.1927
4,0.5637,0.1739
5,0.6132,0.1962
6,0.5517,0.1686
7,0.6065,0.1889
8,0.5489,0.1662
9,0.5851,0.1837
10,0.5473,0.1641
11,0.6138,0.1941
12,0.5509,0.1700
13,0.5806,0.1904
0,0.7749,0.5977
1,0.6996,0.5696
2,0.5378,0.4021
3,0.6785,0.5520
4,0.3961,0.2586
5,0.6571,0.5303
6,0.3401,0.1883
7,0.6725,0.5409
8,0.3430,0.1922
9,0.6091,0.4580
10,0.2917,0.1424
11,0.6083,0.4732
12,0.3227,0.1700
13,0.7431,0.5908
0,0.4419,0.5453
1,0.5256,0.6453
2,0.4214,0.5610
3,0.5162,0.6412
4,0.4107,0.5514
5,0.5408,0.6599
6,0.4279,0.5647
7,0.5311,0.6427
8,0.4259,0.5554
9,0.4877,0.6035
10,0.3864,0.5250
11,0.5340,0.6456
12,0.3785,0.5082
13,0.4357,0.5323
0,-0.0708,-0.1664
1,-0.0624,-0.1598
2,-0.0169,-0.0695
3,-0.0373,-0.1303
4,-0.0147,-0.0738
5,-0.0480,-0.1439
6,-0.0098,-0.0629
7,-0.0471,-0.1450
8,-0.0111,-0.0654
9,-0.0431,-0.1315
10,-0.0079,-0.0540
11,-0.0570,-0.1520
12,-0.0169,-0.0593
13,-0.0676,-0.1537
0,0.4533,0.2910
1,0.3733,0.2013
2,0.3192,0.1648
3,0.4007,0.2391
4,0.3335,0.1773
5,0.4277,0.2588
6,0.3608,0.1945
7,0.4246,0.2580
8,0.3562,0.2023
9,0.3942,0.2342
10,0.2909,0.1430
11,0.4433,0.2787
12,0.3537,0.2002
13,0.4308,0.2632
0,0.3980,0.3988
1,0.2615,0.2633
2,0.2264,0.2472
3,0.2723,0.2806
4,0.1861,0.2116
5,0.2871,0.2902
6,0.1686,0.1994
7,0.2883,0.2851
8,0.1719,0.2064
9,0.2145,0.2302
10,0.1292,0.1592
11,0.2500,0.2535
12,0.2124,0.2462
13,0.3382,0.3546
0,0.2715,0.2343
1,0.2347,0.1872
2,0.2278,0.1857
3,0.2230,0.1733
4,0.2168,0.1771
5,0.2227,0.1753
6,0.1961,0.1657
7,0.2233,0.1748
8,0.2255,0.1908
9,0.1981,0.1578
10,0.2025,0.1650
11,0.2268,0.1805
12,0.2662,0.2278
13,0.2383,0.1908
0,0.3074,0.2322
1,0.3632,0.2827
2,0.3728,0.2930
3,0.3554,0.2727
4,0.3853,0.3028
5,0.3631,0.2813
6,0.3904,0.3070
7,0.3509,0.2638
8,0.3951,0.3136
9,0.3790,0.2958
10,0.3956,0.3127
11,0.3548,0.2726
12,0.4038,0.3228
13,0.3652,0.2891
0,0.4257,0.3334
1,0.4689,0.3607
2,0.4571,0.3417
3,0.4446,0.3342
4,0.4353,0.3233
5,0.4418,0.3330
6,0.4407,0.3269
7,0.4547,0.3397
8,0.4410,0.3220
9,0.4596,0.3409
10,0.4338,0.3267
11,0.4613,0.3469
12,0.4295,0.3201
13,0.4537,0.3512
0,0.2855,0.2401
1,0.3271,0.2848
2,0.3715,0.3258
3,0.3570,0.3133
4,0.3903,0.3418
5,0.3793,0.3361
6,0.3851,0.3347
7,0.3770,0.3377
8,0.3934,0.3456
9,0.3782,0.3299
10,0.3665,0.3220
11,0.3606,0.3198
12,0.3875,0.3353
13,0.2959,0.2569
0,0.3165,0.1923
1,0.3667,0.2206
2,0.3463,0.2027
3,0.3493,0.2009
4,0.3449,0.1980
5,0.3597,0.2051
6,0.3585,0.2082
7,0.3774,0.2173
8,0.3583,0.2072
9,0.3584,0.2025
10,0.3635,0.2085
11,0.3735,0.2147
12,0.3512,0.2000
13,0.3489,0.2160
0,0.3939,0.3177
1,0.4380,0.3510
2,0.4151,0.3308
3,0.4213,0.3330
4,0.4118,0.3241
5,0.4262,0.3345
6,0.4181,0.3310
7,0.4283,0.3362
8,0.4190,0.3305
9,0.4240,0.3352
10,0.4230,0.3323
11,0.4249,0.3347
12,0.4193,0.3343
13,0.3747,0.2941
0,0.3066,0.2840
1,0.4208,0.4536
2,0.4157,0.4486
3,0.4181,0.4499
4,0.4221,0.4543
5,0.4230,0.4548
6,0.4267,0.4595
7,0.4227,0.4546
8,0.4283,0.4595
9,0.4259,0.4563
10,0.4263,0.4564
11,0.4260,0.4567
12,0.4266,0.4560
13,0.3357,0.3123
0,0.3896,0.2955
1,0.1202,0.0460
2,0.1134,0.0362
3,0.0926,0.0202
4,0.0929,0.0225
5,0.0844,0.0159
6,0.0962,0.0241
7,0.0754,0.0051
8,0.0847,0.0130
9,0.0882,0.0171
10,0.0804,0.0091
11,0.0603,-0.0108
12,0.0948,0.0214
13,0.3966,0.3145
0,0.3973,0.3145
1,0.6002,0.4546
2,0.6438,0.4959
3,0.6546,0.5012
4,0.6522,0.5031
5,0.6626,0.5112
6,0.6675,0.5194
7,0.6742,0.5176
8,0.6741,0.5222
9,0.6807,0.5235
10,0.6690,0.5202
11,0.6634,0.5135
12,0.6639,0.5238
13,0.4437,0.3456
0,0.4074,0.3048
1,0.3885,0.3160
2,0.5272,0.4446
3,0.4388,0.3613
4,0.5596,0.4600
5,0.4227,0.3457
6,0.5700,0.4660
7,0.4273,0.3543
8,0.5886,0.4794
9,0.4675,0.3760
10,0.5574,0.4532
11,0.4177,0.3419
12,0.5797,0.4625
13,0.4417,0.3415
0,0.5472,0.1820
1,0.6135,0.1910
2,0.5885,0.1850
3,0.6029,0.1907
4,0.5604,0.1724
5,0.6095,0.1938
6,0.5488,0.1672
7,0.6031,0.1866
8,0.5460,0.1649
9,0.5818,0.1817
10,0.5444,0.1628
11,0.6102,0.1918
12,0.5486,0.1689
13,0.5793,0.1896
0,0.7780,0.6026
1,0.7034,0.5748
2,0.5435,0.4100
3,0.6812,0.5561
4,0.4093,0.2735
5,0.6585,0.5326
6,0.3624,0.2123
7,0.6733,0.5429
8,0.3661,0.2167
9,0.6120,0.4622
10,0.3124,0.1648
11,0.6108,0.4770
12,0.3468,0.1965
13,0.7441,0.5929
0,0.4467,0.5492
1,0.5310,0.6498
2,0.4313,0.5708
3,0.5227,0.6469
4,0.4244,0.5654
5,0.5466,0.6655
6,0.4464,0.5837
7,0.5367,0.6482
8,0.4420,0.5718
9,0.4963,0.6117
10,0.4026,0.5417
11,0.5385,0.6499
12,0.3976,0.5284
13,0.4396,0.5344
0,-0.0663,-0.1605
1,-0.0571,-0.1533
2,-0.0110,-0.0614
3,-0.0311,-0.1228
4,-0.0078,-0.0645
5,-0.0424,-0.1368
6,-0.0036,-0.0546
7,-0.0414,-0.1378
8,-0.0041,-0.0559
9,-0.0365,-0.1238
10,-0.0011,-0.0440
11,-0.0513,-0.1446
12,-0.0118,-0.0528
13,-0.0631,-0.1485
0,0.4636,0.2995
1,0.3837,0.2099
2,0.3285,0.1727
3,0.4099,0.2469
4,0.3436,0.1857
5,0.4361,0.2658
6,0.3743,0.2053
7,0.4342,0.2660
8,0.3698,0.2132
9,0.4065,0.2440
10,0.3055,0.1546
11,0.4523,0.2855
12,0.3707,0.2129
13,0.4369,0.2679
0,0.4116,0.4117
1,0.2761,0.2760
2,0.2387,0.2572
3,0.2827,0.2896
4,0.1975,0.2199
5,0.2947,0.2962
6,0.1806,0.2084
7,0.2961,0.2916
8,0.1842,0.2158
9,0.2241,0.2386
10,0.1423,0.1691
11,0.2566,0.2586
12,0.2244,0.2566
13,0.3449,0.3608
0,0.2710,0.2341
1,0.2383,0.1909
2,0.2291,0.1871
3,0.2256,0.1762
4,0.2174,0.1770
5,0.2234,0.1761
6,0.1977,0.1666
7,0.2252,0.1768
8,0.2293,0.1937
9,0.2004,0.1597
10,0.2048,0.1665
11,0.2281,0.1815
12,0.2739,0.2345
13,0.2384,0.1911
0,0.3075,0.2321
1,0.3619,0.2815
2,0.3724,0.2926
3,0.3553,0.2728
4,0.3857,0.3029
5,0.3624,0.2811
6,0.3893,0.3062
7,0.3494,0.2631
8,0.3951,0.3136
9,0.3783,0.2958
10,0.3963,0.3134
11,0.3540,0.2722
12,0.4047,0.3238
13,0.3652,0.2892
0,0.4265,0.3342
1,0.4699,0.3615
2,0.4579,0.3428
3,0.4438,0.3336
4,0.4337,0.3227
5,0.4437,0.3348
6,0.4426,0.3297
7,0.4519,0.3374
8,0.4407,0.3229
9,0.4594,0.3412
10,0.4324,0.3266
11,0.4631,0.3487
12,0.4307,0.3224
13,0.4545,0.3519
0,0.2845,0.2393
1,0.3275,0.2850
2,0.3701,0.3246
3,0.3572,0.3136
4,0.3866,0.3385
5,0.3781,0.3347
6,0.3817,0.3313
7,0.3751,0.3356
8,0.3910,0.3431
9,0.3759,0.3276
10,0.3649,0.3207
11,0.3589,0.3184
12,0.3895,0.3363
13,0.2938,0.2551
0,0.3164,0.1921
1,0.3653,0.2196
2,0.3452,0.2009
3,0.3472,0.1990
4,0.3489,0.2004
5,0.3610,0.2062
6,0.3575,0.2072
7,0.3766,0.2165
8,0.3541,0.2039
9,0.3578,0.2020
10,0.3620,0.2074
11,0.3724,0.2137
12,0.3493,0.1979
13,0.3488,0.2156
0,0.3912,0.3153
1,0.4367,0.3502
2,0.4150,0.3308
3,0.4209,0.3329
4,0.4131,0.3254
5,0.4260,0.3348
6,0.4189,0.3321
7,0.4284,0.3364
8,0.4197,0.3319
9,0.4239,0.3356
10,0.4230,0.3327
11,0.4238,0.3341
12,0.4196,0.3348
13,0.3723,0.2922
0,0.3062,0.2836
1,0.4205,0.4535
2,0.4151,0.4482
3,0.4176,0.4497
4,0.4216,0.4540
5,0.4226,0.4545
6,0.4263,0.4593
7,0.4220,0.4541
8,0.4278,0.4592
9,0.4250,0.4556
10,0.4260,0.4564
11,0.4255,0.4565
12,0.4258,0.4556
13,0.3349,0.3114
0,0.3886,0.2947
1,0.1197,0.0455
2,0.1129,0.0357
3,0.0922,0.0198
4,0.0926,0.0222
5,0.0840,0.0155
6,0.0958,0.0237
7,0.0751,0.0047
8,0.0844,0.0126
9,0.0878,0.0167
10,0.0800,0.0087
11,0.0599,-0.0112
12,0.0944,0.0210
13,0.3945,0.3129
0,0.3975,0.3143
1,0.5997,0.4545
2,0.6439,0.4962
3,0.6549,0.5017
4,0.6524,0.5035
5,0.6628,0.5116
6,0.6676,0.5195
7,0.6747,0.5183
8,0.6741,0.5223
9,0.6808,0.5237
10,0.6689,0.5203
11,0.6633,0.5136
12,0.6638,0.5237
13,0.4423,0.3438
0,0.4116,0.3079
1,0.3942,0.3215
2,0.5302,0.4486
3,0.4424,0.3659
4,0.5640,0.4653
5,0.4258,0.3498
6,0.5743,0.4711
7,0.4319,0.3596
8,0.5937,0.4853
9,0.4738,0.3825
10,0.5639,0.4600
11,0.4225,0.3471
12,0.5861,0.4693
13,0.4491,0.3476
0,0.5459,0.1815
1,0.6098,0.1896
2,0.5851,0.1836
3,0.5991,0.1886
4,0.5570,0.1708
5,0.6053,0.1912
6,0.5458,0.1658
7,0.5993,0.1841
8,0.5430,0.1635
9,0.5783,0.1795
10,0.5413,0.1615
11,0.6062,0.1893
12,0.5461,0.1679
13,0.5778,0.1887
0,0.7815,0.6085
1,0.7080,0.5810
2,0.5511,0.4200
3,0.6851,0.5615
4,0.4262,0.2922
5,0.6610,0.5361
6,0.3889,0.2409
7,0.6753,0.5460
8,0.3933,0.2455
9,0.6169,0.4686
10,0.3371,0.1915
11,0.6145,0.4820
12,0.3740,0.2266
13,0.7460,0.5963
0,0.4524,0.5539
1,0.5371,0.6551
2,0.4430,0.5823
3,0.5304,0.6537
4,0.4399,0.5812
5,0.5536,0.6722
6,0.4671,0.6050
7,0.5431,0.6548
8,0.4599,0.5901
9,0.5064,0.6212
10,0.4208,0.5606
11,0.5437,0.6548
12,0.4186,0.5506
13,0.4443,0.5371
0,-0.0609,-0.1533
1,-0.0504,-0.1452
2,-0.0038,-0.0518
3,-0.0236,-0.1133
4,0.0007,-0.0531
5,-0.0353,-0.1278
6,0.0042,-0.0444
7,-0.0343,-0.1287
8,0.0046,-0.0443
9,-0.0284,-0.1139
10,0.0073,-0.0319
11,-0.0443,-0.1354
12,-0.0055,-0.0450
13,-0.0577,-0.1421
0,0.4746,0.3085
1,0.3953,0.2195
2,0.3388,0.1815
3,0.4195,0.2550
4,0.3546,0.1949
5,0.4451,0.2733
6,0.3899,0.2178
7,0.4445,0.2747
8,0.3852,0.2255
9,0.4195,0.2544
10,0.3214,0.1672
11,0.4619,0.2928
12,0.3895,0.2270
13,0.4431,0.2726
0,0.4266,0.4255
1,0.2925,0.2903
2,0.2511,0.2674
3,0.2941,0.2995
4,0.2101,0.2293
5,0.3028,0.3026
6,0.1932,0.2177
7,0.3038,0.2980
8,0.1981,0.2265
9,0.2344,0.2474
10,0.1569,0.1804
11,0.2636,0.2639
12,0.2378,0.2677
13,0.3524,0.3674
0,0.2711,0.2342
1,0.2412,0.1938
2,0.2311,0.1889
3,0.2285,0.1793
4,0.2180,0.1768
5,0.2236,0.1764
6,0.1997,0.1677
7,0.2270,0.1790
8,0.2329,0.1964
9,0.2030,0.1618
10,0.2074,0.1684
11,0.2293,0.1824
12,0.2808,0.2403
13,0.2392,0.1921
0,0.3078,0.2324
1,0.3603,0.2801
2,0.3722,0.2924
3,0.3549,0.2729
4,0.3855,0.3026
5,0.3616,0.2807
6,0.3884,0.3055
7,0.3484,0.2625
8,0.3954,0.3139
9,0.3775,0.2957
10,0.3982,0.3148
11,0.3531,0.2721
12,0.4053,0.3244
13,0.3653,0.2895
0,0.4273,0.3351
1,0.4701,0.3615
2,0.4590,0.3443
3,0.4424,0.3327
4,0.4325,0.3228
5,0.4460,0.3371
6,0.4453,0.3334
7,0.4504,0.3366
8,0.4435,0.3269
9,0.4600,0.3425
10,0.4333,0.3288
11,0.4651,0.3508
12,0.4331,0.3259
13,0.4553,0.3526
0,0.2836,0.2387
1,0.3281,0.2853
2,0.3688,0.3235
3,0.3572,0.3136
4,0.3830,0.3351
5,0.3767,0.3331
6,0.3786,0.3281
7,0.3735,0.3340
8,0.3901,0.3416
9,0.3735,0.3252
10,0.3649,0.3203
11,0.3571,0.3168
12,0.3915,0.3373
13,0.2919,0.2536
0,0.3162,0.1917
1,0.3625,0.2171
2,0.3441,0.1992
3,0.3464,0.1988
4,0.3503,0.2007
5,0.3623,0.2072
6,0.3564,0.2059
7,0.3754,0.2152
8,0.3531,0.2025
9,0.3562,0.2004
10,0.3608,0.2066
11,0.3718,0.2130
12,0.3487,0.1972
13,0.3477,0.2144
0,0.3885,0.3129
1,0.4355,0.3497
2,0.4149,0.3309
3,0.4203,0.3327
4,0.4131,0.3257
5,0.4262,0.3353
6,0.4202,0.3337
7,0.4287,0.3372
8,0.4209,0.3337
9,0.4246,0.3368
10,0.4233,0.3334
11,0.4225,0.3334
12,0.4198,0.3354
13,0.3700,0.2905
0,0.3059,0.2830
1,0.4202,0.4534
2,0.4144,0.4478
3,0.4169,0.4492
4,0.4210,0.4537
5,0.4219,0.4542
6,0.4256,0.4588
7,0.4214,0.4536
8,0.4273,0.4587
9,0.4240,0.4548
10,0.4255,0.4561
11,0.4249,0.4560
12,0.4248,0.4548
13,0.3340,0.3104
0,0.3876,0.2938
1,0.1191,0.0450
2,0.1124,0.0351
3,0.0917,0.0193
4,0.0922,0.0217
5,0.0836,0.0151
6,0.0953,0.0232
7,0.0747,0.0042
8,0.0840,0.0121
9,0.0874,0.0163
10,0.0795,0.0082
11,0.0595,-0.0117
12,0.0939,0.0204
13,0.3922,0.3110
0,0.3977,0.3141
1,0.5993,0.4546
2,0.6440,0.4966
3,0.6551,0.5022
4,0.6526,0.5039
5,0.6630,0.5121
6,0.6677,0.5197
7,0.6753,0.5190
8,0.6742,0.5224
9,0.6809,0.5239
10,0.6689,0.5203
11,0.6632,0.5137
12,0.6636,0.5235
13,0.4405,0.3417
0,0.4158,0.3109
1,0.4001,0.3270
2,0.5326,0.4522
3,0.4460,0.3705
4,0.5679,0.4704
5,0.4288,0.3539
6,0.5784,0.4761
7,0.4364,0.3651
8,0.5988,0.4912
9,0.4802,0.3892
10,0.5704,0.4670
11,0.4274,0.3526
12,0.5925,0.4763
13,0.4565,0.3538
0,0.5443,0.1809
1,0.6059,0.1882
2,0.5815,0.1821
3,0.5950,0.1863
4,0.5533,0.1692
5,0.6007,0.1886
6,0.5426,0.1643
7,0.5950,0.1815
8,0.5397,0.1621
9,0.5743,0.1772
10,0.5380,0.1602
11,0.6019,0.1868
12,0.5436,0.1669
13,0.5759,0.1876
0,0.7854,0.6153
1,0.7138,0.5882
2,0.5610,0.4326
3,0.6906,0.5685
4,0.4473,0.3151
5,0.6652,0.5413
6,0.4199,0.2739
7,0.6787,0.5505
8,0.4247,0.2787
9,0.6243,0.4777
10,0.3662,0.2226
11,0.6197,0.4884
12,0.4045,0.2601
13,0.7490,0.6012
0,0.4591,0.5596
1,0.5441,0.6611
2,0.4567,0.5959
3,0.5393,0.6619
4,0.4572,0.5989
5,0.5618,0.6802
6,0.4899,0.6285
7,0.5508,0.6627
8,0.4796,0.6102
9,0.5179,0.6323
10,0.4409,0.5813
11,0.5495,0.6604
12,0.4414,0.5746
13,0.4498,0.5407
0,-0.0542,-0.1445
1,-0.0421,-0.1350
2,0.0048,-0.0404
3,-0.0144,-0.1016
4,0.0111,-0.0392
5,-0.0265,-0.1164
6,0.0138,-0.0318
7,-0.0255,-0.1173
8,0.0154,-0.0301
9,-0.0184,-0.1013
10,0.0178,-0.0169
11,-0.0357,-0.1240
12,0.0022,-0.0354
13,-0.0510,-0.1340
0,0.4868,0.3184
1,0.4086,0.2305
2,0.3507,0.1915
3,0.4294,0.2635
4,0.3666,0.2049
5,0.4547,0.2813
6,0.4079,0.2323
7,0.4556,0.2841
8,0.4030,0.2398
9,0.4333,0.2654
10,0.3387,0.1810
11,0.4722,0.3006
12,0.4103,0.2428
13,0.4505,0.2782
0,0.4426,0.4402
1,0.3107,0.3064
2,0.2640,0.2778
3,0.3067,0.3105
4,0.2239,0.2399
5,0.3116,0.3095
6,0.2069,0.2278
7,0.3118,0.3047
8,0.2137,0.2385
9,0.2459,0.2570
10,0.1732,0.1928
11,0.2714,0.2696
12,0.2530,0.2801
13,0.3600,0.3743
0,0.2718,0.2347
1,0.2420,0.1948
2,0.2337,0.1911
3,0.2328,0.1836
4,0.2200,0.1779
5,0.2236,0.1765
6,0.2027,0.1698
7,0.2290,0.1815
8,0.2364,0.1990
9,0.2056,0.1637
10,0.2102,0.1704
11,0.2304,0.1833
12,0.2880,0.2461
13,0.2405,0.1935
0,0.3084,0.2329
1,0.3594,0.2792
2,0.3722,0.2923
3,0.3547,0.2732
4,0.3853,0.3023
5,0.3601,0.2796
6,0.3876,0.3050
7,0.3476,0.2620
8,0.3958,0.3140
9,0.3766,0.2953
10,0.3994,0.3156
11,0.3523,0.2718
12,0.4054,0.3245
13,0.3654,0.2898
0,0.4279,0.3358
1,0.4720,0.3636
2,0.4604,0.3462
3,0.4410,0.3318
4,0.4327,0.3243
5,0.4494,0.3402
6,0.4482,0.3375
7,0.4516,0.3380
8,0.4468,0.3317
9,0.4605,0.3439
10,0.4351,0.3321
11,0.4658,0.3517
12,0.4365,0.3304
13,0.4559,0.3531
0,0.2832,0.2385
1,0.3295,0.2861
2,0.3680,0.3227
3,0.3573,0.3136
4,0.3801,0.3320
5,0.3758,0.3318
6,0.3762,0.3252
7,0.3732,0.3334
8,0.3899,0.3405
9,0.3711,0.3228
10,0.3656,0.3205
11,0.3545,0.3145
12,0.3939,0.3384
13,0.2899,0.2521
0,0.3171,0.1922
1,0.3554,0.2100
2,0.3437,0.1986
3,0.3468,0.1990
4,0.3502,0.2004
5,0.3620,0.2071
6,0.3557,0.2048
7,0.3746,0.2144
8,0.3533,0.2026
9,0.3545,0.1994
10,0.3603,0.2064
11,0.3705,0.2120
12,0.3491,0.1975
13,0.3479,0.2145
0,0.3854,0.3102
1,0.4354,0.3502
2,0.4143,0.3306
3,0.4199,0.3325
4,0.4134,0.3265
5,0.4261,0.3357
6,0.4215,0.3353
7,0.4290,0.3382
8,0.4222,0.3356
9,0.4246,0.3374
10,0.4234,0.3341
11,0.4212,0.3327
12,0.4197,0.3357
13,0.3671,0.2883
0,0.3053,0.2821
1,0.4199,0.4531
2,0.4135,0.4471
3,0.4161,0.4487
4,0.4203,0.4532
5,0.4210,0.4535
6,0.4246,0.4580
7,0.4205,0.4528
8,0.4264,0.4579
9,0.4230,0.4540
10,0.4248,0.4555
11,0.4240,0.4554
12,0.4236,0.4538
13,0.3328,0.3090
0,0.3865,0.2929
1,0.1184,0.0443
2,0.1118,0.0346
3,0.0912,0.0188
4,0.0918,0.0213
5,0.0831,0.0146
6,0.0948,0.0227
7,0.0742,0.0038
8,0.0835,0.0116
9,0.0869,0.0157
10,0.0790,0.0076
11,0.0590,-0.0122
12,0.0933,0.0199
13,0.3893,0.3087
0,0.3978,0.3139
1,0.5990,0.4547
2,0.6442,0.4970
3,0.6554,0.5027
4,0.6529,0.5042
5,0.6634,0.5126
6,0.6678,0.5199
7,0.6759,0.5198
8,0.6742,0.5225
9,0.6811,0.5241
10,0.6688,0.5204
11,0.6631,0.5139
12,0.6635,0.5233
13,0.4385,0.3394
0,0.4199,0.3136
1,0.4056,0.3322
2,0.5341,0.4551
3,0.4493,0.3750
