frame_idx,FirstFrame_sim,EndFrame_sim
7,0.0878,-0.1606
8,0.0668,-0.1499
9,0.0762,-0.1600
10,0.0663,-0.1486
11,0.1085,-0.1500
12,0.0651,-0.1460
13,0.0848,-0.1441
0,-0.0844,0.0918
1,-0.0695,0.1165
2,0.0100,0.0937
3,-0.0474,0.1175
4,-0.0019,0.1022
5,-0.0530,0.1358
6,0.0076,0.1012
7,-0.0644,0.1226
8,-0.0318,0.0894
9,-0.0727,0.1050
10,-0.0196,0.0895
0,0.9677,1.1384
11,-0.0841,0.1247
1,0.9115,1.0572
12,-0.0093,0.0817
2,0.7158,0.8770
13,-0.1437,0.0374
3,0.8898,0.9743
4,0.5941,0.7984
5,0.8849,0.9627
6,0.5819,0.7983
7,0.8899,0.9684
8,0.5986,0.7905
9,0.8595,0.9193
10,0.5333,0.7409
11,0.8455,0.9345
12,0.4248,0.7100
13,0.9018,1.0131
0,0.3243,0.4220
1,0.3080,0.4194
2,0.2811,0.3936
3,0.2851,0.3911
4,0.2979,0.4305
5,0.3268,0.4266
6,0.2976,0.4361
0,0.3590,0.5087
7,0.3206,0.4094
1,0.5310,0.6526
8,0.2906,0.4261
2,0.3480,0.5613
9,0.2800,0.3922
3,0.4359,0.6156
10,0.2088,0.3471
4,0.3262,0.5806
11,0.3275,0.4296
5,0.5055,0.6268
12,0.2466,0.3823
6,0.3457,0.5815
13,0.1987,0.3423
7,0.4768,0.6110
8,0.3475,0.5709
9,0.4179,0.5835
10,0.2945,0.5478
11,0.5032,0.6112
12,0.2455,0.4796
13,0.2822,0.4720
0,0.0719,0.0620
1,0.0468,0.0629
2,0.0256,0.0620
3,0.0639,0.0840
4,-0.0064,0.0410
5,0.0568,0.0707
6,-0.0420,0.0184
7,0.0560,0.0629
8,-0.0462,0.0136
9,0.0275,0.0544
10,-0.0371,0.0288
11,0.0450,0.0726
12,-0.0412,0.0021
13,-0.0109,0.0328
0,0.3088,0.2671
1,0.2856,0.2449
2,0.2900,0.2423
3,0.2641,0.2268
4,0.2717,0.2253
5,0.2716,0.2252
6,0.2741,0.2322
7,0.2693,0.2252
8,0.3093,0.2660
9,0.2804,0.2417
10,0.3037,0.2773
11,0.2864,0.2494
12,0.3430,0.3132
13,0.2815,0.2579
0,0.1725,0.0959
1,0.1841,0.0990
2,0.1974,0.1176
3,0.1829,0.0896
4,0.1977,0.1115
5,0.1831,0.0898
6,0.1859,0.1018
7,0.1988,0.1075
8,0.1890,0.1059
9,0.1821,0.0910
10,0.1833,0.1028
11,0.1723,0.0783
12,0.1847,0.1059
13,0.1832,0.0961
0,0.0277,-0.0593
1,0.0596,-0.0519
2,0.0454,-0.0498
3,0.0648,-0.0479
4,0.0342,-0.0582
5,0.0563,-0.0567
6,0.0343,-0.0625
7,0.0452,-0.0677
8,0.0281,-0.0629
9,0.0335,-0.0745
10,0.0352,-0.0667
11,0.0370,-0.0803
12,0.0265,-0.0630
13,0.0330,-0.0825
0,-0.1079,0.0888
1,-0.0972,0.1043
2,-0.0165,0.0849
3,-0.0640,0.0962
4,-0.0230,0.0771
5,-0.0858,0.1202
6,-0.0110,0.0813
7,-0.0740,0.1158
8,-0.0181,0.0815
9,-0.0830,0.0926
0,0.1216,0.0987
10,-0.0187,0.0796
1,0.1466,0.0982
11,-0.0739,0.1163
2,0.1769,0.1344
12,-0.0099,0.0724
3,0.1661,0.1243
13,-0.1530,0.0335
4,0.1930,0.1437
5,0.1728,0.1245
6,0.1940,0.1452
7,0.1770,0.1279
8,0.1874,0.1367
9,0.1746,0.1339
10,0.1712,0.1346
11,0.1646,0.1215
12,0.1769,0.1310
13,0.1624,0.1370
0,0.3495,0.4443
1,0.2908,0.4082
2,0.2604,0.3756
3,0.2838,0.3963
4,0.2848,0.4275
5,0.3227,0.4276
6,0.2848,0.4256
7,0.3091,0.4070
8,0.2945,0.4281
9,0.2802,0.3885
10,0.2169,0.3503
11,0.3091,0.4199
12,0.2199,0.3570
13,0.2378,0.3700
0,0.0704,0.0709
1,0.0547,0.0775
2,0.0218,0.0560
3,0.0554,0.0839
4,-0.0247,0.0380
5,0.0597,0.0749
6,-0.0469,0.0140
7,0.0577,0.0804
8,-0.0454,0.0123
9,0.0353,0.0671
10,-0.0215,0.0367
11,0.0291,0.0719
12,-0.0345,0.0075
13,0.0033,0.0414
0,0.2983,0.2566
1,0.2817,0.2390
2,0.2837,0.2355
3,0.2607,0.2216
4,0.2722,0.2274
5,0.2597,0.2156
6,0.2735,0.2343
7,0.2676,0.2344
8,0.3118,0.2708
9,0.2760,0.2454
10,0.3078,0.2818
11,0.2922,0.2563
12,0.3473,0.3184
13,0.3000,0.2728
0,0.1725,0.0985
1,0.1825,0.0985
2,0.1985,0.1165
3,0.1780,0.0878
4,0.2003,0.1120
5,0.1781,0.0827
6,0.1992,0.1109
0,0.2624,0.1167
7,0.1873,0.0988
1,0.2803,0.1267
8,0.2028,0.1145
2,0.2706,0.1192
9,0.1804,0.0882
3,0.2741,0.1216
10,0.1973,0.1100
4,0.2734,0.1198
11,0.1755,0.0848
5,0.2840,0.1262
12,0.1961,0.1142
6,0.2713,0.1174
13,0.1946,0.1046
7,0.2917,0.1308
8,0.2711,0.1169
9,0.2848,0.1275
10,0.2776,0.1205
11,0.2837,0.1284
12,0.2682,0.1170
13,0.2757,0.1281
0,0.0295,-0.0676
1,0.0786,-0.0446
2,0.0761,-0.0415
3,0.0910,-0.0345
4,0.0532,-0.0593
5,0.0873,-0.0404
6,0.0477,-0.0627
7,0.0791,-0.0480
8,0.0464,-0.0609
9,0.0657,-0.0596
10,0.0416,-0.0717
11,0.0580,-0.0685
12,0.0289,-0.0736
13,0.0478,-0.0768
0,0.1197,0.0966
1,0.1469,0.0975
2,0.1720,0.1267
3,0.1688,0.1230
4,0.2004,0.1484
5,0.1707,0.1219
6,0.2031,0.1513
7,0.1668,0.1212
8,0.2033,0.1506
9,0.1772,0.1357
10,0.1859,0.1451
11,0.1635,0.1196
12,0.1927,0.1411
13,0.1637,0.1339
0,0.1949,0.0762
1,0.1941,0.0880
2,0.2000,0.0936
3,0.2051,0.0950
4,0.2055,0.0960
5,0.2074,0.0963
6,0.2075,0.0954
7,0.2093,0.0957
8,0.2064,0.0942
9,0.2083,0.0938
10,0.2081,0.0939
11,0.2065,0.0920
12,0.2016,0.0897
13,0.1929,0.0776
0,0.1098,0.0334
1,0.0830,0.0320
2,0.0831,0.0308
3,0.0844,0.0291
4,0.0863,0.0290
5,0.0860,0.0289
6,0.0853,0.0277
7,0.0840,0.0272
8,0.0877,0.0276
9,0.0842,0.0271
10,0.0854,0.0267
11,0.0837,0.0281
12,0.0802,0.0256
13,0.1188,0.0257
0,0.2594,0.1153
1,0.2818,0.1284
2,0.2722,0.1214
3,0.2807,0.1261
4,0.2744,0.1212
5,0.2847,0.1275
6,0.2763,0.1218
7,0.2930,0.1330
8,0.2747,0.1211
9,0.2875,0.1301
10,0.2840,0.1258
11,0.2945,0.1358
12,0.2779,0.1241
13,0.2840,0.1332
0,0.0446,-0.0796
1,0.1508,-0.0040
2,0.1445,0.0001
3,0.1498,0.0091
4,0.1402,0.0106
5,0.1395,0.0101
6,0.1377,0.0096
7,0.1473,0.0171
8,0.1441,0.0200
9,0.1429,0.0191
10,0.1446,0.0214
11,0.1480,0.0204
12,0.1439,0.0208
13,0.0593,-0.0271
0,0.1008,0.0272
1,0.2327,0.1139
2,0.2296,0.1122
3,0.2318,0.1102
4,0.2293,0.1096
0,0.1944,0.0780
5,0.2409,0.1179
1,0.1935,0.0897
6,0.2344,0.1170
2,0.1999,0.0946
7,0.2460,0.1226
3,0.2046,0.0963
8,0.2442,0.1213
4,0.2044,0.0972
9,0.2544,0.1288
10,0.2510,0.1325
5,0.2069,0.0975
11,0.2580,0.1363
6,0.2064,0.0974
12,0.2616,0.1410
7,0.2088,0.0971
13,0.2650,0.1312
8,0.2068,0.0961
9,0.2099,0.0974
10,0.2080,0.0961
11,0.2062,0.0943
12,0.2012,0.0920
13,0.1903,0.0802
0,-0.0153,0.0176
1,-0.1450,-0.1030
2,-0.0459,-0.0267
3,-0.0844,-0.0439
4,-0.0187,0.0005
5,-0.1347,-0.0763
6,-0.0064,0.0109
7,-0.1420,-0.0890
8,-0.0069,0.0091
9,-0.0980,-0.0490
10,-0.0120,0.0065
11,-0.1129,-0.0627
12,-0.0067,0.0181
13,-0.0074,0.0542
0,0.1108,0.0333
1,0.0847,0.0323
2,0.0869,0.0315
3,0.0865,0.0298
4,0.0873,0.0289
5,0.0861,0.0292
6,0.0883,0.0273
7,0.0858,0.0278
8,0.0872,0.0263
9,0.0859,0.0266
10,0.0859,0.0266
11,0.0861,0.0281
12,0.0823,0.0252
13,0.1267,0.0275
0,0.0874,-0.1249
1,0.1056,-0.1508
2,0.0758,-0.1581
3,0.0822,-0.1553
4,0.0692,-0.1478
5,0.0975,-0.1538
6,0.0639,-0.1441
7,0.0826,-0.1621
8,0.0633,-0.1458
9,0.0731,-0.1561
10,0.0591,-0.1469
11,0.0980,-0.1497
12,0.0637,-0.1432
13,0.0805,-0.1448
0,0.9666,1.1182
1,0.9075,1.0644
2,0.7020,0.8616
3,0.8670,0.9564
4,0.6307,0.8117
5,0.8872,0.9652
6,0.5682,0.7792
7,0.8758,0.9601
8,0.4964,0.6930
9,0.7410,0.8500
10,0.4926,0.7040
11,0.8365,0.9185
12,0.5126,0.7653
13,0.8924,1.0030
0,0.4144,0.5465
1,0.6003,0.7033
2,0.3898,0.5985
3,0.4849,0.6449
4,0.3802,0.6172
5,0.5335,0.6565
6,0.4022,0.6196
7,0.5510,0.6635
8,0.3899,0.6029
9,0.4480,0.6112
10,0.3931,0.6081
11,0.5644,0.6685
12,0.3288,0.5351
13,0.2981,0.4791
0,-0.0748,0.0940
1,-0.0598,0.1197
2,0.0211,0.0954
3,-0.0355,0.1209
4,0.0125,0.1056
5,-0.0420,0.1388
6,0.0224,0.1043
7,-0.0534,0.1255
8,-0.0170,0.0929
9,-0.0619,0.1085
10,-0.0037,0.0938
11,-0.0742,0.1274
12,0.0005,0.0845
13,-0.1335,0.0419
0,0.3341,0.4298
1,0.3159,0.4243
2,0.2897,0.3981
3,0.2911,0.3940
4,0.3066,0.4346
5,0.3327,0.4297
6,0.3091,0.4427
7,0.3273,0.4128
8,0.3017,0.4322
9,0.2875,0.3963
10,0.2214,0.3545
11,0.3349,0.4336
12,0.2600,0.3922
13,0.2085,0.3499
0,0.0744,0.0596
1,0.0497,0.0610
2,0.0299,0.0620
3,0.0671,0.0834
4,-0.0014,0.0410
5,0.0579,0.0684
6,-0.0381,0.0181
7,0.0585,0.0616
8,-0.0422,0.0139
9,0.0299,0.0525
10,-0.0343,0.0280
11,0.0479,0.0717
12,-0.0380,0.0014
13,-0.0066,0.0329
0,0.3082,0.2653
1,0.2864,0.2443
2,0.2917,0.2429
3,0.2633,0.2247
4,0.2740,0.2258
5,0.2718,0.2235
6,0.2759,0.2326
7,0.2692,0.2234
8,0.3127,0.2684
9,0.2804,0.2402
10,0.3070,0.2792
11,0.2864,0.2486
12,0.3463,0.3152
13,0.2822,0.2570
0,0.1728,0.0958
1,0.1837,0.0992
2,0.1970,0.1178
3,0.1827,0.0897
4,0.1979,0.1124
5,0.1837,0.0912
6,0.1860,0.1028
7,0.1990,0.1080
8,0.1888,0.1069
9,0.1827,0.0921
10,0.1827,0.1035
11,0.1729,0.0796
12,0.1843,0.1069
13,0.1832,0.0964
0,0.0297,-0.0583
1,0.0608,-0.0506
2,0.0483,-0.0472
3,0.0662,-0.0463
4,0.0350,-0.0565
5,0.0567,-0.0555
6,0.0354,-0.0604
7,0.0456,-0.0669
8,0.0276,-0.0623
9,0.0331,-0.0735
10,0.0363,-0.0650
11,0.0372,-0.0796
12,0.0256,-0.0636
13,0.0343,-0.0805
0,0.1207,0.0978
1,0.1462,0.0977
2,0.1756,0.1332
3,0.1649,0.1231
4,0.1920,0.1430
5,0.1722,0.1235
6,0.1917,0.1438
7,0.1763,0.1268
8,0.1855,0.1353
9,0.1735,0.1328
10,0.1685,0.1322
11,0.1640,0.1207
12,0.1755,0.1297
13,0.1613,0.1364
0,0.2620,0.1167
0,0.0435,-0.0775
1,0.2798,0.1269
1,0.1529,-0.0018
2,0.2710,0.1200
2,0.1462,0.0029
3,0.2738,0.1220
3,0.1507,0.0107
4,0.2739,0.1205
4,0.1411,0.0119
5,0.2837,0.1264
5,0.1407,0.0117
6,0.2730,0.1185
6,0.1397,0.0118
7,0.2915,0.1311
7,0.1488,0.0190
8,0.2711,0.1173
8,0.1467,0.0220
9,0.2848,0.1279
9,0.1460,0.0221
10,0.2774,0.1207
10,0.1481,0.0257
11,0.2838,0.1288
11,0.1516,0.0255
12,0.2691,0.1178
12,0.1477,0.0253
13,0.2750,0.1283
13,-0.0076,-0.0661
0,0.1350,0.0445
1,0.2380,0.1162
2,0.2340,0.1127
3,0.2333,0.1101
4,0.2309,0.1095
5,0.2446,0.1189
6,0.2405,0.1198
7,0.2502,0.1241
8,0.2510,0.1247
9,0.2603,0.1296
10,0.2566,0.1329
11,0.2612,0.1341
12,0.2642,0.1404
13,0.2603,0.1307
0,-0.0105,0.0212
1,-0.1512,-0.1055
2,-0.0519,-0.0281
3,-0.0913,-0.0481
4,-0.0238,-0.0027
5,-0.1378,-0.0802
6,-0.0126,0.0063
7,-0.1363,-0.0868
8,-0.0078,0.0085
9,-0.0946,-0.0475
10,-0.0166,0.0027
11,-0.1403,-0.0823
12,-0.0162,0.0033
13,-0.0613,-0.0062
0,0.0857,-0.1316
1,0.1102,-0.1473
2,0.0790,-0.1558
3,0.0848,-0.1531
4,0.0688,-0.1480
5,0.1005,-0.1510
6,0.0654,-0.1466
7,0.0879,-0.1594
8,0.0669,-0.1487
9,0.0765,-0.1588
10,0.0664,-0.1475
11,0.1087,-0.1488
12,0.0654,-0.1446
13,0.0858,-0.1431
0,0.9672,1.1325
1,0.9114,1.0563
2,0.7203,0.8768
3,0.8873,0.9694
4,0.6073,0.8006
5,0.8819,0.9579
6,0.5992,0.8017
7,0.8882,0.9643
8,0.6179,0.7947
9,0.8609,0.9176
10,0.5507,0.7473
11,0.8446,0.9303
12,0.4559,0.7200
13,0.8981,1.0061
0,0.3593,0.5080
1,0.5332,0.6542
2,0.3557,0.5680
3,0.4412,0.6199
4,0.3371,0.5883
5,0.5096,0.6301
6,0.3575,0.5900
7,0.4795,0.6129
8,0.3590,0.5783
9,0.4236,0.5869
10,0.3051,0.5553
11,0.5053,0.6122
12,0.2621,0.4906
13,0.2855,0.4719
0,-0.1035,0.0901
1,-0.0906,0.1069
2,-0.0082,0.0859
3,-0.0561,0.0983
4,-0.0122,0.0792
5,-0.0780,0.1224
6,0.0011,0.0838
7,-0.0658,0.1181
8,-0.0040,0.0845
9,-0.0738,0.0961
10,-0.0058,0.0829
11,-0.0657,0.1185
12,-0.0032,0.0742
13,-0.1471,0.0362
0,0.3623,0.4542
1,0.3012,0.4149
2,0.2701,0.3803
3,0.2928,0.4018
4,0.2961,0.4335
5,0.3290,0.4303
0,0.1941,0.0761
6,0.2971,0.4316
1,0.1933,0.0879
7,0.3164,0.4107
2,0.1996,0.0938
8,0.3078,0.4344
3,0.2046,0.0950
9,0.2916,0.3948
4,0.2051,0.0961
10,0.2304,0.3567
5,0.2068,0.0963
11,0.3176,0.4248
6,0.2067,0.0952
12,0.2361,0.3688
7,0.2088,0.0957
13,0.2462,0.3762
8,0.2058,0.0941
9,0.2077,0.0937
10,0.2076,0.0938
11,0.2055,0.0916
12,0.2009,0.0897
13,0.1917,0.0773
0,0.0719,0.0680
1,0.0580,0.0764
2,0.0242,0.0548
3,0.0554,0.0811
4,-0.0208,0.0379
5,0.0612,0.0729
6,-0.0430,0.0133
7,0.0600,0.0796
8,-0.0410,0.0124
9,0.0382,0.0663
10,-0.0181,0.0364
11,0.0317,0.0709
12,-0.0318,0.0065
13,0.0044,0.0401
0,0.1100,0.0332
1,0.0831,0.0320
2,0.0833,0.0308
3,0.0845,0.0292
4,0.0864,0.0290
5,0.0862,0.0290
6,0.0854,0.0278
7,0.0842,0.0272
8,0.0879,0.0277
9,0.0844,0.0272
10,0.0856,0.0268
0,0.2977,0.2544
11,0.0837,0.0282
1,0.2819,0.2378
12,0.0803,0.0257
2,0.2841,0.2341
13,0.1188,0.0255
3,0.2598,0.2189
4,0.2731,0.2265
5,0.2601,0.2144
6,0.2764,0.2358
7,0.2666,0.2316
8,0.3155,0.2725
9,0.2770,0.2446
10,0.3094,0.2815
11,0.2925,0.2550
12,0.3532,0.3232
13,0.3016,0.2727
0,0.1726,0.0986
1,0.1821,0.0987
2,0.1980,0.1164
3,0.1769,0.0871
4,0.2007,0.1127
5,0.1781,0.0835
6,0.2002,0.1125
7,0.1872,0.0993
8,0.2042,0.1165
9,0.1806,0.0886
10,0.1986,0.1117
11,0.1756,0.0853
12,0.1977,0.1166
13,0.1956,0.1061
0,0.0310,-0.0672
1,0.0802,-0.0438
2,0.0802,-0.0381
3,0.0941,-0.0321
4,0.0553,-0.0568
5,0.0907,-0.0376
6,0.0491,-0.0613
7,0.0823,-0.0456
8,0.0486,-0.0588
9,0.0682,-0.0572
10,0.0447,-0.0688
11,0.0616,-0.0656
12,0.0320,-0.0708
13,0.0499,-0.0741
0,0.1189,0.0957
1,0.1470,0.0967
2,0.1701,0.1245
3,0.1677,0.1213
4,0.1988,0.1472
5,0.1692,0.1201
6,0.2022,0.1504
7,0.1649,0.1192
8,0.2028,0.1500
9,0.1756,0.1342
10,0.1851,0.1442
11,0.1624,0.1186
12,0.1924,0.1410
13,0.1632,0.1336
0,0.0448,-0.0791
1,0.1506,-0.0038
2,0.1444,0.0002
3,0.1497,0.0092
4,0.1402,0.0107
5,0.1395,0.0102
6,0.1376,0.0097
7,0.1472,0.0172
8,0.1440,0.0201
9,0.1428,0.0191
10,0.1444,0.0215
11,0.1479,0.0204
12,0.1438,0.0209
13,0.0594,-0.0264
0,0.1027,0.0283
1,0.2319,0.1136
2,0.2288,0.1119
3,0.2310,0.1099
4,0.2285,0.1093
5,0.2401,0.1176
6,0.2337,0.1167
7,0.2452,0.1223
8,0.2435,0.1210
9,0.2536,0.1284
10,0.2502,0.1322
11,0.2571,0.1361
12,0.2610,0.1407
13,0.2654,0.1318
0,0.2587,0.1153
1,0.2810,0.1284
2,0.2715,0.1215
3,0.2804,0.1268
4,0.2741,0.1217
5,0.2839,0.1276
6,0.2760,0.1225
7,0.2924,0.1337
0,-0.0117,0.0199
8,0.2750,0.1211
1,-0.1415,-0.1017
9,0.2858,0.1301
2,-0.0436,-0.0264
10,0.2839,0.1267
3,-0.0824,-0.0435
11,0.2930,0.1358
4,-0.0168,0.0004
12,0.2769,0.1240
5,-0.1338,-0.0764
13,0.2831,0.1336
6,-0.0049,0.0108
7,-0.1404,-0.0887
8,-0.0056,0.0088
9,-0.0965,-0.0488
10,-0.0095,0.0071
11,-0.1099,-0.0610
12,-0.0046,0.0186
13,-0.0007,0.0591
0,0.0871,-0.1249
1,0.1047,-0.1508
2,0.0762,-0.1567
3,0.0828,-0.1536
0,0.1933,0.0777
4,0.0697,-0.1462
1,0.1927,0.0895
5,0.0981,-0.1520
2,0.1990,0.0944
6,0.0643,-0.1427
3,0.2036,0.0962
7,0.0828,-0.1607
4,0.2038,0.0973
8,0.0634,-0.1444
5,0.2060,0.0973
9,0.0735,-0.1545
6,0.2058,0.0972
10,0.0590,-0.1457
7,0.2083,0.0973
11,0.0981,-0.1483
8,0.2062,0.0958
12,0.0639,-0.1417
9,0.2092,0.0973
13,0.0810,-0.1445
10,0.2075,0.0961
11,0.2056,0.0943
12,0.2007,0.0921
13,0.1892,0.0801
0,0.9671,1.1129
1,0.9096,1.0652
2,0.7099,0.8638
3,0.8669,0.9534
4,0.6490,0.8159
5,0.8869,0.9623
6,0.5936,0.7859
7,0.8748,0.9564
8,0.5222,0.6984
9,0.7440,0.8480
10,0.5161,0.7123
11,0.8395,0.9180
12,0.5465,0.7762
13,0.8949,1.0005
0,0.1112,0.0331
1,0.0849,0.0323
2,0.0871,0.0316
3,0.0869,0.0298
4,0.0873,0.0289
5,0.0862,0.0292
6,0.0884,0.0273
7,0.0859,0.0278
8,0.0872,0.0262
9,0.0859,0.0267
10,0.0859,0.0267
11,0.0862,0.0282
0,0.4195,0.5487
12,0.0822,0.0251
1,0.6063,0.7069
13,0.1269,0.0275
2,0.4002,0.6063
3,0.4943,0.6505
4,0.3977,0.6280
5,0.5428,0.6623
6,0.4204,0.6308
7,0.5595,0.6691
8,0.4085,0.6147
9,0.4595,0.6183
10,0.4098,0.6187
11,0.5705,0.6721
12,0.3505,0.5485
13,0.3076,0.4829
0,-0.0640,0.0966
1,-0.0486,0.1233
2,0.0338,0.0975
3,-0.0218,0.1247
4,0.0287,0.1094
5,-0.0293,0.1423
6,0.0394,0.1079
7,-0.0408,0.1288
8,0.0002,0.0970
9,-0.0498,0.1125
10,0.0146,0.0986
11,-0.0628,0.1306
12,0.0119,0.0878
13,-0.1217,0.0472
0,0.3450,0.4387
1,0.3242,0.4295
2,0.2989,0.4028
3,0.2974,0.3971
4,0.3159,0.4387
5,0.3394,0.4334
6,0.3217,0.4496
7,0.3347,0.4168
8,0.3137,0.4385
9,0.2959,0.4007
10,0.2354,0.3626
11,0.3428,0.4379
12,0.2749,0.4027
13,0.2194,0.3582
0,0.0771,0.0571
1,0.0532,0.0591
2,0.0349,0.0624
3,0.0707,0.0828
4,0.0048,0.0415
5,0.0595,0.0662
6,-0.0329,0.0184
7,0.0618,0.0607
8,-0.0366,0.0149
9,0.0327,0.0505
10,-0.0300,0.0278
11,0.0514,0.0710
12,-0.0335,0.0012
13,-0.0016,0.0332
0,0.3075,0.2633
1,0.2871,0.2434
2,0.2932,0.2433
3,0.2625,0.2224
4,0.2768,0.2267
5,0.2719,0.2217
6,0.2783,0.2336
7,0.2693,0.2218
8,0.3164,0.2712
9,0.2806,0.2388
10,0.3105,0.2813
11,0.2867,0.2479
12,0.3500,0.3173
13,0.2832,0.2560
0,0.1730,0.0956
1,0.1833,0.0992
2,0.1970,0.1179
0,0.0437,-0.0774
3,0.1825,0.0898
1,0.1527,-0.0017
4,0.1982,0.1134
2,0.1461,0.0029
5,0.1842,0.0927
3,0.1506,0.0108
6,0.1865,0.1043
4,0.1410,0.0119
7,0.1994,0.1086
5,0.1406,0.0118
8,0.1888,0.1083
6,0.1396,0.0119
9,0.1835,0.0935
7,0.1487,0.0191
10,0.1824,0.1045
8,0.1466,0.0221
11,0.1734,0.0811
9,0.1459,0.0222
12,0.1844,0.1083
10,0.1480,0.0257
13,0.1830,0.0966
11,0.1515,0.0256
12,0.1477,0.0254
13,-0.0088,-0.0668
0,0.0319,-0.0571
1,0.0617,-0.0491
2,0.0508,-0.0444
3,0.0677,-0.0445
4,0.0359,-0.0550
5,0.0575,-0.0541
6,0.0361,-0.0587
7,0.0457,-0.0664
8,0.0272,-0.0626
9,0.0324,-0.0727
10,0.0369,-0.0637
0,0.1360,0.0453
11,0.0373,-0.0788
1,0.2373,0.1158
12,0.0242,-0.0648
2,0.2332,0.1124
13,0.0361,-0.0776
3,0.2326,0.1098
4,0.2301,0.1092
5,0.2438,0.1185
6,0.2398,0.1194
7,0.2495,0.1238
8,0.2504,0.1244
9,0.2595,0.1292
10,0.2559,0.1325
11,0.2605,0.1338
12,0.2637,0.1402
13,0.2612,0.1317
0,0.1198,0.0968
1,0.1458,0.0970
2,0.1741,0.1320
3,0.1639,0.1219
4,0.1912,0.1424
5,0.1718,0.1226
6,0.1897,0.1423
7,0.1756,0.1255
8,0.1844,0.1340
9,0.1726,0.1315
10,0.1661,0.1298
0,-0.0073,0.0234
11,0.1633,0.1199
1,-0.1475,-0.1039
12,0.1746,0.1286
2,-0.0490,-0.0272
13,0.1601,0.1356
3,-0.0891,-0.0474
4,-0.0214,-0.0022
5,-0.1365,-0.0799
6,-0.0110,0.0063
7,-0.1342,-0.0860
8,-0.0060,0.0087
9,-0.0927,-0.0467
10,-0.0138,0.0036
11,-0.1376,-0.0807
12,-0.0143,0.0037
13,-0.0548,-0.0018
0,0.0856,-0.1313
1,0.1095,-0.1470
2,0.0793,-0.1544
3,0.0852,-0.1514
4,0.0692,-0.1464
5,0.1008,-0.1494
0,0.2617,0.1170
6,0.0656,-0.1453
1,0.2798,0.1274
7,0.0879,-0.1581
2,0.2714,0.1208
