frame_idx,FirstFrame_sim,EndFrame_sim
1,0.1523
2,0.1460
3,0.1512
4,0.1417
5,0.1408
6,0.1404
7,0.1498
8,0.1474
9,0.1470
10,0.1491
11,0.1520
12,0.1483
13,0.0344
0,0.1257
1,0.2437
2,0.2349
3,0.2343
4,0.2321
5,0.2434
6,0.2415
7,0.2516
8,0.2470
9,0.2579
10,0.2566
11,0.2610
12,0.2613
13,0.1722
0,-0.0188
1,-0.1554
2,-0.0499
3,-0.1075
4,-0.0383
5,-0.1545
6,-0.0200
7,-0.1574
8,-0.0199
9,-0.1060
10,-0.0262
11,-0.1432
12,-0.0205
13,-0.0024
0,0.0881
1,0.1157
2,0.0841
3,0.0964
4,0.0761
5,0.1114
6,0.0716
7,0.0997
8,0.0710
9,0.0834
10,0.0685
11,0.1143
12,0.0720
13,0.1024
0,0.9973
1,0.9284
2,0.7055
3,0.8780
4,0.6061
5,0.8802
6,0.5851
7,0.8816
8,0.6146
9,0.8226
10,0.5706
11,0.8721
12,0.5881
13,0.9986
0,0.3968
1,0.5860
2,0.3923
3,0.4828
4,0.3542
5,0.5283
6,0.3651
7,0.5435
8,0.3784
9,0.4369
10,0.3255
11,0.5243
12,0.2605
13,0.4333
0,-0.0527
1,-0.0862
2,0.0000
3,-0.0601
4,-0.0118
5,-0.0747
6,-0.0090
7,-0.0659
8,-0.0343
9,-0.0613
10,-0.0063
11,-0.0559
12,0.0156
13,-0.1108
0,0.2781
1,0.2852
2,0.2410
3,0.2652
4,0.2563
5,0.3104
6,0.2601
7,0.3007
8,0.2887
9,0.2673
10,0.2270
11,0.3333
12,0.2652
13,0.3043
0,0.0723
1,0.0568
2,0.0247
3,0.0608
4,0.0020
5,0.0736
6,-0.0226
7,0.0523
8,-0.0223
9,0.0420
10,0.0064
11,0.0463
12,0.0107
13,0.0491
0,0.2683
1,0.2476
2,0.2795
3,0.2417
4,0.2707
5,0.2540
6,0.2618
7,0.2430
8,0.2824
9,0.2576
10,0.2668
11,0.2664
12,0.3016
13,0.2682
0,0.1560
1,0.1820
2,0.1798
3,0.1706
4,0.1706
5,0.1656
6,0.1749
7,0.1753
8,0.1784
9,0.1699
10,0.1782
11,0.1697
12,0.1892
13,0.1732
0,0.0297
1,0.0654
2,0.0713
3,0.0682
4,0.0683
5,0.0680
6,0.0620
7,0.0785
8,0.0632
9,0.0643
10,0.0599
11,0.0659
12,0.0555
13,0.0641
0,0.1209
1,0.1393
2,0.1810
3,0.1692
4,0.1861
5,0.1522
6,0.1854
7,0.1560
8,0.1840
9,0.1564
10,0.1696
11,0.1442
12,0.1777
13,0.1193
0,0.2452
1,0.2684
2,0.2512
3,0.2555
4,0.2483
5,0.2625
6,0.2456
7,0.2690
8,0.2392
9,0.2539
10,0.2455
11,0.2593
12,0.2481
13,0.2444
0,0.1946
1,0.1884
2,0.1887
3,0.1900
4,0.1877
5,0.1884
6,0.1886
7,0.1903
8,0.1894
9,0.1911
10,0.1939
11,0.1958
12,0.1973
13,0.1979
0,0.1050
1,0.0807
2,0.0822
3,0.0865
4,0.0870
5,0.0870
6,0.0865
7,0.0875
8,0.0858
9,0.0859
10,0.0833
11,0.0821
12,0.0713
13,0.1062
0,0.0153
1,0.1519
2,0.1457
3,0.1510
4,0.1415
5,0.1406
6,0.1402
7,0.1496
8,0.1473
9,0.1468
10,0.1489
11,0.1517
12,0.1481
13,0.0338
0,0.1271
1,0.2430
2,0.2343
3,0.2336
4,0.2315
5,0.2427
6,0.2409
7,0.2509
8,0.2463
9,0.2573
10,0.2559
11,0.2603
12,0.2607
13,0.1732
0,-0.0162
1,-0.1529
2,-0.0476
3,-0.1060
4,-0.0364
5,-0.1535
6,-0.0187
7,-0.1559
8,-0.0186
9,-0.1042
10,-0.0239
11,-0.1406
12,-0.0186
13,0.0027
0,0.0881
1,0.1150
2,0.0844
3,0.0968
4,0.0763
5,0.1119
6,0.0719
7,0.1002
8,0.0712
9,0.0835
10,0.0687
11,0.1147
12,0.0725
13,0.1030
0,0.9971
1,0.9288
2,0.7130
3,0.8801
4,0.6216
5,0.8802
6,0.6036
7,0.8803
8,0.6334
9,0.8251
10,0.5865
11,0.8749
12,0.6098
13,0.9984
0,0.3982
1,0.5888
2,0.4002
3,0.4878
4,0.3658
5,0.5352
6,0.3777
7,0.5483
8,0.3912
9,0.4453
10,0.3365
11,0.5275
12,0.2794
13,0.4363
0,-0.0457
1,-0.0779
2,0.0100
3,-0.0505
4,-0.0003
5,-0.0656
6,0.0061
7,-0.0561
8,-0.0203
9,-0.0528
10,0.0071
11,-0.0458
12,0.0212
13,-0.1041
0,0.2883
1,0.2957
2,0.2509
3,0.2746
4,0.2664
5,0.3187
6,0.2717
7,0.3110
8,0.3016
9,0.2780
10,0.2388
11,0.3407
12,0.2764
13,0.3102
0,0.0738
1,0.0595
2,0.0265
3,0.0624
4,0.0045
5,0.0743
6,-0.0201
7,0.0544
8,-0.0198
9,0.0432
10,0.0092
11,0.0481
12,0.0142
13,0.0499
0,0.2685
1,0.2485
2,0.2803
3,0.2417
4,0.2717
5,0.2540
6,0.2632
7,0.2426
8,0.2833
9,0.2577
10,0.2684
11,0.2670
12,0.3062
13,0.2690
0,0.1559
1,0.1819
2,0.1799
3,0.1703
4,0.1709
5,0.1655
6,0.1747
7,0.1746
8,0.1781
9,0.1697
10,0.1781
11,0.1694
12,0.1898
13,0.1732
0,0.0309
1,0.0676
2,0.0745
3,0.0705
4,0.0711
5,0.0713
6,0.0658
7,0.0807
8,0.0667
9,0.0666
10,0.0628
11,0.0689
12,0.0582
13,0.0656
0,0.1199
1,0.1390
2,0.1809
3,0.1687
4,0.1847
5,0.1513
6,0.1835
7,0.1551
8,0.1826
9,0.1555
10,0.1681
11,0.1426
12,0.1768
13,0.1186
0,0.2449
1,0.2675
2,0.2504
3,0.2540
4,0.2470
5,0.2609
6,0.2448
7,0.2666
8,0.2375
9,0.2520
10,0.2442
11,0.2584
12,0.2487
13,0.2440
0,0.1935
1,0.1875
2,0.1877
3,0.1889
4,0.1869
5,0.1871
6,0.1876
7,0.1888
8,0.1884
9,0.1903
10,0.1930
11,0.1946
12,0.1967
13,0.1967
0,0.1053
1,0.0808
2,0.0824
3,0.0867
4,0.0873
5,0.0872
6,0.0867
7,0.0877
8,0.0861
9,0.0861
10,0.0835
11,0.0821
12,0.0712
13,0.1065
0,0.0151
1,0.1515
2,0.1454
3,0.1507
4,0.1413
5,0.1404
6,0.1400
7,0.1494
8,0.1471
9,0.1466
10,0.1487
11,0.1515
12,0.1479
13,0.0332
0,0.1283
1,0.2423
2,0.2335
3,0.2329
4,0.2308
5,0.2419
6,0.2401
7,0.2502
8,0.2456
9,0.2565
10,0.2552
11,0.2594
12,0.2601
13,0.1742
0,-0.0134
1,-0.1499
2,-0.0448
3,-0.1044
4,-0.0342
5,-0.1524
6,-0.0171
7,-0.1541
8,-0.0172
9,-0.1021
10,-0.0213
11,-0.1375
12,-0.0163
13,0.0080
0,0.0880
1,0.1143
2,0.0847
3,0.0972
4,0.0764
5,0.1124
6,0.0722
7,0.1006
8,0.0714
9,0.0836
10,0.0688
11,0.1151
12,0.0731
13,0.1038
0,0.9960
1,0.9291
2,0.7223
3,0.8826
4,0.6400
5,0.8800
6,0.6254
7,0.8785
8,0.6547
9,0.8278
10,0.6049
11,0.8777
12,0.6341
13,0.9978
0,0.4002
1,0.5916
2,0.4093
3,0.4939
4,0.3792
5,0.5431
6,0.3919
7,0.5538
8,0.4055
9,0.4549
10,0.3492
11,0.5314
12,0.3010
13,0.4398
0,-0.0379
1,-0.0681
2,0.0210
3,-0.0400
4,0.0122
5,-0.0551
6,0.0228
7,-0.0453
8,-0.0049
9,-0.0434
10,0.0212
11,-0.0347
12,0.0278
13,-0.0963
0,0.2998
1,0.3069
2,0.2614
3,0.2849
4,0.2773
5,0.3276
6,0.2845
7,0.3221
8,0.3156
9,0.2896
10,0.2510
11,0.3481
12,0.2885
13,0.3171
0,0.0758
1,0.0627
2,0.0288
3,0.0643
4,0.0076
5,0.0752
6,-0.0169
7,0.0573
8,-0.0163
9,0.0448
10,0.0128
11,0.0503
12,0.0184
13,0.0511
0,0.2687
1,0.2497
2,0.2810
3,0.2418
4,0.2725
5,0.2541
6,0.2648
7,0.2424
8,0.2841
9,0.2575
10,0.2708
11,0.2679
12,0.3121
13,0.2704
0,0.1556
1,0.1818
2,0.1800
3,0.1700
4,0.1712
5,0.1653
6,0.1748
7,0.1735
8,0.1781
9,0.1694
10,0.1781
11,0.1692
12,0.1905
13,0.1730
0,0.0323
1,0.0699
2,0.0780
3,0.0728
4,0.0739
5,0.0748
6,0.0694
7,0.0829
8,0.0700
9,0.0692
10,0.0656
11,0.0721
12,0.0601
13,0.0673
0,0.1192
1,0.1388
2,0.1810
3,0.1682
4,0.1834
5,0.1506
6,0.1817
7,0.1540
8,0.1812
9,0.1543
10,0.1664
11,0.1409
12,0.1764
13,0.1176
0,0.2447
1,0.2667
2,0.2499
3,0.2524
4,0.2457
5,0.2588
6,0.2437
7,0.2630
8,0.2363
9,0.2500
10,0.2425
11,0.2571
12,0.2498
13,0.2437
0,0.1922
1,0.1864
2,0.1867
3,0.1876
4,0.1857
5,0.1854
6,0.1864
7,0.1871
8,0.1872
9,0.1895
10,0.1916
11,0.1932
12,0.1960
13,0.1955
0,0.1057
1,0.0808
2,0.0825
3,0.0868
4,0.0874
5,0.0872
6,0.0870
7,0.0879
8,0.0863
9,0.0862
10,0.0836
11,0.0821
12,0.0711
13,0.1067
0,0.0149
1,0.1512
2,0.1450
3,0.1505
4,0.1411
5,0.1402
6,0.1398
7,0.1492
8,0.1469
9,0.1464
10,0.1484
11,0.1512
12,0.1477
13,0.0327
0,0.0463
1,0.1503
2,0.1433
3,0.1489
4,0.1396
5,0.1395
6,0.1385
7,0.1486
8,0.1450
9,0.1438
10,0.1459
11,0.1494
